type,priority,summary
1,2,Rolling Restart only start stale checkbox not worked functionally
1,2,Bulk Decommission Background Operation Popup content looks broken
1,2,Add service wizard removes any new property added to coresite and global after cluster installation
1,2,Hosts page Incorrect total number of hosts after filtering by installed component
1,2,filtering by selected hosts resets pagination
1,2,After changing property and clicking save button in CLASS Config Page no comfirmation popup
1,2,Unable to restart all hostcomponents on NUMBER node cluster
1,2,Hosts page mysterious selected hosts keep coming back
1,2,hostname wrapping with icon asterisks on assign slaves
1,2,Excessive requests are sending on hosts page
1,2,In Host Detailed Page decommissioned NM is labeled as STOPPED
1,2,Many services failed to start when using custom user names and groups
1,2,Move Wizard get stuck if wizard is running second time for the same component without page SOURCE FILE
1,2,Move Wizard assign master step next button is not disabled when host input has error
1,2,Postgres create script generates errors for CONFIGURATION FILE
1,2,Config pages load slowly on NUMBER cluster for some services
1,1,Link to ExtJS license in Choose Services page has moved
1,2,Filter state does not clear in Background Operation popup and causes a lot of confusion
1,2,Unable to move CLASS
1,2,JS error occurs periodically when Job Details page is opened
1,2,Add Services Wizard can corrupt config files unpredictably
1,2,CLASS Wizard error for existing host is not present
1,2,JS errors on Jobs page if ATS is stopped
1,2,Default config group name contains undefined instead of service name in Manage Config Groups popup
1,2,Unable to proceed from step NUMBER of installer if CLASS services are selected but YARN is not HDP VERSION NUMBER
1,2,Incorrect errors count for YARN on step NUMBER of Install Wizard HDP VERSION NUMBER
1,2,Hostname case sensitivity
1,2,Unable to install cluster after coming back to step NUMBER and selecting different stack version
0,2,COMPONENT support on NUMBER NUMBER I
1,2,Create main page with table of jobs
0,2,Add ZKFC component to summary page when NNHA enabled
1,2,FE allows add host on host that is in UNKNOWN state agent was stopped
1,2,Service pluggability New added services in the stack has Add Property link in NUMBER and env categories
1,2,Fast user can skip Customize Services step add service wizard while configs are not loaded
1,2,none links affect already installed services on Select Services step
1,2,Linked Ganglia charts from Host Details page do not show any graphs except on CLASS host
1,2,Deleted hosts come back to life after COMPONENT restart
1,2,Views exception on server restart after creating view instance
1,2,Management Console UI Layout Basic Routing and Create User Management Page with mock data
1,2,Install wizard should have ability to load default final configs and save them
1,2,COMPONENT fix for VARIABLE
1,2,CLASS fails on exception message assertion
1,2,Fix unit tests that are broken after COMPONENT
1,2,VERSION NUMBER stack shows HUE in select services page
1,2,Cannot start COMPONENT due to empty metainfo table
1,2,Add Service wizard Retry installation functionality does not work
1,2,Config categories are not displayed on Configure Services step of Secrity Wizard
1,2,Memory leaks during tabs switching on Customize Services page
1,2,Oozie service can not be started on COMPONENT server with external Postgres
1,2,Unit test failures on jenkins for COMPONENT VERSION NUMBER related to alerts
1,2,Oozie fails for stack VERSION NUMBER and VERSION NUMBER
1,2,SOURCE FILE configs action does not work for Flume
1,2,Capacity Scheduler config cannot be saved
1,2,RM HA wizard is experimental but should not be
1,2,Once RM HA is configd none of the RM summary info or RM SOURCE FILE widgets show data
1,2,On HDFS config page edit boxes with memory size values have incorrect behavior
1,2,Select Host page on Resource Manager HA Enabling wizard does not save selected values after nextback steps
1,2,Flume service should be in STARTED state when no agents configured
0,2,CLASS and Slaves broken in two lines on Assign Slaves step
1,2,Resource Manager HA after enabling RM HA UI does not display standby and active Resource Managers on Summary tab
1,2,Add security configs on Add service wizard
1,2,Wizard Adding Master component does not create and install the master host component
1,2,Cleanup of Cluster Admin tab
1,2,COMPONENT installation webhcat CONFIGURATION FILE set thrift host name to be localhost
1,2,Need CLASS UI Quicklinks for active standby
1,2,CLASS cannot pass in Windows box
0,2,Throw Useful EXCEPTION on No CLASS Available
0,1,Most recent SOURCE FILE requires ActiveMQ
1,2,CLASS is not copied across ActiveMQ endpoints
0,2,enable polling via the http component
0,2,CLASS namespaces configuration not possible through xml
1,1,URL link broken in COMPONENT API doc
1,2,COMPONENT failure
0,1,New converter Node Source
1,2,exception clause does not proceed with pipeline
1,2,the VERSION NUMBER release did not seem to include the javadocs or doc directory or manual
1,2,Headers lost after XSLT processing
1,2,Fix performance counters
0,2,Upgrade geronimospecs version to VERSION NUMBER
0,2,Add getter method for METHOD property in CLASS class
0,2,cxf COMPONENT transport should support to register itself to the cxf bus automatically
1,2,Spring integration CLASS is missing in COMPONENT
1,2,Spring integration Bad urls in VARIABLE
0,1,CLASS logging improvements when exchange handled by dead letter
1,2,EXCEPTION in CXF routes when there is an endpoint between router and service CXF endpoints
0,2,support to set the aggregation stragey of METHOD
0,2,CLASS recipient list that uses multicast processor
0,1,Remove tangle between impl and VARIABLE
1,2,Multithreaded HTTP invocations does not work
1,2,CLASS does not load its defaults
1,1,VERSION NUMBER is twice in the COMPONENT distro
1,2,bad content length header value in http response
0,2,Mail component is missing some configuration possibilities
1,2,Mina TCP does not support CLASS pattern
0,1,Synchronous mode should handle exceptions being thrown from MINA
0,2,COMPONENT allowing the lazy creation of a connection
1,2,COMPONENT component cannot deal with the exception message in MESSAGE METHOD
1,1,CLASS is not connecting and retrieving remote files
0,1,Mina Producer should have configurable timeout
1,2,CLASS does not set the response status code VARIABLE it is always NUMBER
0,1,COMPONENT improvements
1,2,Support for a full customized soapfault incl faultcode and detail
0,2,Parallel processing route
0,1,Improve logging for COMPONENT
0,2,CLASS waits for MINA worker thread to timeout when stopping JVM from standalone client
1,1,Javadoc warnings
1,2,EXCEPTION handling of the CLASS class
0,1,Improve FTP component wiki documentation
0,2,METHOD should have the same parallel processing functionality that METHOD has
0,1,Improve File component wiki
0,1,Upgraded to OpenJPA VERSION NUMBER
1,2,Invalid jar in binary distribution
1,1,COMPONENT should raise an exception if parsing of xslt file fails
1,2,file endpoint with nooptrue does not detect old files moved into a directory
1,2,COMPONENT does not compile on HPUX
0,2,make it easier to create Endpoint instances nicely via Spring XML
1,2,JMX Connector is not closed by METHOD
0,1,Document File component when its using file or directory names
1,1,Javadoc improve summaries etc
1,2,CLASS does properly record processing time
1,2,COMPONENT component not propagating context data
0,2,CLASS synchronizes on process method making performance bad on XSLTs
0,2,The spi package should not depend on the processor package
1,2,EXCEPTION from camerun with below route codes
1,1,File component noop does not lock the file during processing
1,2,COMPONENT is dependent on springaop
1,2,Multicast default excecutor do not create the enough thread for parallel processing
1,1,COMPONENT should clear endpoint cache when stopping
0,1,JMX Instrumentation CLASS total processed
1,1,patch Make sure streams get closed
1,2,Missing compile step in example readmes
0,1,patch postpone creating browsing strategy until and only if its needed
0,2,Change the JMX default connetors URL to avoid the confilict with the ActiveMQ or CLASS JMX default connector
0,2,Headers should be modifiable using velocity templates
1,2,CLASS could throw EXCEPTION as stream config does not get initialized
0,2,File component file rename pattern to support patterns such as date time etc
0,2,JMX Instrumentation CLASS last processed timestamp when failed
1,2,CLASS default redelivery policy eclipsed expected transactional behaviour in a transacted route
1,2,CLASS cannot resolve converter annotations in CLASS VERSION NUMBER
1,2,jms aggregation does not work
1,2,COMPONENT example CONFIGURATION FILE is out of date
1,2,Bean method lost when sending a message from one JMS queue to another
0,2,Component documentation needs overhaul check for missing options add more samples javaspring etc
0,2,create a CLASS so you can easily use a transaction rollback on a route with METHOD to just fail the route if it cannot be processed
0,1,Transactional Client Setting Spring Policy is a bit cumbersome in the XML
0,2,Upgrade Geronimo specs to VERSION NUMBER when available
1,2,CXF Feedback from Eduard on problems with CXF over JMS
1,2,process method of should check ExchnagePAttern before setting out
1,2,CLASS doenst honor exchange pattern when it extracts the result
1,2,METHOD does not propogate headers
1,1,JMX Instrumentation Nodeid can be null
0,2,CXF Easier use for enduser to retreive POJO data
1,2,CLASS consumes file instead of producing
0,2,Change default CLASS strategy in COMPONENT
0,1,Log component should use CLASS for formatting log output
0,2,CXF wrapperunwrapper COMPONENT should be smarter
1,2,EXCEPTION on using CLASS with Apache COMPONENT as Transport
1,2,Propagated CXF headers value should not include quotes
0,1,JMX Instrumentation check for already registered before registering
1,2,When METHOD METHOD is added in a CLASS class then the timer component does not work
1,2,After the downloading process the layout of the remote file system does not match the locals one
0,2,COMPONENT transport should set the content type property into the COMPONENT message header
1,2,COMPONENT should check the CLASS when create its instance
1,2,xpath expression with header and the header does not exist on the in message results in EXCEPTION
1,2,AMQP Tests are disabled
1,2,COMPONENT METHOD is not effect when the jmx agent is disabled
1,2,CLASS should catch Throwable
1,2,Pipeline with METHOD processor also redelivers following the default policy independently from the preset errorhadling
1,2,CLASS failure
1,2,CLASS premature out message creation
1,2,delayer pattern does not work in Spring DSL
0,2,support to set the METHOD before the outputs
1,2,Should preserve the exchange type in the routing slip
0,2,File component write to temp file and rename to real name startegy
1,2,Trailing SOURCE FILE missing in CLASS
0,1,Type Converter if not possible to convert LOG a WARN
0,2,mina should be exchange pattern agnostic
1,2,Current mina component cannot tansfer the exchange fault message body
0,2,METHOD should support batch for processing large files
0,2,Access CLASS Params from VARIABLE
1,1,COMPONENT codec options should fail if not possible to find i registry
1,2,CLASS ignores custom SOURCE FILE port
1,2,element should not require METHOD attribute
1,2,The should throw the exception if there is some thing wrong with type attribute
1,2,CLASS option METHOD is not configured properly
1,2,COMPONENT component is not passing request context through correctly
1,2,file component METHOD does not work as expected matching is applied not only to file but also to directory
1,2,Remove deps on persistenceapi jar non compliant with the spec
0,1,tracer option to disable interceptors
0,2,Manage nonsingleton endpoints in the COMPONENT
1,2,COMPONENT does not build on HPUX
1,2,Inconsistency in recipient list documentation
0,2,JMS CLASS operations should default to non transacted even if the JMS component or endpoint defaults to transacted as typically RPCs over JMS are not transacted
0,2,METHOD should default to ERROR and CLASS should operate as a builder
1,2,COMPONENT documentation is misleading
1,2,METHOD attribute for COMPONENT should default to true
1,2,CLASS EXCEPTION is thrown in the latest build of COMPONENT
0,1,COMPONENT type converter to CLASS
0,2,CLASS to support constant expressions
1,2,CLASS should consider overridden methods when selecting method from operations list
0,1,bean binding annotation to get the exception from exchange
0,2,Maven goal COMPONENT should use overridden when specified
1,2,Component spring event is not auto registered by COMPONENT Add a Event file in the folder COMPONENT of COMPONENT
0,2,Http producer should be smarter to select correct GET or POST method
0,2,Quartz support should allow stateful jobs
0,2,COMPONENT http Uri from the message header
1,2,COMPONENT pipeline is drawn as a multicast
0,2,Add ability to configure log level on exceptions from DLC retry mechanism
0,2,Add support to tracer for logging out messages
0,2,Passive mode
1,2,spring integration xsd change breaks component
1,2,CLASS creates an empty out message that makes it impossible to chain more processors behind it
1,1,SOURCE FILE fails randomly
1,2,COMPONENT METHOD is buggy
1,2,SOURCE FILE METHOD returning CLASS
0,2,Remove specialized Exchange and make CLASS final to pave the road for optimization by reducing exchange copies
1,2,Cannot get the soap header when the COMPONENT endpoint working in the PAYLOAD data fromat
1,2,CLASS incorrectly reports duration NUMBER
1,2,jetty endpoints ignore host specified in URI and expose an endpoint on all interfaces
1,2,COMPONENT Exchange failures should not be returned as NUMBER
1,2,Delayer not working as expected
0,2,Spring DSL METHOD element should have ref attribute
1,2,COMPONENT does not remove METHOD URI options
1,2,CLASS and executor flags are ignored in Multicast processor
1,2,COMPONENT should propagate exception because in CLASS scenarios
1,2,CLASS does not SOURCE FILE unit of work and thus its null and thus EXCEPTION is thrown
1,2,COMPONENT adds two versions of NUMBER on the classpath
1,2,The Mina VM protocol is not recognising codec and other options
1,1,COMPONENT NUMBER is needed at runtime
0,2,File component exclusive read lock strategy using renaming
1,1,CLASS sleep for empty test does not work
1,2,Throttler appears to throttle per thread instead of throttling across multiple threads
1,1,CLASS can not lookup bean if endpoint is defined directly as a consumer from
1,2,EXCEPTION when stop the COMPONENT bundle
0,2,COMPONENT to work with google chat
0,1,COMPONENT security extension
0,2,Improve JMS header name endocingdecoding strategy
1,2,Pipeline could change the MEP unintended
0,1,Tracer allow configuration of fixed size of leading breadcrum or let it be variable sized
0,2,file consumer support expression for setting the folderfile to consume
1,2,SFTP Polling Cannot list directory Error
0,1,COMPONENT URI option for METHOD does not support lookup in registry
1,1,Starting COMPONENT using Main from COMPONENT or VARIABLE countdown latch is hanging
1,2,Can only interact with servicemixhttp if logging is at DEBUG
1,1,Jetty HTTP CLASS is not closed when COMPONENT is stopped
1,2,Apache COMPONENT example reportincident dependency removed from CONFIGURATION FILE
1,2,SQL component does not handle wrong number of parameters
1,2,COMPONENT uri set on endpoint has stripped all parameters that is wrong as they should be there as well
0,2,Seda component should configure its executor
1,2,Two more EXCEPTION when context classloader is null
0,2,The xpath expression evaluations should rest the cached stream
0,2,Add METHOD to builder support
1,2,CLASS should respect CLASS
0,2,Header should have a value default so you do not have to set the name attribute
1,2,CLASS should respect CLASS
1,2,CLASS is not threadsafe
0,2,COMPONENT improve setting of cron expression to be more cron like
1,2,File component better support for absolute path
1,2,COMPONENT Add CLASS to be used when you need to load a class instead of CLASS to work in OSGi environments
1,2,Can not load the CLASS in OSGI environment
1,2,CLASS SOURCE FILE attachments
1,2,CLASS causes to many type converters not possible
0,2,Bean component improve method selection logic for overloaded methods
1,2,SOURCE FILE of data always send the last occurence of the stream
1,2,Unable to resolve scripting languages in OSGi environment
0,1,CLASS should only add to repository after processing so we know the processing was a success
1,2,A request route with a topic node incurs a NUMBER second wait and refers to the wrong MEP
1,2,JMX instrumentation will add CLASS even if you have defined to use CLASS
0,1,Added a Spring configuration in the COMPONENT
1,2,JMS Sending a message with METHOD fails
1,2,Allow parementer append for jms bindings with no endpoint
1,2,CLASS receive does not work
0,2,Bean component should propagate headers
0,2,CONFIGURATION FILE and CLASS wrapped should be easier to route with JMS
1,1,VARIABLE and VARIABLE message headers not concatenated when sending messages to http endpoint
1,2,deploy the COMPONENT with velocity endpoint into the Servicemix VERSION NUMBER will get the CLASS
1,1,Recursively scan multipart nodes of an email for attachments not just top level nodes
0,2,Allow sending multipartalternative MIME messages with both a plaintext and SOURCE FILE body and allow sending images inline
0,2,http component allow failed responses to be returned on the exchange instead of EXCEPTION
0,2,Upgrade COMPONENT to use httpclient VERSION NUMBER
0,2,Apply METHOD also to the underying JMS message delegate
1,2,CLASS to be wrapped at every node incl children
1,2,Converting from streamreader to string changes line breaks other than n
1,2,EXCEPTION when using COMPONENT and COMPONENT in the CLASS same flow
1,2,SFTP METHOD produces OS normalized file name that does not work with SFTP
1,2,COMPONENT producer loses the contenttype
0,2,Clean up the COMPONENT
1,2,Warning Disabling CLASS as this Exchange is not OUT capable on false positives in CLASS
1,2,Race condition in CLASS
0,2,Clean up the COMPONENT
0,1,COMPONENT should SOURCE FILE system proxy settings
0,1,Enrich DSL Add fluent builder for using default aggregation strategy
1,2,CLASS are ignored in Producer
1,2,Java DSL for multicast split aggregate does not use block explicit
0,2,CLASS add support for redelivery
1,2,Simple language support for AND OR to concat multiple expressions fails if string constants are enclosed in single quotation marks
0,2,Remove cycle between model and util
1,2,bean component should thrown EXCEPTION when bean parameter binding cannot convert to method signature type
0,2,Better logging at startup if COMPONENT uses COMPONENT or not
1,1,COMPONENT bug in sample about type converter
1,2,COMPONENT METHOD does not filter the COMPONENT releates headers
0,2,CLASS Should not throw polled exception on stop
0,1,Validator component to use CLASS internally
1,2,COMPONENT will get into endless loop of calling start method if the route service calling the CLASS SOURCE FILE method in it is initial method
1,2,Failover load balancer should prepare exchange before failover
1,2,Unable to read post params from request
1,2,COMPONENT builds should not use platform specific encoding
1,2,License for OneJAR classes not included in COMPONENT SOURCE FILE artifact Also apache legal files missing
0,2,Upgrade maven build to use apache NUMBER pom and related features
0,1,COMPONENT consumer starting directory should validate that its configured properly eg not CONFIGURATION FILE dynamic expressions etc
0,2,COMPONENT allow a header like CLASS to override the destination to send to
1,1,COMPONENT parsing of channel name and parameters is incorrect
1,2,CLASS hangs sometimes
1,2,COMPONENT wrong defaults causes message listener to use new thread when receiving a message
0,2,CLASS Wait starting them until all other processors routes have been started
0,1,FTP component add option to specify retry login attempts
0,2,file component METHOD read lock do not use nio CLASS
0,2,Cleanup unnecessary SOURCE FILE related methods in Exchange
1,2,jaxb METHOD does not work
1,2,COMPONENT Recover from lost connection issue
1,1,COMPONENT cannot process the endpoint with schema like endpointsmockresults
1,2,CLASS not cleaning up tmp files when using file based caching
1,2,Route JMX attributes not being updated
0,1,Provide a flag to avoid mapping a JMS message to it is actual type
1,2,COMPONENT bundle does not specify any CLASS version
1,2,EXCEPTION thrown when DEBUG logging on
1,2,CLASS not used consistently and CLASS not returning correct value
0,1,COMPONENT Add option to ignore unsupported charset and fallback to platform default instead
0,1,COMPONENT CLASS should replace with VARIABLE to avoid conflicting with end user using
1,2,template METHOD service proxy cannot be set with right COMPONENT context if there are more than one COMPONENT context in the spring application context
1,1,Bean component invokes METHOD from VARIABLE even though a specific method name have been provided
0,1,COMPONENT consumer only listens to messages on a channel and ignores direct messages
0,1,XMPP producer and consumer do not share the same connection and Chat objects
0,1,COMPONENT Consume and METHOD another file should work transparent
1,2,Xmpp consumer stops consuming after some time
1,2,Unit test failures on Windows in VERSION NUMBER release
1,2,HTTP component throwing EXCEPTION in NUMBER release while bridging between jetty and http
0,1,CLASS will add nonserializeable header values to the outgoing xmpp message
1,2,Unit test failure in Windows for CLASS Temp file is not deleted
0,1,Revamped IRC component event adapter logging
1,2,CLASS incorrect state after restart
0,1,Add server name to logging event adapter
0,2,COMPONENT consumer endpoint should allow properties such as METHOD and METHOD to be managed via JMX
0,1,Exchange METHOD and METHOD with expected type parameter
0,1,COMPONENT should handle METHOD callbacks
1,2,Graceful shutdown problem
0,2,Restarting CLASS should pickup configuration changes
0,2,Better OSGi metadata to allow deploying multiple COMPONENT versions in the same OSGi framework
0,1,Spring DSL METHOD should only be support on COMPONENT context or route
1,2,COMPONENT exports the COMPONENT which leads to a split package
1,2,EXCEPTION when the bundle is COMPONENT bundle is inactive
0,1,CLASS Add initial delay with a default of NUMBER sec
1,1,CLASS do not get converted to strings
1,2,Improper configuration of MINA connector and acceptor instances Better producer
1,2,COMPONENT Bean component should not remember the last called method name if the beans method name is not explicitly specified
0,1,CLASS Should pre check the METHOD is valid and report failure on startup
1,2,Redundant interceptions when using METHOD
1,2,Dynamic Recipient List Comma is always delimiter even if custom specified
1,1,COMPONENT extracting mails with headers using multi values inserts duplicates
0,1,COMPONENT CLASS should mandate body instead of creating a new empty instance
1,1,http polling consumer does not support timeout
1,2,velocity endpoint should not remember the last used template uri
0,1,COMPONENT should support METHOD
1,2,Support Issue Routing a CLASS from a to a JMS queue
0,1,Bean Add method to the annotation so you can configure the method name
1,1,COMPONENT Sending Object message should fail if payload cannot be converted to serializable
1,2,The converters CLASS method does not throw the exception when the value is null
1,2,Some methods of CLASS create streams that are never closed
1,2,Type converter Should respect Future EXCEPTION as not failed to convert but some other error
1,2,RSS Component parameter filtering not working
0,2,Workaround for EXCEPTION
1,2,FTP Component issue with METHOD or METHOD
1,1,CLASS uses NUMBER parameters in JPAQL which do not work with at least the hibernate JPA provider
1,1,ftp uploads can fail File operation failed Connection closed without indication Code NUMBER
1,1,Logger logs INFO level messages at DEBUG level
0,2,CLASS Should wrap more EIPs such as Aggregator Splitter CLASS on their child routes
0,2,Remove dependency on spring core in CLASS
0,1,CLASS Do not use local SOURCE FILE Exchange in METHOD
1,2,COMPONENT Empty body causes http error NUMBER even for GET when using cxfbean
1,2,CLASS node creation throws EXCEPTION when using exchange ID as node name
0,1,Improvment in example archtypes
0,2,CLASS should support native async requestresponse semantics
0,2,COMPONENT CLASS should check parameters more strictly to ensure we have the number of parameters required
1,1,CLASS Setting delay METHOD should should also set max value
0,2,When the from endpoint is improperly set it can be very hard to work out whywhere
1,2,CLASS should be serializable
0,1,COMPONENT Allow properties to be set on Statement such as METHOD METHOD etc
1,2,COMPONENT Classes enhanced by CGLIB should skip cglib methods
1,1,Mock component METHOD does not work as expected
1,2,EXCEPTION during mail connection requires folder to be reset
0,2,file producer NIO METHOD NUMBER bug in jdk
1,2,Improper ordering of MINA filters
0,2,Ridiculously long release time due to the javadoc plugin
1,2,Routing slip does not stop when Exchange is failed
1,2,COMPONENT throw error when running it
1,1,METHOD Without any exception given should report that as a problem
0,1,seda component Support no timeout for task to complete using timeout NUMBER or negative
1,2,EXCEPTION after restarting COMPONENT context
0,1,EXCEPTION Let it be able to log additional information such as a custom message or current exchange
1,2,CLASS in Aggregator is not working correctly
0,2,CLASS Url Option
0,1,CLASS Must be done in finally to ensure even when CLASS is thrown fore reliable shutdown
1,1,COMPONENT dataformat CLASS DSL cannot work
1,1,COMPONENT Missing some classes in SOURCE FILE
1,1,JDBC component does not preserve headers
1,1,The NP check of the remote service is wrong in COMPONENT
0,1,The in Spring XML should support using METHOD to lookup a reference for an endpoint
0,1,package will log WARN that you should use METHOD instead We should keep both options so remove the WARN
0,1,CLASS should log exception in METHOD
0,1,CLASS Make it easy to ignore unwanted event categories
0,1,COMPONENT Add option to select between JDBC NUMBER or NUMBER column label name semantics
0,1,Keep the METHOD timestamp when writing a file
1,2,Remove sample caches from COMPONENT Cache component
0,1,Bean Expression for Non Registry beans cannot reference an instance
0,2,Let CLASS be reusable by other builders which are not route based
0,2,COMPONENT CGLIB proxied classed having trouble using annotated bean bindings
0,2,Remove some dependencies
0,1,CLASS Let it load upfront
1,2,file component Using METHOD option should better detect constant vs dynamic name
0,2,COMPONENT starts route services out of order
0,1,Mock component expected header and property should output the name that fails
1,2,CLASS Should differentiate between void and method returning null values
1,2,cxfbean should propagate VARIABLE for other COMPONENT component to use
1,2,CLASS dosnt filters out CLASS Connection Pragma Trailer CLASS Upgrade Via and Warning in method COMPONENT
1,1,WARNING log of CLASS CLASS do not have the CLASS annotation
1,1,CLASS should filter the HTTP Date header when COMPONENT is called
0,1,seda endpoint Let it be easily to configure size option to use an unbounded queue
1,1,COMPONENT Velocity change the case of all fields properties Header
1,1,COMPONENT Freemarker change the case of all fields properties Header
0,1,CLASS add reset method
1,1,COMPONENT throws EXCEPTION in METHOD for route with no destination
0,1,CLASS Should support boolean on begin to support skipping polling
1,2,karaf CONFIGURATION FILE should use servicemix commonspool bundle
0,1,CLASS Add check to limit the METHOD to NUMBER to prevent mistypes
1,2,should use servicemix jaxws VERSION NUMBER spec bundle but not the geronimo one
1,2,CLASS do not support the jms uri with selector
0,2,Batch Resequencer issues with CLASS
1,2,async route not working with Mina
1,2,EXCEPTION occur in VARIABLE
1,2,COMPONENT component should set CLASS as chunked header for response message when METHOD is true
0,1,Allow METHOD to be used inside a CBR using Java DSL
1,2,CXFRS Routing in VERSION NUMBER does not behave like in VERSION NUMBER
0,2,Graceful shutdown Add option to shutdown routes in reverse order as they were started
0,2,support get operation for cache
0,1,Make use of testing mocks of the the GAE SDK
1,1,Invocation of METHOD on COMPONENT METHOD return different results
1,1,Aggregator Completion by batch consumer should trigger completion for the batch group if multiple correlation keys was used
1,2,EXCEPTION Bad file descriptor and EXCEPTION
1,1,Inconsistency between CLASS and CLASS
0,1,Aggregator Add option to specify if METHOD to have interval based completion
1,2,CLASS cannot read entries in an eclipse rcp app because it cannot handle bundleresource protocol
0,1,CLASS Add type converters from the pesky CLASS types to String CLASS etc
0,2,Smpp component schedule delivery time should default to null
1,2,CLASS should not create a CLASS by using the CLASS
0,2,COMPONENT Spring VERSION NUMBER Add dependson in the namespace handler to make it easy for end users to use Spring and COMPONENT without considering ordering of their beans
1,2,cxfbean component should ignore the METHOD in the POJO
0,2,CLASS Let it be expression based
1,2,File name lost when it starts with the same characters as the relative directory on the endpoint
1,2,Incomplete cleanup of jmx mbeans after context stop
0,2,COMPONENT should be able to process fix length records
0,2,CLASS When a route is started it should be able to warmup the Producer
1,2,CLASS should not sending the Http headers with low case
1,1,CLASS returning null causes EXCEPTION
1,2,COMPONENT feature does not include all cxf needs bundles
1,2,VM endpoints with same name do not communicate if args do not match
1,2,CLASS cannot handle the subject header with VARIABLE code rightly
0,1,CLASS Let it be executed last so the internal on completions can be executed beforehand
1,1,Bindy No Section causes a null key being generated which causes a EXCEPTION
1,2,Escaped characters in NUMBER URLs do not work
0,1,CLASS should expose gettersetters for the JMX settings so you can set it easily from Java
1,2,Aggregation raises EXCEPTION if last file in batch is not to be aggregated
0,2,Graceful shutdown Add option to shutdown manually addedstarted routes
1,2,It is impossible to put METHOD sign in SQL statement in COMPONENT
1,2,COMPONENT relies on specific out of date version of Castor
1,1,COMPONENT SFTP in METHOD should handle exception being thrown with id code stating no such file
1,2,Deadlock in COMPONENT
0,2,Support for Binary Files in CLASS
0,2,CLASS delimiter should also be configurable in the CLASS DSL
0,1,Thread Name Syntax Do not output endpoint parameters to be less verbose
1,2,No consumers available on directxyz endpoint
1,2,METHOD should handle null bodies
0,1,Redelivery policys METHOD option should be renamed as METHOD
0,2,URIs for viewing a route as a language SOURCE FILE with any other possible sub resource for routes such as status
0,2,remove ugly warnings running tests since upgrading to jetty NUMBER
0,2,update COMPONENT and COMPONENT features to use Commons Codec VERSION NUMBER
1,2,Oracle AQ does not support the CLASS property and therefore throws a NUMBER Feature not supported exception when the JMS provider tries to get it
0,2,more eager validation of routes
0,2,Use METHOD for the surefire plugin to significantly speed up tests
0,1,Injecting Properties into the CLASS with Spring
1,2,Broken failure reporting via METHOD and METHOD
1,2,CLASS does not close stream in COMPONENT
1,2,COMPONENT package is imported in COMPONENT component generates error on OSGI platform
1,2,EXCEPTION in Method COMPONENT
0,1,Upgrade to JCR VERSION NUMBER
0,1,Upgrade to HawtDB VERSION NUMBER
0,1,When polling consumers is shutdown do less verbose logging for rollback strategies
0,2,CLASS should support non blocking routing engine
1,2,EXCEPTION not working correctly when using METHOD
1,2,EXCEPTION Too many open files with Apache COMPONENT TCP VERSION NUMBER
1,1,CLASS If login fails and disconnecttrue another connection is opened
1,2,COMPONENT does not use CLASS in the right way
0,1,CLASS METHOD should be more flexible when checking the content type on POST
1,2,EXCEPTION in COMPONENT under heavy load
0,1,Add METHOD to COMPONENT
0,2,Enable the deletion of routes via REST in COMPONENT
0,2,Adding routes straight from XML should have COMPONENT prepare the CLASS as its done like in COMPONENT
0,1,Velocity Let it be able to load resources from both classpath and file system out of the box
0,2,provide an optional interface Endpoints can provide to generate a simple String ID which can be used within the class loader to make JMX REST APIs simpler to avoid having to encode large URIs
1,2,Flatpack component unable to set the delimiter parameter in spring config file
1,2,METHOD shuts down all servers in the VM not just those associated with the component
0,1,Archetype for creating component should have better sample component
1,2,CLASS should work out of the box with Spring NUMBER and dependency injection
1,1,Out of Heap memory issues with COMPONENT processing large files
0,2,Simple language Allow unlimited usage of and or operators in expression
1,2,Cache Component needs to check for null values during GET operations
1,2,netty timeout exception
1,2,CLASS did not try to covert the bean invocation argument rightly
1,2,CLASS does not set the job name properly
1,2,CLASS does not work for CLASS
1,1,hawtdb Should work in OSGi
1,1,Splitter EIP The sub exchanges should not contains on completions from original Exchange
0,2,Performancescalability issue for converter lookup
1,1,polling of feeds in CLASS is broken
1,1,Using in endpoint uri causes thread name parser to fail
0,2,Support userdefined shutdown timeout for COMPONENT
1,2,cxfbean creates another instance of the class instead of directly using the referenced bean
0,1,Use ActiveMQUuidGenerator as the default uuid generator as its faster than the JDK UUID generator
0,1,Contextsensitive setting of default CLASS
1,1,Route METHOD configurable through Property
1,2,COMPONENT returns null
1,2,COMPONENT METHOD not honored when producer works in FTP root path
0,1,Aggregator EIP Add option to ignore timeout completed
0,1,Add alternative start token for simple language to avoid SOURCE FILE with Spring CLASS
1,1,COMPONENT Setting password and username using CLASS on uri does not work
1,2,Confusing EXCEPTION when address attribute is not specified on CXF endpoint
1,2,Concurrent consumers on seda endpoint can cause content routing to mismatch
1,2,requestreply over JMS using temporary queues if connection lost the temporary queue is not recreated which causes the producer to not work anymore
1,2,The CLASS METHOD method might throw EXCEPTION
0,1,Add Exchange creation time to the exchange as property
1,1,Threads Should allow using NUMBER in core pool size
0,1,Route CONFIGURATION FILE should use boxed types and lazy evaluate defaults in the getter
1,1,METHOD method creates instance of unused CLASS
1,2,JMX CLASS not registered for initiators
1,1,CLASS setting login to false when creating an account results in no action
0,1,CLASS is missing on the METHOD DSL
