type,priority,summary
Bug,Major,Update 1.3.2 stack definition for repo url
Bug,Major,Oozie smoke tests fail on Ambari with NPE in Oozie Server.
Bug,Major,Use a specific build number for the stck builds.
Bug,Major,Mapreduce pid directory cutomization fails
Improvement,Major,Provide read-only view of security wizard entries
Bug,Major,Ambari server and agent are not stopped during package uninstall
Bug,Major,Should turn on predicate pushdown by default.
Improvement,Major,Trim and/or validate config parameter values to prevent failures due to extra spaces
Bug,Major,Ambari should always point to latest repo
Bug,Major,Customize Services page->Misc tab: Popup with related properties does not opened after 'Group User' value changing
Bug,Major,Oozie oozie-site.xml misssing two xsd values causing shell and sla workflows to fail
Bug,Major,Ambari server setup with silent option prints error statement for the first time
Bug,Major,Enhance host clean up to handle tmp files and folders
Bug,Major,Advanced config orders should be consistent in Install Wizard > Customize Services and Monitoring > Services > Config
Bug,Major,Do not use regex to determine folder name by full path for dfs_domain_socket_path
Bug,Major,Warning messages not cleared when task fails
Bug,Major,Fix Unit tests
Improvement,Major,Amabri Client refactoring -2
Bug,Major,Ambari wont start NodeManager because one of multiple folders not created
Bug,Major,Jobs run date and duration not sorting correctly
Bug,Major,Jobs summary has 'oldest' and 'youngest' run dates swapped
Bug,Major,Incorrect units of measure for 'HBase Master Heap' widget on Dashboard
Bug,Major,Incorrect color of rack indicators on 'Heatmaps' page
Bug,Major,Cannot change JMX ports using Ambari configuration API
Bug,Major,Random change of blocks for Summary and Alerts and health checks on some Service pages
Bug,Major,Security wizard: disabling security does not return to initial condition after enabling security fails.
Bug,Major,HBase Read/Write request metrics seem to have changed for 2.x stack
Bug,Major,NullPointerException thrown while retrieving ganglia properties
Bug,Major,Incorrect behavior after entering wrong current password while editing user;
Bug,Major,Out of memory issues with Request API on large cluster
Bug,Major,Reduce the size of ExecutionCommand entity
Bug,Major,ambari-agent service script should return non-zero when the agent is not running
Bug,Major,Modify ganglia config to match the data resolution of the older version
Bug,Major,Oozie install fails with 'could not connect to database' when choosing 'use existing mysql database ' and choosing 'new mysql database' for Hive within Ambari
Bug,Major,ambari-server command output should point to Apache Ambari documentation
Bug,Major,Secure cluster: Yarn service check fails after configuring yarn for spnego authentication.
Bug,Major,ZKFailoverController should be shown as a component that can be started/stopped in Host Details page
Bug,Major,WebHCat alert does not nave any description
Bug,Major,Cannot delete a stopped host_component in INSTALLED state
Bug,Critical,ambari-server reset is broken on centos5.8
Bug,Critical,NameNode Uptime does not appear
Bug,Major,Ambari does not set the correct value for 'templeton.storage.class' in webhcat-site.xml
Bug,Major,URLStreamProvider reads are flooding the log
Bug,Major,When Bind DN credentials are incorrect - we should log it
Improvement,Major,Setup the krb5 Jaas configuration using 'ambari-server setup-security'
Bug,Major,Read-only views of security admin tab became editable after visiting other tabs on admin page
Improvement,Major,Provide UI page to enable/disable experimental functionality
Bug,Minor,Fix text for custom JCE policy setup
Improvement,Major,Cleanup UX for advanced database in 'ambari-server setup'
Bug,Major,Dashboard page: buttons are shifted if screen width is more than 1200px
Bug,Major,Strange behavior of 'JobTracker CPU WIO' dashboard widget
Bug,Major,Help Text for NameService ID when enabling HA is random in responding to mouse movement and clicks.
Bug,Major,Security wizard: On NameNode HA mode  General category should have spnego principal and keytab field
Bug,Major,SSH key in logs?
Bug,Major,Unavailable stacks should be hidden.
Bug,Major,Parameterize the repo url for latest stack
Bug,Major,Nagios alert text for NodeManagers should say 'live'
Bug,Major,Fix Unit tests and create new test for step3 installer
Bug,Major,HDFS service check should not be disabled when NN HA is enabled and one NN is down
Bug,Major,Security wizard: 'Create Principals and Keytabs' step doesn't save state after page refresh
Bug,Minor,Use correct case for YARN
Bug,Major,UI optimization: constrain hostComponents model loading
Bug,Major,Unit test for agents fail/hang at TestActionQueue and TestStackUpgrade.
Bug,Major,switching to Configs tab causes Quick Links to disappear
Bug,Critical,'Services'  'Dashboard' 'Navigation errors
Bug,Critical,HDFS health status when HA config'd
Bug,Major,When invalid jce policy file path is specified  ambari-server setup silently switches over to downloading the file from public repo
Bug,Major,ambari-agent RPM claims ownership of /usr/sbin
Bug,Major,wrong property name for https address of NN in hdfs-site.xml
Bug,Major,Modify the config mappings in the upgrade script to reflect the latest
Bug,Major,wrong path being set for JSVC_HOME on suse OS in hadoop-env.sh.
Bug,Major,Deploy progress bar is not correct
Bug,Minor,The number of alerts in MapReduce item in menu gets out on the next line.
Bug,Major,ambari-server setup silently fails when it cannot connect to the remote oracle host
Bug,Major,Add hcat.bin to pig.properties for hcat integration
Bug,Major,On 2.x stack  dfs.block.local-path-access.user should not be set in hdfs-site
Bug,Major,YARN cluster should not have shared directories between yarn.nodemanager.local-dirs and yarn.nodemanager.log-dirs
Bug,Major,Incorrect alert for NodeManager
Bug,Major,'Assign Slaves and Clients' step. 'all | none' click error
Bug,Major,When SSL is enabled on Hadoop JMX endpoints ResourceManager quick links become unavailable
Bug,Major,Text of installation stage doesn't correspond to reality
Bug,Major,When multiple MR2 Clients are installed  the label is a bit off
Bug,Major,JavaScript errors during service tab changing
Bug,Major,Status does not show up for newly added hosts
Bug,Major,Remove RCO management logic at ambari-agent
Bug,Major,HBase Master/RegionServer can no longer be started after reconfiguring HBase or HDFS with NameNode HA enabled
Bug,Major,Hbase secure config properties in HDP-2.x stack revert back to non-secure values on reconfiguration
Bug,Major,'Assign Slaves' step. Error with installed NodeManagers
Bug,Major,Nagios doesn't start after upgrade [SLES11  1.3.2->2.0.6]
Bug,Major,Incorrect status counters on cluster deploy
Bug,Major,DB url isn't calculated automatically
Bug,Major,Hadoop Core Health Check script needs to be included in Ambari HDP installations
Bug,Major,skip 'Customize Services' step for services that can't be customized
Bug,Major,Allow log4j properties to be applied via the API in Ambari for hadoop/oozie/hbase/hive/zookeeper/pig
Bug,Major,NameNode HA wizard: Refreshing the wizard displays incorrect manual commands.
Bug,Major,'Config' step refresh
Bug,Major,Cleanup UI restart calculations using actual_configs
Bug,Major,Reassign Master: Misc UI display fixes
Bug,Major,Common storage for different wizards
Bug,Critical,Service reconfiguration fails for multiple services
Bug,Major,os_type_check.sh for RHEL is too restrictive (Server vs Workstation)
Improvement,Major,Hosts: clarify which filter is in effect
Bug,Major,Enable HA wizard loads after sign in
Bug,Major,Ambari agent creates empty folder /var/ambari-agent
Bug,Major,host actions UI changes based on new stop/start all and delete func
Bug,Major,cleanup dialog for unable to delete host
Bug,Major,LiveStatus of the component is not updated when username is changed
Bug,Major,traceback when attempting to stop ambari-agent as non-root
Bug,Major,HA cluster: some dashboard's widgets contain 'Null'  'NaN' values after services stop
Bug,Blocker,Failed to start Hive Metastore (centos5.8  Stack 2.0)
Bug,Critical,Poll for host_components which have stale_configs
Bug,Major,UI does not update active hbase master in display
Bug,Major,Default value of 'Default virtual memory for a job's map-task' is not valid
Bug,Major,Better error message needed when incompatible ambari-agents installed
Bug,Blocker,NameNode HA wizard (Configure Components step): Task 'Reconfigure HDFS' always fail  and user cannot proceed to next step
Bug,Minor,Typo in text label on Hosts page
Bug,Major,'Confirm hosts' shows 'ntpd not running' warning  but it's running on host
Improvement,Major,Modify UI text for host cleanup
Bug,Major,Reduce logs emitted to report heartbeats from agents
Bug,Major,Reconfigure of dynamic configs not showing modified values
Bug,Major,When filtering on hosts  the table column sizes shift  should stay fixed.
Bug,Major,Reassign Master Wizard does not display folder and hosts on 'Manual commands' page after browser reopening
Bug,Critical,Provide read-only view of repo options in Ambari Web
Bug,Major,Incorrect host status when slave down
Bug,Blocker,Restart indicators for services and hosts disappear after some time.
Bug,Critical,Ganglia monitor started with second or third attempt on secure cluster
Bug,Major,Background ops dialog checkbox UI cleanup
Bug,Major,Remove Exception message printed to log for successful starts
Bug,Major,HBase Links widget has 'more' button out of bounds and looks broken when there are multiple masters
Bug,Major,MR jobs are hanging on a 2-node cluster with default configuration
Bug,Blocker,Add host wizard: After successfully bootstrapping host  'next' button is disabled
Bug,Critical,Provide config-group support in add-host wizard
Bug,Major,'Uncaught exception' in JS while navigating through services on Services page
Bug,Major,Need better error log message when agent unable to reach server
Improvement,Major,Ambari should allow changing Ganglia cache location
Bug,Major,During cluster install cannot go past Step0
Bug,Critical,Provide add/remove/rename/duplicate actions in manage-config-groups dialog
Bug,Major,Do not store disks_info in DB. Store it as dynamic info in memory that can be used to show on the UI.
Bug,Major,'Add service' if nothing to add
Bug,Critical,Remove  Rename actions enabled for 'Default' config group
Bug,Major,Provide change config-group action on host configs
Bug,Major,Unable to close manage-config-groups dialog when only Default group present
Bug,Major,Services sidebar for host configs needs vertical gap
Bug,Major,Host configs page should properly order services
Bug,Major,Error in saving host for newly created config group
Bug,Major,Clicking on Settings link navigates to login page for a non-admin user.
Bug,Major,JS Error in 'Add Host Wizard' if we proceed with failed registered hosts
Bug,Major,Add host fails after configuring NN HA with JavaScript error
Bug,Major,Unittests for User resource an all it's attributes
Bug,Critical,Duplicate config-group action not duplicate configs
Bug,Major,ResourceManager Heap metrics is not correct on Ambari console
Bug,Major,UI incorrect behavior during upgrade
Bug,Major,Background operations popup window minimum size should be fixed when narrowing down the browser
Bug,Major,Incorrect restart required tooltip view
Bug,Major,Background operations: two scrollbars  if width is lower then 1450px
Bug,Major,Restart indicator flags not showing up for HDP 1.3.x stack services
Bug,Major,'HDFS Short-circuit read' config property is repeated
Improvement,Major,Modify messages from 'reassign master' to 'move master'
Bug,Major,Security Wizard: Service Configuration page is broken
Bug,Major,Add Host wizard stuck on configuration step
Bug,Major,Hovers stay after manage-config-groups dialog is closed
Bug,Major,Adding host to multiple groups at the same time fails
Bug,Major,Missing host message on cluster deploy
Bug,Critical,JS error when switching config groups in Hive / Oozie service config pages
Bug,Major,HBase Master alerts are confusing in multi-master environment
Bug,Major,hbase.zookeeper.quorum changing inconsistently on hosts after adding ZookeeperServer
Bug,Blocker,Services mysteriously disappear after Stack upgrade
Bug,Major,Background operations window  called from wizard doesn't react to 'Do not show this dialog...' flag
Bug,Major,Config Groups: Background popup show up needs to be integrated when restarting components
Bug,Major,YARN and MapReduce2 configs is not displayed
Bug,Major,Resource providers are set with wrong stack version.
Bug,Major,Manage config group links needed in save config-group confirmation
Bug,Major,After making config changes w/o saving  prompt user if they try to navigate away
Bug,Major,Config-Group POST call should tolerate name reuse
Bug,Major,Long host names are inconvenient for viewing in background operations popup
Bug,Major,Add Service Wizard: Customize Services configs are not displayed.
Bug,Major,Duplicate hosts after closing addServiceWizard
Bug,Major,NameNode max heap is not showing in HDP 1.3.2 stack
Bug,Major,HiveSchema file for Hive should be hive-schema-0.12.0.oracle.sql
Bug,Major,Dashboard quick links polls desired_configs every 6s
Bug,Major,In installer  behavior of actions in manage config-groups dialog different from reconfigure
Bug,Major,Refactor templates and popups
Bug,Major,Minor manage-config-group dialog UI changes
Bug,Major,Rename config-group dialog should allow only description change also
Bug,Major,Need to show stale-config indicator on hosts page
Bug,Major,ambari-agent/server should start automatically upon reboot
Bug,Major,Add hosts  if using Local Repository  UI incorrectly says 'no'
Bug,Major,Installer's host list doesn't show masters at top
Bug,Major,HDFS/ZKFC relations in EmberData
Bug,Major,Need tooltip showing error why local repo is bad
Bug,Major,TestHardware.test_fqdnDomainHostname() fails
Bug,Major,Should not allow blank config group name
Bug,Major,Manage Config Group link appears on host detail page (and cannot dismiss it once opened)
Bug,Major,HA wizard not accessible after upgrade
Bug,Major,Stale config indicator not shown when reconfiguring WebHCat  Ganglia  Nagios  ZooKeeper
Bug,Major,Review page doesn't have info about Repositories
Bug,Major,Ability to restart a component
Bug,Major,Service Config page shows a blank page after enabling security (JS error)
Bug,Major,Fix UI Unit tests
Bug,Major,YARN check execute fails on install
Bug,Major,Fix versions of rpms in the stack to match the installed ones.
Bug,Major,Global configs are not sent to server
Bug,Major,Misalignment of 'Filter' combobox on installer when browser window is narrow
Bug,Major,Minor UI cleanup - remove double-borders  reduce text
Bug,Major,Significant lag between host status update and slave/master component start/stop
Improvement,Major,Frontend: History server should be managed as separate component
Bug,Major,Empty content of review step in Add Host wizard
Improvement,Major,Mirroring page redesign
Bug,Major,Padding for config override properties
Bug,Major,When issuing Start/Stop of host components then predicate stale_config=true does not work
Bug,Major,Starting/Stopping components based on restart indicator floods request history and execution queue
Improvement,Major,Storm: Update Dashboard / Services to support Storm
Bug,Major,Restart marker does not show up sometimes in the Hosts page
Bug,Major,Add env AMBARI_JVM_ARGS to ambari-server start
Bug,Major,Status commands are not executed for new services
Bug,Major,Alerts  Restart  Maintenance elements in the Hosts filters
Bug,Major,Ambari server unit test failure
Bug,Major,Service tab: growing number of calls to update alerts
Bug,Major,Request Schedule status not updated for Point in time execution request
Improvement,Major,Storm: Install wizard. Add master components Storm UI Server  DRPC Server  LogViewer Server
Improvement,Major,Storm: Add Storm UI Server  DRPC Server  LogViewer Server components config categories.
Bug,Major,Service Restart All action cleanup
Improvement,Major,Task timeout should be a configurable knob at the ambari-server
Bug,Major,Incorrect behavior of 'Save' button in 'Manage Configuration Groups' window
Bug,Major,Move 1.3.4 stack to 1.3.3 using the python libraries.
Bug,Major,Rename 2.0.8 to 2.1.1 in the stack definition.
Bug,Major,Slaves API-calls
Bug,Major,HostCleanup should also clean /tmp/hadoop-*
Bug,Major,Add relocate resources scripts to the pom file
Bug,Major,Rolling restart failure tolerance should be percentage values
Bug,Major,Action definitions should be provided as declarative resources - read from XML files
Bug,Minor,Alerts block shows spinner if Nagios not installed
Bug,Major,Hosts API-calls
Bug,Blocker,Datanode data directory is not created correctly
Bug,Major,ambari-server should use repo when downloading jdk 7
Bug,Major,Misc code cleanup
Bug,Major,Delete Config Group Host mapping broken due to error introduced by perf patch
Improvement,Major,mapreduce.task.io.sort.mb max value should not exceed 1024mb
Bug,Major,Remove property fs.checkpoint.size during upgrade
Bug,Major,Background operations dialog in weird state after exception
Bug,Major,HDFS start failed on 2.1.1 stack
Bug,Major,ORA-01795: maximum number of expressions in a list is 1000 for Oracle DB
Bug,Major,Add upgradestack support for MySQL
Improvement,Major,Ambari version info should be visible in UI
Bug,Major,health status yellow (lost heartbeat) not showing icon
Bug,Major,Bulk Ops: Restart on Slaves should popup rolling restart dialog
Bug,Major,Host registering failure from primary/agent os checking on centos6
Bug,Major,Oozie Server installation fails when Falcon is selected
Improvement,Major,Add ability to delete individual DataNode  TaskTracker  NodeManager  and RegionServer from Host Details page
Bug,Major,Alert count badge and restart indicator issues
Bug,Major,OOS status for component on host detail page makes button too big
Improvement,Major,Refactor and Unit tests for host summary
Bug,Major,BG operation pop-up: JS error encountered on clicking on host in progress state.
Bug,Major,Falcon Client install task shows up as just 'install' rather than 'Falcon Client install'
Improvement,Major,Jobs: implement the TEZ DAG page/panel
Improvement,Major,Ambari should check that there is enough disk space during installation
Bug,Major,Various issues related to decommission support
Bug,Major,Upon restart of ambari-server  the service status on Dashboard page remain unchanged
Bug,Major,Host Details > Actions pulldown likes to hide
Bug,Major,Remove --jce-policy from warning statement
Bug,Major,adding more master components styling is missing
Bug,Major,Host names goes under text  icons
Bug,Major,Host details: clients list disappears
Bug,Major,medkit-icons are shifted out of their places  in hosts table in Safari.
Bug,Major,Exception on deploing step: java.sql.BatchUpdateException: ORA-00942
Bug,Major,'SNN Process' alert displays after HA enabled successfully
Bug,Major,The user is not always redirected to the login page when unauthenticated
Bug,Major,Restart All fails for Client only components
Bug,Major,Routes are incorrect after launching wizard
Bug,Major,Install Wizard: Assign Masters: some selects disabled
Bug,Major,Bulk Ops: add Supervisor to Bulk Ops on Hosts page
Bug,Major,Customize Services page of Add Service Wizard offers to customize already installed Oozie
Bug,Major,Write unnitests for HDFS install script on HDP1 and HDP2
Bug,Major,Hosts table: sort order arrows should be close to the respective column label
Bug,Major,Oozie tests fails
Bug,Critical,Actual configs not updated after restart of host component
Bug,Major,Add unittets for hooks in secured mode.
Bug,Major,Falcon Server can not be restarted
Bug,Critical,Alerts for ATS Component
Bug,Major,Value 'storm.zookeeper.servers' not changing after adding new ZK server
Bug,Major,Tez DAG UI not showing due to changed ATS responses
Bug,Major,AmbariManagementControllerTest Test fails with unable to delete the last user.
Bug,Major,Security Wizard: History Server should be a different section for MR service.
Bug,Major,Restart indicators work incorrectly after adding component
Bug,Major,Add services wizard throw JS exception
Bug,Major,/var/lib/hadoop-hdfs/ location does not has +x permission for others
Bug,Major,NameNode fails to start due to 'fs.defaultFS' being null
Bug,Major,Skip Failing tests for now.
Bug,Major,Reconfiguring memory related properties of a service suffixes 'm' to memory related properties of other service.
Bug,Major,Do not automatically put host component in Maintenance Mode upon decommissioning (and out of Maintenance Mode when recommissioning)
Bug,Major,Hosts table UI cleanup
Bug,Major,Allow Falcon to be configured with keytab/security and custom params
Bug,Critical,Do not show 'restart' op on non-admin user
Bug,Major,Navigation from Hosts page to HostDetailsPage breaks occasionally
Bug,Major,Incorrect behavior of HA wizard on second step
Bug,Major,Update falcon install scripts to recent changes
Bug,Critical,Ambari DDL for MySQL should not create ambarirca database
Bug,Major,Nagios alerts are not shown on SUSE
Bug,Major,Avoid printing stacktrace for state machine exceptions
Bug,Major,License header is repeated in oozie-log4j.properties
Bug,Major,Service Check does not work
Bug,Major,Slave component should include 'restart' command on host details page 'Actions'
Bug,Major,Ganglia alerts after adding YARN+MR2
Bug,Major,Change Hive alerts to move away from Hive metadata queries to port checks
Bug,Critical,After configuring NNHA  nn process alerts don't work
Bug,Major,Jobs popup message clicking continues to stay on the same page
Bug,Major,During upgrade. migrate decommissioned DN hosts list to the new format
Improvement,Major,Reduce loading time of Host Warnings popup
Bug,Critical,Lost heartbeat on host but ganglia shows a heartbeat lost
Bug,Major,Hive Service Check Failed during Install Wizard
Bug,Major,Secured: Start All Services task got stuck forever
Bug,Critical,2-way auth fails when using jdk7
Bug,Major,oozie-site.xml defaults need to be updated for 2.1 stack
Bug,Major,Start all services silently fails when a service is not startable
Bug,Major,Security Wizard: enable Kerberos setup for Storm
Bug,Major,Retry failure after installation failure triggers start all services request
Bug,Major,Maintenance Mode: maintenance icon changes on Host Details page
Bug,Major,hadoop-mapreduce.jobsummary.log is empty when specified custom YARN Log Dir
Bug,Major,Background Operations window does not appear after triggering Rolling Restart
Bug,Critical,Rolling Restart dialog shows incorrect message that slaves won't be restarted when service is in maintenance mode
Bug,Blocker,After Ambari is upgraded to 1.5.0  previous JAVA_HOME is overwritten to /usr/jdk64/jdk1.6.0_3
Bug,Major,Hive CLI using Tez runtime does not start by throwing HDFS exception
Bug,Major,The status of App Timeline Server affect the health status of YARN service.
Bug,Critical,hive-env.sh overwrites user value of HIVE_AUX_JARS_PATH
Bug,Major,Add component of clients in Ambari doesn't work in a secured cluster
Bug,Major,Wizard Step7 JS error on load page (add service wizard)
Bug,Major,Mistake in title of operation 'Restart APP_TIMELINE_SERVER on ...
Bug,Major,Installer: 'Undo' button for repo BaseURL does not work
Bug,Critical,Ganglia Server goes to 'installed' state after double 'Ganglia rrdcached base directory' config changing
Bug,Major,Supervisor under supervision fails w/o ganglia server
Bug,Critical,supervisor.enable should be removed from Ambari's Storm Config section
Bug,Major,Table of Confirm Hosts step is collapsed
Improvement,Major,Don't do server-client version match check if App.version have not been set on ambari-web
Bug,Blocker,Falcon fails to deploy
Bug,Major,Icon 'Asterisk' on 'Assign Masters'/-Slaves steps does not display with 8-bit depth
Bug,Major,Print better logs for openssl issues on centos/rhel 6.5.
Bug,Major,Tez DAG Operator hover text not wrapping wide content
Bug,Major,Ambari YARN UI - Quick Link - JMX breaks if RM port is changed
Bug,Major,Error with finding FK constraint
Bug,Critical,unittest NagiosPropertyProviderTest fails
Bug,Major,Automatic bootstrap failed on CentOS 6.5 (No module named common_functions)
Bug,Major,Dashboard: dashboard actions do not work for non-admin users
Bug,Major,Installer: 'Undo' button for repo BaseURL is unnecessarily present
Bug,Critical,Schema Upgrade failed when upgrading to 1.5.1
Bug,Major,Deploy stuck during generating tasks on Review page (not always reproduced)
Bug,Major,Remove classic dashboard view from Ambari
Bug,Major,Pig unit test class named wrong
Bug,Critical,Operation 'Supervisor start' failed during installation but all supervisors are alive
Bug,Major,OS type check for centos 6.5 can fail if the /etc/issue has CentOS Linux release 6.5
Bug,Major,Add Host failed on upgraded cluster on Suse
Improvement,Major,When new host components are created thru API  some indication should be given that Nagios has to be restarted
Bug,Critical,Ambari configuration for map join conversion and tez container size seems wrong
Bug,Major,Host Checks: alternatives check results are not surfaced in Host Check popup
Improvement,Major,Usability: Improve Stack Definition support for repositories
Bug,Critical,Use SchemaTool in Hive for init metastore DB schema
Bug,Major,Misleading hardcoded command in paragraph 2 on step 'Manual commands' of 'Move Master' wizard
Bug,Critical,Move wizard and HA wizard gets stuck on any deploy step
Bug,Major,Unit tests for number_utils  string_utils  validator and misc files.
Bug,Major,Switch SQL standard authorization to be off by default.
Bug,Major,Unit tests for steps 6 (with small refactor)
Bug,Major,Call for requests with 'page_size' always return 10 most recent
Bug,Major,Checkbox 'client' without upper case letter
Bug,Major,NameNode HA wizard: Review page appears blank
Bug,Major,Navigating back from Host page to Heatmaps page is broken
Bug,Major,Fix UI Unit tests
Bug,Major,Restart option is enabled for components in 'Decommissioned' state but it should not
Bug,Major,Turn Off Maintenance Mode for HDFS does not work (problems with ambari-agent)
Bug,Major,Ambari version is unknown during installer via UI
Bug,Major,Usability UX: Default key actions for dialog boxes
Bug,Major,Yarn Nodemanager Metrics only update every few minutes
Bug,Major,Unit tests for object_utils  date  ui_effects  updater
Bug,Blocker,'Upgrading schema' failed during upgrading to 1.6.0
Bug,Major,Explicitly disabling datanucleus l2 cache for hive
Bug,Major,Start Services command gets stuck for about 30 mins
Bug,Major,Add Services is disabled after upgrading the stack from HDP-2.0 to HDP-2.1
Bug,Major,Jobs dont show up as links for a moment when page is visited
Bug,Major,Views: do not let the user click on the Views icon in the top nav
Bug,Major,JobsDiagnostic|2.1.1: No job status and end time is shown for interrupted job
Bug,Critical,Alternatives issues has error message (missing translation)
Bug,Major,Zookeeper smoke test failed after being triggered after deleting a host  containing ZookeeperServer
Bug,Major,Unit tests for utils/config.js part 1
Bug,Critical,Views list not loading in Ambari Web
Bug,Major,Disable security fails occasionally
Bug,Major,pig.properties should set pig.location.check.strict to false
Bug,Blocker,All Services Fail To Deploy Due To Agent Parsing Exception
Bug,Major,Adding Oozie failed at service check
Bug,Major,Space Error in container-executor.cfg
Bug,Major,HDP deployment failed in CentOS5
Bug,Major,File View Cleanup
Bug,Major,Ambari upgrade to Ambari-1.6.0 from Ambari-1.5.1 logs PSQLException
Bug,Major,Storm fails to start after disabling security
Bug,Major,2000-node cluster testing: during install phase of cluster deployment  install tasks were stuck in PENDING state
Bug,Critical,In some upgrade scenarios  Ambari Web's persist key-value store state causes the UI to act unpredictably
Bug,Blocker,Recommission a DN fails when https is enabled in Ambari server
Bug,Major,View: Files UI clean-up and adjustments
Bug,Major,Pig fails to install through blueprint
Bug,Critical,Global properties are not being surfaced on service config page
Bug,Major,Populate actions drop down of Slider App details page
Bug,Major,Implement app_types endpoint to provide app definitions
Bug,Major,New slider app wizard should show app-types from /apptypes endpoint
Bug,Major,Suppress any debug and info messages from package managers in setupAgent.py
Improvement,Major,View: Files UI clean-up and adjustments (PART 2)
Bug,Major,Predicates don't work on fields with float values
Bug,Major,Some HBase properties are empty  but required to be filled
Bug,Critical,Slider apps table does not remove entry when app is removed
Bug,Major,Maintenance state and status commands perf improvements.
Improvement,Major,Ambari should generate config files in sorted order
Bug,Major,DB connection check error if jdk_name does not exist.
Bug,Major,Bootstrap API call says bootstrap is running even though all agents have installed and registered
Improvement,Major,Add support for auth proxy
Bug,Major,Storm UI in Ambari quick link fails when Storm UI server is not co-hosted with nimbus host
Bug,Major,metrics hostname is not correct for storm
Bug,Critical,HDFS alert hangs for a long time after enabling Maintenance mode
Bug,Critical,Services -> Configs page for Yarn  HIVE  MapReduce services is not displayed
Bug,Major,Issues with jdbc properties
Bug,Critical,Master components are missing
Bug,Major,Ambari Agent script should check for running processes before starting
Bug,Major,Add Host wizard get stuck on Confirm Hosts step
Bug,Major,Agent Custom Command Output Coerces Integers to Floats
Improvement,Major,Add refreshQueues custom command to YARN service
Bug,Major,'ambari-server start command' hangs if was executed via ssh command
Bug,Major,Hosts Components filter on Service summary page doesn't work
Bug,Major,Multiple ATS appear on YARN summary page
Improvement,Major,Customize the Hadoop metrics sink to write to MySQL store
Bug,Critical,Filter by alerts fails on Hosts table
Bug,Critical,Nagios install fails on SLES due to php5-json not available
Bug,Major,issues with dialog keypresses
Improvement,Major,Ambari Groovy client enhancements
Bug,Major,Bulk operations confirmation popup
Bug,Critical,Step3. Hosts checks requests
Bug,Blocker,It's not possible to input 'Enter' on 'Target hosts' textarea on 2nd step of Installer wizard'
Bug,Critical,Ambari Dashboard page  click NameNode link returns wrong page
Bug,Major,JS error on POST config group request (step7 installer)
Bug,Major,Behavior change: host filtering no longer handles startsWith matches
Bug,Major,Installer wizard: ambari web-client issues invalid requests after switching stacks
Bug,Major,Incorrect value for started_count of Datanode component
Bug,Major,Unsuitable height of dropdown menu on metrics page
Bug,Major,Decommissioned running DataNode has 'delete' menu item in action pulldown
Bug,Major,ListBoxes with hostnames on 'Select Hosts' page of 'Enable NameNode HA Wizard' do not work
Bug,Major,Fix sub-resource names in /stacks API
Bug,Critical,Unable to assign host in HA wizard
Bug,Major,BGO popup: Incorrect number of tasks in category
Bug,Blocker,Installer Wizard Step 7-8: namenode_heapsize property incorrect value.
Bug,Major,Nagios 'Restart all components' button does not work
Bug,Blocker,Default add host sequence triggers many unseen before cluster-wide operations
Bug,Critical,Ambari Server reset show wrong commands for DB manipulation
Bug,Critical,host checks 'Show Report' link is missing from dialog
Bug,Critical,Security issue - private key password show in logs
Bug,Critical,Hosts page: there is no indication that filtering/sorting/paging is happening or not (confusing)
Bug,Critical,Restart icon is present after Service Actions->Restart all button click.
Bug,Blocker,Add host stops all services
Bug,Critical,Have spinners instead of charts at Dashboard and Service tabs on IE 11
Improvement,Major,Get sql metrics logic should be reviewed
Bug,Blocker,Add Services fails with a server error under some conditions
Bug,Major,step 6 pagination is slow
Bug,Major,Repoinfo.xml should use family tag rather than type tag
Bug,Major,Manage Config Groups: if Ganglia is not installed config group popup doesn't appear
Bug,Critical,Prompt to put Service in Maintenance Mode when doing Rolling Restart / Service Stop
Bug,Major,Python client caches curl flags between requests causing problems
Bug,Major,UI freezes for more than 2 seconds  every 15 seconds  on 2K-node cluster
Bug,Major,Custom Command execution takes too long
Bug,Critical,JMXPropertyProvider makes call to endpoint without checking support for properties
Bug,Blocker,Bulk Ops only targets a maximum of 'page size' hosts
Bug,Major,Choosing bulk hosts to decommission on 120 node cluster on the hosts page just spins.
Bug,Major,Rolling Restart: 'only start stale' checkbox not worked functionally
Bug,Major,Bulk Decommission: Background Operation Popup content looks broken
Bug,Blocker,Add service wizard removes any new property added to core-site and global after cluster installation
Bug,Critical,Hosts page. Incorrect total number of hosts after filtering by installed component
Bug,Critical,filtering by selected hosts resets pagination
Bug,Major,After changing property and clicking save button in MapReduce Config Page  no comfirmation popup
Bug,Critical,Unable to restart all host-components on 110 node cluster
Bug,Blocker,Hosts page : mysterious 'selected hosts' keep coming back
Bug,Major,hostname wrapping with icon asterisks on assign slaves
Bug,Critical,Excessive requests are sending on hosts page
Bug,Critical,In Host Detailed Page  decommissioned NM is labeled as STOPPED
Bug,Blocker,Many services failed to start when using custom user names and groups
Bug,Critical,Move Wizard: get stuck if wizard is running second time for the same component without page refresh
Bug,Critical,Move Wizard: assign master step next button is not disabled  when host input has error
Bug,Major,Postgres create script generates errors for clusterconfig
Bug,Critical,Config pages load slowly on 2k-node cluster for some services
Bug,Trivial,Link to ExtJS license in 'Choose Services' page has moved
Bug,Critical,Filter state does not clear in Background Operation popup and causes a lot of confusion
Bug,Blocker,Unable to move NameNode
Bug,Major,JS error occurs periodically when Job Details page is opened
