type,priority,summary
Improvement,Major,provide an optional interface Endpoints can provide to generate a simple String ID which can be used within the class loader to make JMX / REST APIs simpler to avoid having to encode large URIs
Bug,Major,Flatpack component : unable to set the delimiter parameter in spring config file
Bug,Major,JettyHttpComponent.doStop() shuts down all servers in the VM  not just those associated with the component
Improvement,Minor,Archetype for creating component should have better sample component
Bug,Major,RouteBuilderRef should work out of the box with Spring 3 and dependency injection
Bug,Minor,Out of Heap memory issues with Camel-File processing large files
Improvement,Major,Simple language - Allow unlimited usage of and or operators in expression
Bug,Major,Cache Component needs to check for null values during GET operations
Bug,Major,netty timeout exception
Bug,Major,BeanConveter didn't try to covert the bean invocation argument rightly
Bug,Major,QuartzEndpoint does not set the job name properly
Bug,Major,@QueryParam doesn't work for CxfBeans
Bug,Minor,hawtdb - Should work in OSGi
Bug,Minor,Splitter EIP - The sub exchanges should not contains on completions from original Exchange
Improvement,Major,Performance/scalability issue for converter lookup
Bug,Minor,polling of feeds in FeedEntryPollingConsumer is broken.
Bug,Minor,Using $ in endpoint uri causes thread name parser to fail
Improvement,Major,Support user-defined shutdown timeout for CamelTestSupport
Bug,Major,cxfbean creates another instance of the class instead of directly using the referenced bean
Improvement,Minor,Use ActiveMQUuidGenerator as the default uuid generator as its faster than the JDK UUID generator
Improvement,Minor,Context-sensitive setting of default UuidGenerator
Bug,Minor,Route autoStartup configurable through Property
Bug,Major,OsgiDefaultCamelContext.getTypeConverterRegistry() returns null
Bug,Major,camel-ftp: fileExist=Fail not honored when producer works in FTP root path
Improvement,Minor,Aggregator EIP - Add option to ignore timeout completed
Improvement,Minor,Add alternative start token for simple language to avoid clash with Spring PropertyPlaceholder
Bug,Minor,camel-ftp - Setting password and username using UserInfo on uri does not work
Bug,Major,Confusing IllegalArgumentException when address attribute isn't specified on CXF endpoint.
Bug,Major,Concurrent consumers on seda endpoint can cause content routing to mismatch
Bug,Major,request/reply over JMS using temporary queues - if connection lost the temporary queue is not re-created which causes the producer to not work anymore
Bug,Major,The CxfConsumer's getContinuation method might throw NPE
Improvement,Minor,Add Exchange creation time to the exchange as property
Bug,Minor,Threads - Should allow using 0 in core pool size
Improvement,Minor,Route definitions should use boxed types and lazy evaluate defaults in the getter
Bug,Minor,GenericFileProducer.writeFile method creates instance of un-used InputStream
Bug,Major,JMX MBeans not registered for initiators
Bug,Minor,XmppEndPoint - setting login to false when creating an account results in no action
Improvement,Minor,RetryWhile is missing on the errorHandler DSL
Improvement,Minor,Let LazyLoadingTypeConverter load the converters from camel-core on startup
Improvement,Minor,support the Ordered Interceptor Strategy configured in spring
Improvement,Minor,CaseInsensitiveMap concurrency issue
Bug,Minor,Multicast with pipeline may cause wrong aggregated exchange
Improvement,Minor,Let custom Processor be managed in JMX when implementing ManagementAware
Improvement,Major,Multiple Endpoints with the Same Port in Restlet Component
Improvement,Minor,Add exception.stacktrace to Simple language
Improvement,Major,Stepwise change of directory unfit for production (ftp/ftps/sftp)
Bug,Major,cxfEndpoint of camel-cxf doesn't support  the shcemaLocation element
Bug,Major,NPE occurs without @Entity annotation
Improvement,Minor,Quartz component has minor issues with old versions of Quartz
Bug,Major,CxfRsInvoker produces NullpointerException when no ContinuationProvider is set in the InMessage
Bug,Minor,camel-irc component silently fails on nick collision
Bug,Minor,Hard coded locale in Bindy DatePatternFormat
Improvement,Major,Add option on FTP component so you can set which path separator char to use (eg windows vs unix)
Bug,Minor,spring-integration - Should have better configuration validation
Bug,Minor,PackageHelper - issue with version numbers which contains non decimal
Improvement,Minor,Tidying up strategy for managing resources in JMX
Improvement,Major,Use ServiceMix guice bundle
Bug,Minor,InterceptSendToEndpoint should check for if stop DSL has been used
Improvement,Minor,DefaultTimeoutMap should force scheduler in contructor
Bug,Critical,CamelContext is started twice when using camel-blueprint
Bug,Major,InterceptSendToEndpoint has issues with interception http endpoints which has multiple parameters
Improvement,Major,DataFormat - Support for CamelContextAware injection and start/stop callbacks with Service
Bug,Minor,Bindy should support clipping fields if they exceed maximum length allowed when using fixed length
Improvement,Major,Camel-XMPP Consumer doesn't pass XMPP headers
Improvement,Trivial,NotifyBuilder - Should throw exception if it hasn't been created and matches is invoked
Improvement,Minor,Some of JpaTraceEventMessage's attributes require @Lob annotation
Bug,Major,BindyCsvDataFormat broken for pipe delimited files
Bug,Major,ConcurrentModificationException in DefaultCamelContext.removeRouteDefinitions()
Improvement,Major,Additional TypeConverters
Bug,Major,scala - xpath not working together with choice/when
Improvement,Major,classpath problem with camel:dot and provided dependencies
Bug,Major,Aggregation fails to call onComplete for exchanges if the aggregation is after a bean or process.
Improvement,Minor,PollingConsumerPollStrategy - Add information to commit how many messages was polled
Bug,Minor,Jt400DataQueueConsumer incorrectly implements timeout semantics (jt400 component)
Improvement,Minor,camel-jms - Improve logic waiting for ReplyTo destination to be computed when doing request/reply
Bug,Major,Aggregator - The completionFromBatchConsumer option dont aggregate the last incoming exchange
Bug,Major,Detect uncaught exceptions in UoWProcessor to ensure UoW is done even for those uncaught exceptions
Improvement,Major,BindyFixedLengthDataFormat does a trim on Fixed Length record
Improvement,Minor,When Camel loads properties Camel should remove spaces (trim) from the end of the line.
Improvement,Major,Update archetypes to use new descriptor format
Improvement,Trivial,camel-snmp - Should mask password in the endpoint class
Improvement,Major,In some places we use ObjectHelper.loadClass() instead of ClassResolver.resolveClass()
Bug,Major,Concurrent writes to the same file has race condition
Improvement,Minor,JMS spec and JPA spec JARs should not be compile scoped by provided
Bug,Major,FTP rename fails
Improvement,Major,ServiceHelper - Avoid started/stopping service if already started/stopped
Improvement,Minor,Include test directories in the archetypes
Bug,Major,camel-josql doesnot export org.apache.camel.language.sql.*
Bug,Major,Inconsistent filename value when move attribute is used with File component
Improvement,Major,camel-smpp should unbind from SMSC before disconnecting
Improvement,Major,Force disable Quartz UpdateChecker
Bug,Major,Mistake in camel-eventAdmin feature
Improvement,Minor,Upgrade maven-bundle-plugin to version 1.3.4
Improvement,Minor,camel-core-xml - Add getter/sett for endpoints
Improvement,Major,Fix the Sonar Blocker: Performance - Maps and sets of URLs can be performance hogs
Bug,Critical,SMSC initiated unbind spawns exponential amounts of reconnect threads
Improvement,Minor,BinaryPredicate - Dont store state to ensure thread safety
Bug,Major,Make Content-Type HTTP Header Optional
Improvement,Major,Make it easier to derive from the Camel model
Improvement,Major,Java DSL - Allow load balancer to be used inside CBR
Bug,Minor,Endpoints may be shutdown twice as they are tracked in two lists in CamelContext
Improvement,Major,Tidy up AST model to proper support output or not
Bug,Minor,interceptFrom and from(Endpoint) don't work together
Bug,Major,OnException - The order they are defined in the RouteBuilder / XML should be preserved when you have multiple of the same exception type
Improvement,Minor,camel-jms: testConnectionOnStartup does not test connection for producers
Bug,Major,Sending to http endpoint may double encoding parameters
Improvement,Minor,Camel properties component - Add support for using jvm system/env in location
Improvement,Minor,ThreadPoolProfile - Use string types so its much easier to use property placeholders
Bug,Major,JAXB marshaling broken in 2.6.0
Improvement,Trivial,IgnoreInvalidEndpoint should log invalid endpoints at DEBUG level
Improvement,Minor,Add comments on the CamelContextTestSupport class to tell user to start the camel context manually when the test doesn't use the RouteBuilder
Improvement,Minor,Let log  log eip and mock producer be async processor
Bug,Major,sftp producer runs in exception fileName does not contain any path information
Improvement,Major,Add an example which use CXF bean binding and the OSGI HTTP Service (e.g. PAX Web with jetty)
Improvement,Major,After switching to slf4j  we can get rid of the 'isTraceEnabled'  'isDebugEnabled' and 'isInfoEnabled' statements
Bug,Major,Mail component issue with starttls option
Bug,Major,HttpProducer drops authentification parameters.
Improvement,Major,option to force sending original JMS message
Bug,Major,HTTP Producer seems to send an empty body request on redelivery when the original request fails due to a connection timeout
Bug,Major,org.apache.camel.component.file.strategy.MarkerFileExclusiveReadLockStrategy is not thread-safe
Improvement,Major,Try to copy file when rename fails
Improvement,Major,Polish the aws component
Bug,Major,Web Console: NPE when browsing routes with no description
Bug,Minor,maven eclipse goal failure
Improvement,Minor,The camel-cometd component does not support a custom SecurityPolicy or Extension as described on http://cometd.org/documentation/howtos/authentication
Bug,Major,BeanInfo not reset when new bean looked up
Improvement,Minor,Allow cometd component to send message headers with the message
Bug,Major,camel-jms default cache level should be CACHE_NONE when transaction is enabled
Bug,Major,SmppProducer sends incorrect data_coding parameter
Bug,Major,OSGi - No possibility to enable ehcache clustering as: ehcache.xml is ignored and there is no possibility to set cacheManagerFactory described camel-cache docs
Improvement,Minor,camel-cache - Should use Camel style constant keys
Bug,Minor,camel-web - Cannot browse endpoints if messages was consumed from jms queue
Bug,Minor,camel-xmpp - Should stop and clean session  so hot-deploy works
Improvement,Minor,Avoiding to process the bean which value is null in CamelBeanPostProcessor
Improvement,Trivial,camel-cache exception message: CamelCacheOperation not specified in the message header [CamelCacheKey]
Improvement,Major,Prevent 'FolderNotOpen' exception when closing out an email exchange
Bug,Major,Consumer URI parameters ignored after Route Restart
Bug,Major,CxfPayloadConverter may start failing to convert a CxfPayload to a Node
Bug,Major,JdbcAggregationRepository count (*) is not working with MySQL 5.0
Bug,Minor,AnnotationTypeConverterLoader fails for folders containing spaces
Improvement,Minor,Sending a message to log endpoint should not convert payload to StreamCache
Bug,Minor,Route cannot be started within web-console  if autoStartup='false' is set in camel.xml
Improvement,Minor,Script arguments
Improvement,Major,camel-soap - Add support for multiple parameters
Bug,Major,Dumping route to XML created by Java DSL using an expression may not output the actual used expression
Improvement,Major,Add send body operations to managed CamelContext so you can pass in headers as well
Bug,Major,Spring-WS producer doesn't propagate headers
Improvement,Major,Updated Hazelcast to version 1.9.3
Improvement,Major,Java DSL - New means to explicitly end try/catch blocks
Bug,Major,Camel FTP component fails to process multiple files at once from a specified folder
Improvement,Major,cxf:rsServer requires class instead of interface in the serviceClass attribute
Improvement,Minor,Replace the NoCacheStorage Class
Bug,Minor,ConcurrentModificationException at DefaultCamelContext.getRouteDefinition()
Bug,Critical,Issue using errorBuilderRef with the xml dsl
Improvement,Minor,Loop EIP - Add copy option to let it start next loop with a copy of the original exchange
Bug,Major,ChoiceProcessor : unable to find the mBeans processor
Bug,Major,javax.script dependency in camel-core
Bug,Major,continued(true) doesn't work when is invoked for the second time in the Camel flow
Bug,Major,Test failures in camel-hdfs on windows as Streams are not closed correctly
Improvement,Major,Create camel-quartz2 component to support Quartz 2.1.x
Bug,Major,FileIdempotentRepository fileStore does not get loaded on bootrapping  therefore files are processed again
Improvement,Minor,XML DSL having attributes that is a Class type should be a String type instead and use ClassResolver to lookup the class
Improvement,Minor,In doTry .. doCatch .. doFinally the FAILURE_ENDPOINT details should be available as well in case an exception was thrown
Bug,Major,Error using multiple error handlers and onException (java.lang.IllegalStateException: SendProcessor has not been started)
Improvement,Major,Refactorings in camel-cxf
Improvement,Major,SpringWebserviceConsumer should check if there is an Exception connected to the exchange and throw that one if it exists so that the default Errorhandling in spring-ws can take place
Improvement,Major,camel-sql - JDBC aggregation repository - Should use ClassResolver from Camel to load classes
Improvement,Minor,JMX API to create/delete endpoint
Improvement,Minor,Improve pom.xml for camel-jibx - use maven-jibx-plugin
Bug,Minor,ThrottlingInflightRoutePolicy can deadlock
Improvement,Minor,MockEndpoint.expectedHeaderReceived checks only one header
Bug,Major,LoanBroker example have some issues when it is deployed into osgi container like ServiceMix
Bug,Minor,Label of marshal and unmarshal processors do not appear in trace output
Improvement,Minor,Add getRouteId() to TraceEventMessage
Bug,Minor,Groovy language - classNotFoundException in OSGi environment
Bug,Major,Nullpointer in camel-mail when body is null
Bug,Minor,Using adviceWith 2 times or more in Java DSL with a context scoped onException causing the 1st advised route to not work as expected
Improvement,Trivial,A name should be specified in the karaf features-file
Improvement,Major,Add Lazy Connection to XMPP
Improvement,Major,Added wrap method for template  consumer and context in org.apache.camel.test.junit4.CamelContextSupport
Improvement,Major,avoid runtime package scanning to discover TypeConverters
Improvement,Minor,When performing lookup in registry and having expected type as parameter  then report better failure if ClassCastException
Bug,Major,Archetypes fail to build in offline mode
Bug,Minor,TraceInterceptor does not work correctly for AsyncProcessing
Bug,Minor,camel-ftp - Using tempFileName option should use the separator option to allow control of path separators in the generated file name
Bug,Major,Missing setter or constructor-argument for elementNameStrategyRef in SoapJaxbDataFormat
Improvement,Minor,Expose setDeliveryMode property in org.apache.camel.component.jms.JmsComponent
Bug,Major,Properties component - Cached locations may add duplicates
Bug,Major,The routeContext stack of DefaultUnitOfWork should be thread safe
Improvement,Minor,Camel-AWS: Add support for adding CacheControl and ContentDisposition metadata support when uploading file
Bug,Major,Connection to sftp server occasionally don't want to come back
Improvement,Major,camel-jdbc should provide a option not set the autoCommit flag
Bug,Minor,MDCUnitOfWork behaviour incorrect with nested routes
Improvement,Minor,Camel archetypes and examples should enable JMX for ActiveMQ
Bug,Minor,dump as xml fails if message body is already xml
Bug,Major,camel-aws won't build offline
Bug,Major,@Bean method name is ignored
Bug,Major,Camel CXF Endpoint creates incomplete WSDL
Improvement,Major,Add errorHandler option for DMLC to camel-jms
Bug,Minor,xslt component - Cannot load xslt file from file system
Bug,Minor,Camel Bindy Parser One to Many KvP Unmarshall Issue
Bug,Trivial,Example feature: wrong spring version
Bug,Major,Wrong exception uri when an HTTP error code is returned
Improvement,Minor,Validator component - Should be able to validate from a File payload
Improvement,Minor,Add String->TimeZone converter so that time zone can be specified for camel-quartz
Improvement,Major,Impossible to use placeholders in endpointName and serviceName attributes of cxf:cxfEndpoint
Bug,Minor,Ftp consumer using done file should cater for if stepwise has been enabled  and thus the done file path is to be calculated differently
Improvement,Minor,Using transacted in Java DSL without Spring XML setting up TX manager should report better error when not able to find a TX manager in the registry
Improvement,Minor,faster way of testing for file existence
Improvement,Major,Move org.apache.camel.Main to org.apache.camel.main.Main
Improvement,Major,Refactoring of management code to remove cycles and clearly separate between API and impl
Improvement,Minor,Camel test - Debugger should be explicit enabled if end user want to leverage it
Bug,Major,Bug in parsing of JPA uri
Bug,Minor,Freemarker - Loading template from file system fails
Bug,Minor,Camel-netty option 'encoder' and 'decoder' does not work
Bug,Major,It's hardly possible to use all expression of the Simple language to create file names in the file component
Improvement,Major,The debugger doesn't work in the CamelSpringTestSupport with route defined in XML
Improvement,Major,add support to set the cipher used for SFTP
Bug,Major,Exeptions cannot be propagated to the parent route when using LogEIP
Improvement,Major,Fix OSGi-exports of camel-soap
Improvement,Minor,The URI of the ServletEndpoint exposed to the JMX is not accurate
Improvement,Major,CamelLogger should not be a Processor and a log class at the same time and it should not have ServiceSupport
Improvement,Major,camel-hazelcast should allow the user to provide an existing instance to the component
Bug,Minor,Error in camel-restlet feature definition
Improvement,Minor,camel-csv - Make it consistent what unmarshal returns as object  so its the same for 1 or more rows
Bug,Major,Wrong slash in FTP component for doneFile
Bug,Minor,camel-bindy - Marshaling using CSV will insert wrong char separator if using an escaped separator char such as a pipe
Bug,Major,NullPointerException when unmarshalling using serialization data format
Improvement,Major,Resolve cycle between language.simple and language.simple.ast
Bug,Major,Unable to use cxf:binding configuration for the endpoint
Bug,Major,file: consumer does not create directory
Bug,Major,Because local PrintService objects on Windows have a name which is not their UNC path  the PrinterProducer can never find them.
Bug,Major,Exceptions are not propagated to the parent route when endpoint cannot be resolved in the RoutingSlip EIP
Improvement,Major,Be able to check classtype through simple language
Improvement,Major,Add a Tracer that uses JMX Notifications and provides full details of Camel Messages
Bug,Major,Recipient List cannot vary destination by changing property in an expression
Improvement,Minor,The SFTP component: the keyboard-interactive auth method support
Improvement,Minor,Spring-WS should populate Camel Header with the SOAP Header
Bug,Major,Unable to convert jms textmessage to bytemessage
Bug,Major,Can't find splitter bean in registry using multiple camel contexts with 'vm' endpoint
Improvement,Major,NotifyBuilder wereSentTo condition fires too eagerly
Improvement,Major,Support nested directories with multiple segment files in the HDFS endpoint consumer
Bug,Minor,NettyProducer creating new connection on every message
Bug,Major,Need to specify the sl4j-api version in the camel maven archetypes
Bug,Major,camel-file component does not close a file when it's used with camel-xslt
Bug,Major,SLF4JLog does not work with JdbcDriver for Quickfix/J
Bug,Major,Add option on XSLT to allow StAX
Bug,Minor,XQuery component does not work with StAXSource out of the box
Bug,Major,XPath will lock File input in case of an exception during xpath evaluation
Improvement,Major,Add default for transactionName in camel-jms
Improvement,Major,Improve URISupport.sanitizeUri and apply it in additional places
Improvement,Major,Add support for PGP data format in Java and XML DSLs
Bug,Minor,Stop or shutdown a route with a custom timeout value  will still log using the default timeout in the logs
Improvement,Minor,Do not print javax.jms.Message in toString in camel-jms
Bug,Major,Simple expression does not find method toString()
Bug,Major,NPE from DefaultCxfBinding when  is null
Bug,Major,NPE when using SEDA route and attaching an extra consumer
Bug,Major,Bindy does not support quoted value with separator char in CSV datasource
Bug,Minor,Bindy - CSV format - Should be able to marshal with quotes
Improvement,Major,Add option to override XSLT stylesheet used via header
Improvement,Minor,Text improvements to camel-example-cxf-proxy.
Bug,Minor,When a route is removed from camel  LifecycleStrategy is called twice
Bug,Minor,Scala DSL does not support defining route-scoped error handlers
Improvement,Major,file endpoint to raise a warning msgs if unable to auto-create the starting directory
Improvement,Major,Change cometd SslSocketConnetor to use SslSelectChannelConnector
Bug,Minor,Tokenize pair - evaluated as predicate should close input stream
Improvement,Minor,Unable to set logName on DefaultErrorHandler as well as executorService on LoggingErrorHandler
Improvement,Minor,Avoid explicit cast while using the CamelContext.getEndpoint() or ApplicationContext.getBean() API and better rely on the overloaded counterpart of them taking a class type as the second argument (implicit cast)
Bug,Minor,Extra request parameters sent by the camel-http4 component
Bug,Minor,camel-quartz - Using underscore in group name does not work
Improvement,Minor,Make Ant path matching in file / FTP component easier to use
Bug,Major,camel-aws can allow SNAPSHOT transitive dependencies
Improvement,Major,Improve Camel aws-sdb component
Bug,Major,After restarting route a camel-quartz component fires right away (and it shouldn't)
Improvement,Major,camel-jms - Include details about correlation id in exchange timeout exception if a reply message did not come back
Improvement,Major,Add replyTo option to camel mail component
Improvement,Major,interceptSendToEndpoint with predicate and skip
Bug,Major,camel-eventadmin do not work
Improvement,Minor,Log EIP - Check if it should log first before evaluating exchange
Improvement,Trivial,Tech edits of JavaDoc and other code comments -- lets -> (let's  allow  {})
Improvement,Major,Ability to specify the cache level on JMS reply to queue
Bug,Major,Remove ProducerCache from CamelContext service list when shutting down a route
Improvement,Major,camel-mina - Make it easier to use a custom thread pool for the consumer
Bug,Major,BAM - database constraint violation when restaring application
Bug,Major,xpath expression with $header with saxon may throw exception if header did not exist
Improvement,Minor,add feature for camel-context component
Bug,Major,Timed out Exchanges should be removed from seda queues
Bug,Minor,CamelContext autoStartup=false and starting context programmatically doesnt work
Bug,Major,Parameter binding not working with BeanExpression
Improvement,Minor,SedaConsumer - Should not poll if CamelContext is starting
Bug,Major,camel-blueprint - Using namespaces with xpath does not work as the namesapces is not parsed and injected into the camel model
Improvement,Minor,Testing headers in multiple messages
Bug,Major,ManagedBrowsableEndpoint are broken
Bug,Major,exchange.getIn().getBody(.class) throws an exception for Jaxb model objects
Bug,Critical,Camel 2.9.0 incapable of working with % in endpoint URIs
Improvement,Minor,antInclude support for case insensitive patterns
Bug,Major,Cannot use xquery predicate in filter after an xpath splitter.
Bug,Major,Problem Removing Endpoints
Bug,Major,Spring security example does not work
Bug,Minor,ManagedPerformanceCounterMBean should extend ManagedCounterMBean
Bug,Major,BindyDataFormat should not use the default encoding
Improvement,Minor,Add session information from cometd to camel message headers
Improvement,Minor,UnsupportedOperationException thrown if @Consume method is not public
Bug,Major,DigitalSignatureEndpoint not clearing headers after verify
Bug,Major,Error handler not called when recipient list has non existing endpoint
Bug,Major,Camel simple language wrong working with real number
Bug,Minor,simple without embedded text results in an NPE
Improvement,Major,Support unmarshall of CSV files that does not contain all fields described in the annotated POJO.
Bug,Major,Streaming splitter ignores exception handling
Bug,Major,CxfProducer should release the CXF when the Producer is stopped.
Bug,Major,Camel route with bean element sends on startup invalid message to target route that is represented by a proxy who exposes route
Bug,Minor,Memory leak in SedaComponent if adding and removing a lot of seda endpoints with different queue names
Bug,Minor,Memory leak in TimerListener if JMX enabled
Improvement,Major,DefaultUnitOfWork should copy headers from the original message if it's a JmsMessage
Improvement,Major,Offer a way to not set a transaction manager in camel-jms
Bug,Major,Bug: Unique Endpoints Leaking in DefaultInflightRepository
Bug,Minor,npe in camel 2.9.1 validator
Bug,Minor,camel-jt400 - Parameter length when doing Program Call issue
Improvement,Major,org.apache.camel.component.mybatis.MyBatisBatchConsumerTest.testBatchConsumer() fails unpredictable
Bug,Minor,Incorrect feature definition for camel-fop
Improvement,Minor,Timer component - Should use thread name pattern so the thread name is aligned with the Camel threads
Improvement,Minor,Add option autogenColumns to csv data format in XML DSL
Bug,Trivial,Timer endpoint getState does not work in JMX
Improvement,Minor,Add the options configRef and strategyRef to csv data format in XML DSL
Improvement,Minor,Set Restlet Server Options and Return HTTP Headers Set in Exchange
Bug,Major,CxfBeanDestination should copy the in message header to the out message
Bug,Major,RMI endpoint doesn't handle nested exception and raise CamelRuntimeException instead of RemoteException
Bug,Minor,bean component - @Handler should take precedence in a bean that implements Predicate
Bug,Minor,OnException - Handler or Continued predicate is invoked twice per exception
Improvement,Major,onException policy within global context lost when error handler redefined within route context.
Improvement,Major,Avoid parsing URI each time when getting uri from endpoint
Improvement,Major,'IOException: No space left on device' exception swallowed by camel
Bug,Minor,Backmerge CAMEL-5018 to the Bindy component for non-required fields
Bug,Minor,JMX issues on WebSphere
Improvement,Major,Bean component - Should preserver properties from exchange to allow to transfer state
Bug,Major,spring.schema is not up to date
Bug,Major,Strange warning appears: WARN  org.apache.camel.processor.DeadLetterChannel - Cannot determine current route from Exchange with id
Bug,Major,SftpChangedExclusiveReadLockStrategy does not check the correct field to determine if a file is changing
Improvement,Major,Implement connection pooling in jt400 component
Bug,Major,initialDelay and idempotentRepository Endpoint URI parameters fail to be read from Camel context when Turkish language is set in host operating system.
Bug,Minor,Potential dead-lock when shutting down Camel with NotifyBuilder doing notication
Bug,Major,Loop causes NullPointerException on error
Bug,Major,HazelcastComponent.doStop bombing out
Bug,Major,camel-netty can't distinguish between Sharable and Unsharable codecs
Bug,Critical,Camel 2.9.2 jetty component no longer works with Jetty 7
Improvement,Major,jt400: program call should support binary format
Bug,Major,LDAP Component lose headers
Improvement,Minor,Relax simple language checking for function start/end tokens  to only validate start tokens has appropriate end token
Bug,Major,Incorrect Content-Length returned for converted result objects with Unicode characters
Improvement,Minor,Make it possible to change the remote file name without changing the local file name
Improvement,Major,Add community and peer address of SNMP TRAP PDUs to camel-snmp header
Bug,Major,Jetty client can corrupt streams if used in a bridge mode (proxy)
Improvement,Minor,Dependencies with inconsitant paths in repository
Bug,Major,camel-stream overwrites files instead of appending
Bug,Major,camel-stream should not close stream after each write
Bug,Major,EventNotifiers don't work under Blueprint
Improvement,Trivial,Main is bound to DefaultCamelContext
Improvement,Major,camel-ftp - Add option to check files without downloading
Improvement,Major,camel-bindy - Do not use locale if not explicit configured
Improvement,Major,Add a Camel Component to support MQTT
Bug,Minor,camel-sql - Should support % sign in query
Bug,Major,Camel features file doesn't validate
Bug,Major,camel-jms - Exception thrown from destination resolver should trigger Camel exception handling
Improvement,Minor,SOAPMessage to InputStream conversion needed for some CXF SOAPMessage Provider scenarios
Bug,Minor,Shutting down one of the contexts breaks async redeliveries in others: RedeliveryErrorHandler has static reference to a thread pool
Bug,Minor,Mail component does not work as expected (Email Deletion is partially broken et Disconnect does not work well)
Improvement,Major,Improve performance of DefaultJmsKeyFormatStrategy
Bug,Major,CXF Transport loses HTTP Matrix parameters
Bug,Minor,Threads EIP hangs Junit4 tests using adviceWith
Improvement,Minor,Better error message when trying to write a null body as file
Bug,Major,MQTT Endpoint does not correctly return the MQTT-Payload
Bug,Major,ObjectAlreadyExistsException when 'redeploying' routes that uses CronScheduledRoutePolicy
Bug,Major,Simple does not handle empty values in predicates properly
Improvement,Minor,camel-jms - Log at INFO level if shared replyTo queues are in use  as they are not as fast as temporary or exclusive queues
Bug,Minor,Folder closed too early when working asynchronously
Bug,Major,IOConverter.toInputStream opens a BufferReader which will never be closed
Bug,Major,camel-jms consumer doesn't send back a reply in all cases
Improvement,Major,Support to build the camel-soap offline
Bug,Minor,camel-mybatis should do a proper transaction demarcation while reading/writing from/to database.
Improvement,Major,Add option to restrict HTTP method in camel-jetty and camel-servlet
Bug,Minor,file endpoints on windows without volume name in the path url not working in some cases
Bug,Minor,camel-testng - The spring base test class should use @AfterMethod on teardown as its parent does
Improvement,Minor,Add option to changed readLock to denote whether a zero file size is accepted or not
Bug,Minor,'ThreadID is already used' exception under heavy load
Bug,Minor,Maven archetype - Generates wrong plugin for surefire plugin
Improvement,Minor,Improve how the AWS-SQS component create a new queue with additional attributes
Bug,Major,Multiple restlet routes of the same restlet URI but different VERBs does not work in Apache Camel 2.10.0   both routes work in Apache Camel 2.9.1.
Bug,Minor,Possible issue in camel-apns - Reported on user forum
Bug,Major,Mina2 Consumer doesn't reliably work with SSL
Bug,Minor,File consumer - NPE if configured to consume from root directory
Improvement,Major,Support key password for private key access in XMLSecurity
Bug,Major,In ScheduledRoutePolicy a suspended route cannot be started
Bug,Minor,camel-beanio using beanio 2.0 should be using the 2012/03 beanio namespace
Improvement,Major,Make Spring Optional Bundle Import for CXF Transport
Bug,Major,camel-sftp's stepwise behavior to walk up and down relatively to avoid potential traversal issues
Bug,Minor,Logger Level is always at default level('ERROR') when error handler is LoggingErrorHandler
Improvement,Minor,camel-jackson - Make it easier to support List as output out of the box
Bug,Major,camel-hl7 bundle should specify the mina version
Improvement,Trivial,An exception when constructing JT400 endpoints should not leak the password
Bug,Minor,JmsToJmsTransactedSecurityTest in camel-jms fails every now and then
Bug,Minor,EventHelper.notifyRouteStarted skips all remaining notifiers if one if the notifiers ignores route events
Bug,Major,ObjectHelper.resolveUriPath is broken  can not handle:  '../../' correctly
Bug,Major,Enricher with async routing not handling exceptions thrown from AggregationStrategy
Bug,Major,EIPs using custom aggregation strategy should fail if not possible to find in registry
Bug,Major,Camel Endpoint ignores camelContextId property in Spring configuration
Bug,Minor,Recipient list EIP - Should shutdown thread pool if parallel mode enabled
Bug,Minor,camel-mqtt - Nullpointer Exception when disconnected from broker
Bug,Major,Using recipient list in a doTry ... doCatch situation dont work properly
Improvement,Major,Netty - Should use ordered thread pool
Bug,Minor,camel-jms - Should also allow multiple consumers from multiple routes from the same queue
Improvement,Minor,camel-netty - The ordered thread pool should be shared
Bug,Minor,NotifyBuilder should be thread safe
Bug,Major,Rest route returns response with http Status code 500 Internal Server Error when response has Last-Modified or Header-expires in header as string.
Bug,Critical,BlueprintCamelContext should not get started in the init() method but later when the blueprint container is fully initialized
Bug,Critical,Classloader mixup when consumers across bundles share the same camel-jetty port
Improvement,Major,Spring-WS consumer and producer do not propagate some custome headers and attachements to a response message
Bug,Major,HTTP 1.1 Host header not set correctly with camel-http4
Bug,Major,Update SqsConsumer to extend Visibility Timeout correctly
Bug,Major,Configuring jetty component with a different name dont work with jetty consumer
Improvement,Major,Camel Splitter eat up exceptions recorded by the underlying Scanner
Bug,Critical,Camel JMS producer can block a thread under specific circumstances
Improvement,Minor,RoutePolicySupport should provide some easy to use utility methods to suspend/resume routes as we have it already to start/stop routes
Bug,Minor,ActiveMQ target endpoint with transferExchange=true does not work together with source File endpoint with preMove option set
Improvement,Major,limitaions on s3 component. no means to specify acl on created object. objects do not inherit acl from the bucket they belong to.
Bug,Minor,regression : invalid SetQueueAttributesRequest created  works on 2.10.1
Improvement,Minor,option to add bundle directives in the generated test bundles by camel-test-blueprint
Improvement,Major,Adding blueprint based camel-cxf tests using camel-test-blueprint
Improvement,Major,camel-mongodb - Add converters for files or inputstreams
Bug,Major,Regression in validator component in 2.10.3
Bug,Major,Pre-XSLT and Validator Type Conversions from byte[] may easily fail
Bug,Minor,camel-quickfix: QuickfixjEndpoint should adhere the InOut exchange pattern if you would ask for this MEP
