type,priority,summary
1,2,host check alternative check result be not surface in host check popup
0,2,usability improve stack configuration file support repository
1,2,use class in hive init metastore db schema
1,2,mislead hardcode command in paragraph number on step manual command move master wizard
1,2,move wizard ha wizard get stuck on deploy step
1,2,unit test variable variable validator misc file
1,2,switch sql standard authorization to be default
1,2,unit test step number small refactor
1,2,call request variable always return number most recent
1,2,checkbox client without upper case letter
1,2,class ha wizard review page appear blank
1,2,navigate back host page to heatmap page be break
1,2,fix ui unit test
1,2,restart option be enable component in decommission state but not
1,2,turn maintenance mode hdfs do not work problem component
1,2,component version be unknown during installer via ui
1,2,usability ux default key action dialog box
1,2,yarn nodemanager metric only update every few minute
1,2,unit test variable date variable updater
1,2,upgrade schema fail during upgrade to version number
1,2,explicitly disable datanucleus number cache hive
1,2,start service command get stick number min
1,2,add service be disable after upgrade stack version number to version number
1,2,job do not show link moment page be visit
1,2,view do not let user click on view icon in top nav
1,2,version number no job status end time be show interrupted job
1,2,alternative issue have error message miss translation
1,2,zookeeper smoke test fail after be trigger after delete host configuration file class
1,2,unit test configuration file part number
1,2,view list not load in component web
1,2,disable security fail occasionally
1,2,configuration file set variable to false
1,2,all service fail to deploy due to agent parse exception
1,2,add oozie fail service check
1,2,space error in configuration file
1,2,hdp deployment fail in number
1,2,file view cleanup
1,2,component upgrade to component component log exception
1,2,storm fail to start after disable security
1,2,number cluster testing during install phase cluster deployment install task be stick in pende state
1,2,in upgrade scenario component webs persist keyvalue store state cause ui to act unpredictably
1,2,recommission dn fail https be enable in component server
1,2,view file ui cleanup adjustment
1,2,pig fail to install blueprint
1,2,global property be not be surface on service config page
1,2,populate action drop down slider app detail page
1,2,implement variable endpoint to provide app configuration file
1,2,new slider app wizard show apptype apptypes endpoint
1,2,suppress debug info message package manager in source file
0,2,view file ui cleanup adjustment part number
1,2,predicate do not work on field float value
1,2,class property be empty but require to be fill
1,2,slider app table do not remove entry app be remove
1,2,maintenance state status command perf improvement
0,2,component generate config file in sort order
1,2,db connection check error if variable do not exist
1,2,bootstrap api call say bootstrap be run even though all agent have instal register
0,2,add support auth proxy
1,2,storm ui in component quick link fail storm ui server be not cohoste nimbus host
1,2,metric hostname be not correct storm
1,2,hdfs alert hang long time after enable maintenance mode
1,2,service configs page yarn hive class service be not display
1,2,issue jdbc property
1,2,master component be miss
1,2,component agent script check run process before start
1,2,add host wizard get stick on confirm host step
1,2,agent custom command output coerce integer to float
0,2,add source file custom command to yarn service
1,2,component start command hang if be execute via source file command
1,2,host component filter on service summary page do not work
1,2,multiple appear on yarn summary page
0,2,customize hadoop metric sink to write to mysql store
1,2,filter alert fail on host table
1,2,nagios install fail on sle due to configuration file not available
1,2,issue dialog keypresse
0,2,component groovy client enhancement
1,2,bulk operation confirmation popup
1,2,number host check request
1,2,be not possible to input enter on target host textarea on number step installer wizard
1,2,component source file page click class link return wrong page
1,2,js error on post config group request number installer
1,2,behavior change host filtering no long handle method match
1,2,installer wizard component webclient issue invalid request after switch stack
1,2,incorrect value variable datanode component
1,2,unsuitable height dropdown menu on metric page
1,2,decommission run class have delete menu item in action pulldown
1,2,class hostname on select host page enable class ha wizard do not work
1,2,fix subresource name in stack api
1,2,unable to assign host in ha wizard
1,2,bgo popup incorrect number task in category
1,2,installer wizard step number variable property incorrect value
1,2,nagios restart all component button do not work
1,2,default add host sequence trigger many unseen before clusterwide operation
1,2,component server reset show wrong command db manipulation
1,2,host check show report link be miss dialog
1,2,security issue private key password show in log
1,2,host page be no indication filteringsortingpaging be happen not configuration file
1,2,restart icon be present after service class all button click
1,2,add host stop all service
1,2,have spinner instead chart source file service tab on ie number
0,2,get sql metric logic be review
1,2,add service fail server error condition
1,2,step number pagination be slow
1,2,configuration file use family tag rather type tag
1,2,manage config group if ganglia be not instal config group popup do not appear
1,2,prompt to put service in maintenance mode do roll restart service stop
1,2,python client cache curl flag request cause problem
1,2,ui freeze more number second every number second on number cluster
1,2,custom command execution take long
1,2,class make call to endpoint without check support property
1,2,bulk op only target maximum page size host
1,2,choose bulk host to decommission on number node cluster on host page spin
1,2,roll restart only start stale checkbox not work functionally
1,2,bulk decommission background operation popup content look break
1,2,add service wizard remove new property add to coresite global after cluster installation
1,2,host page incorrect total number host after filter instal component
1,2,filtering select host reset pagination
1,2,after change property clicking save button in class config page no comfirmation popup
1,2,unable to restart all hostcomponent on number node cluster
1,2,host page mysterious select host keep come back
1,2,hostname wrap icon asterisk on assign slave
1,2,excessive request be send on host page
1,2,in host detailed page decommission nm be label stop
1,2,many service fail to start use custom user name group
1,2,move wizard get stuck if wizard be run second time component without page source file
1,2,move wizard assign master step next button be not disabled host input have error
1,2,postgre create script generate error configuration file
1,2,config page load slowly on number cluster service
1,1,link to extjs license in choose service page have move
1,2,filter state do not clear in background operation popup cause lot confusion
1,2,unable to move class
1,2,js error occur periodically job detail page be open
1,2,add service wizard can corrupt config file unpredictably
1,2,class wizard error exist host be not present
1,2,js error on job page if ats be stop
1,2,default config group name contain undefined instead service name in manage config group popup
1,2,unable to proceed step number installer if class service be select but yarn be not hdp version number
1,2,incorrect error count yarn on step number install wizard hdp version number
1,2,hostname case sensitivity
1,2,unable to install cluster after come back to step number select different stack version
0,2,component support on number number I
1,2,create main page table job
0,2,add zkfc component to summary page nnha enable
1,2,fe allow add host on host be in unknown state agent be stop
1,2,service pluggability new add service in stack have add property link in number env category
1,2,fast user can skip customize service step add service wizard configs be not load
1,2,none link affect already instal service on select service step
1,2,link ganglia chart host detail page do not show graph except on class host
1,2,delete host come back to life after component restart
1,2,view exception on server restart after create view instance
1,2,management console ui layout basic routing create user management page mock data
1,2,install wizard have ability to load default final configs save
1,2,component fix variable
1,2,class fail on exception message assertion
1,2,fix unit test be break after component
1,2,version number stack show hue in select service page
1,2,can not start component due to empty metainfo table
1,2,add service wizard retry installation functionality do not work
1,2,config category be not display on configure service step secrity wizard
1,2,memory leak during tab switch on customize service page
1,2,oozie service can not be start on component server external postgre
1,2,unit test failure on jenkins component version number relate to alert
1,2,oozie fail stack version number version number
1,2,source file config action do not work flume
1,2,capacity scheduler config can not be save
1,2,rm ha wizard be experimental but not be
1,2,rm ha be configd none rm summary info rm source file widget show datum
1,2,on hdfs config page edit box memory size value have incorrect behavior
1,2,select host page on resource manager ha enable wizard do not save select value after nextback step
1,2,flume service be in start state no agent configure
0,2,class slave break in two line on assign slave step
1,2,resource manager ha after enable rm ha ui do not display standby active resource manager on summary tab
1,2,add security configs on add service wizard
1,2,wizard add master component do not create install master host component
1,2,cleanup cluster admin tab
1,2,component installation webhcat configuration file set thrift host name to be localhost
1,2,need class ui quicklink active standby
1,2,class can not pass in window box
0,2,throw useful exception on no class available
0,1,most recent source file require activemq
1,2,class be not copy across activemq endpoint
0,2,enable polling via http component
0,2,class namespace configuration not possible xml
1,1,url link break in component api doc
1,2,component failure
0,1,new converter node source
1,2,exception clause do not proceed pipeline
1,2,version number release do not seem to include javadocs doc directory manual
1,2,header lose after xslt processing
1,2,fix performance counter
0,2,upgrade geronimospecs version to version number
0,2,add gett method method property in class class
0,2,cxf component transport support to register to cxf bus automatically
1,2,spring integration class be miss in component
1,2,spring integration bad url in variable
0,1,class logging improvement exchange handle dead letter
1,2,exception in cxf route be endpoint router service cxf endpoint
0,2,support to set aggregation stragey method
0,2,class recipient list use multicast processor
0,1,remove tangle impl variable
1,2,multithreaded http invocation do not work
1,2,class do not load default
1,1,version number be twice in component distro
1,2,bad content length header value in http response
0,2,mail component be miss configuration possibility
1,2,mina tcp do not support class pattern
0,1,synchronous mode handle exception be throw mina
0,2,component allow lazy creation connection
1,2,component component can not deal exception message in message method
1,1,class be not connect retrieve remote file
0,1,mina producer have configurable timeout
1,2,class do not set response status code variable be always number
0,1,component improvement
1,2,support full customize soapfault incl faultcode detail
0,2,parallel processing route
0,1,improve log component
0,2,class wait mina worker thread to timeout stop jvm standalone client
1,1,javadoc warning
1,2,exception handling class class
0,1,improve ftp component wiki documentation
0,2,method have parallel processing functionality method have
0,1,improve file component wiki
0,1,upgrade to openjpa version number
1,2,invalid jar in binary distribution
1,1,component raise exception if parse xslt file fail
1,2,file endpoint nooptrue do not detect old file move directory
1,2,component do not compile on hpux
0,2,make easy to create endpoint instance nicely via spring xml
1,2,jmx connector be not close method
0,1,document file component use file directory name
1,1,javadoc improve summary etc
1,2,class do properly record processing time
1,2,component component not propagate context datum
0,2,class synchronize on process method make performance bad on xslt
0,2,spi package not depend on processor package
1,2,exception camerun route code
1,1,file component noop do not lock file during process
1,2,component be dependent on springaop
1,2,multicast default excecutor do not create enough thread parallel processing
1,1,component clear endpoint cache stop
0,1,jmx instrumentation class total process
1,1,patch make sure stream get close
1,2,miss compile step in example readme
0,1,patch postpone create browse strategy only if need
0,2,change jmx default connetors url to avoid confilict activemq class jmx default connector
0,2,header be modifiable use velocity template
1,2,class throw exception stream config do not get initialize
0,2,file component file rename pattern to support pattern date time etc
0,2,jmx instrumentation class last process timestamp fail
1,2,class default redelivery policy eclipse expect transactional behaviour in transact route
1,2,class can not resolve converter annotation in class version number
1,2,jms aggregation do not work
1,2,component example configuration file be date
1,2,bean method lose send message one jms queue to another
0,2,component documentation need overhaul check missing option add more sample javaspre etc
0,2,create class can easily use transaction rollback on route method to fail route if can not be process
0,1,transactional client set spring policy be bit cumbersome in xml
0,2,upgrade geronimo spec to version number available
1,2,cxf feedback eduard on problem cxf jms
1,2,process method check exchnagepattern before set
1,2,class doenst honor exchange pattern extract result
1,2,method do not propogate header
1,1,jmx instrumentation nodeid can be null
0,2,cxf easy use enduser to retreive pojo datum
1,2,class consume file instead produce
0,2,change default class strategy in component
0,1,log component use class format log output
0,2,cxf wrapperunwrapper component be smart
1,2,exception on use class apache component transport
1,2,propagate cxf header value not include quote
0,1,jmx instrumentation check already register before register
1,2,method method be add in class class timer component do not work
1,2,after downloading process layout remote file system do not match local one
0,2,component transport set content type property component message header
1,2,component check class create instance
1,2,xpath expression header header do not exist on in message result in exception
1,2,amqp test be disable
1,2,component method be not effect jmx agent be disable
1,2,class catch throwable
1,2,pipeline method processor also redeliver follow default policy independently preset errorhadling
1,2,class failure
1,2,class premature message creation
1,2,delayer pattern do not work in spring dsl
0,2,support to set method before output
1,2,preserve exchange type in routing slip
0,2,file component write to temp file rename to real name startegy
1,2,trail source file miss in class
0,1,type converter if not possible to convert log warn
0,2,mina be exchange pattern agnostic
1,2,current mina component can not tansfer exchange fault message body
0,2,method support batch process large file
0,2,access class param variable
1,1,component codec option fail if not possible to find I registry
1,2,class ignore custom source file port
1,2,element not require method attribute
1,2,throw exception if be thing wrong type attribute
1,2,class option method be not configure properly
1,2,component component be not pass request context correctly
1,2,file component method do not work expect matching be apply not only to file but also to directory
1,2,remove dep on persistenceapi jar non compliant spec
0,1,tracer option to disable interceptor
0,2,manage nonsingleton endpoint in component
1,2,component do not build on hpux
1,2,inconsistency in recipient list documentation
0,2,jms class operation default to non transact even if jms component endpoint default to transact typically rpc jms be not transact
0,2,method default to error class operate builder
1,2,component documentation be mislead
1,2,method attribute component default to true
1,2,class exception be throw in late build component
0,1,component type converter to class
0,2,class to support constant expression
1,2,class consider overridden method select method operation list
0,1,bean bind annotation to get exception exchange
0,2,maven goal component use overridden specify
1,2,component spring event be not auto register component add event file in folder component component
0,2,http producer be smart to select correct get post method
0,2,quartz support allow stateful job
0,2,component http uri message header
1,2,component pipeline be draw multicast
0,2,add ability to configure log level on exception dlc retry mechanism
0,2,add support to tracer log message
0,2,passive mode
1,2,spring integration xsd change break component
1,2,class create empty message make impossible to chain more processor behind
1,1,source file fail randomly
1,2,component method be buggy
1,2,source file method return class
0,2,remove specialized exchange make class final to pave road optimization reduce exchange copy
1,2,can not get soap header component endpoint work in payload datum fromat
1,2,class incorrectly report duration number
1,2,jetty endpoint ignore host specify in uri expose endpoint on all interface
1,2,component exchange failure not be return number
1,2,delayer not work expect
0,2,spring dsl method element have ref attribute
1,2,component do not remove method uri option
1,2,class executor flag be ignore in multicast processor
1,2,component propagate exception because in class scenario
1,2,class do not source file unit work thus null thus exception be throw
1,2,component add two version number on classpath
1,2,mina vm protocol be not recognise codec option
1,1,component number be need runtime
0,2,file component exclusive read lock strategy use rename
1,1,class sleep empty test do not work
1,2,throttler appear to throttle per thread instead throttle across multiple thread
1,1,class can not lookup bean if endpoint be define directly consumer
1,2,exception stop component bundle
0,2,component to work google chat
0,1,component security extension
0,2,improve jms header name endocingdecode strategy
1,2,pipeline change mep unintended
0,1,tracer allow configuration fix size lead breadcrum let be variable sized
0,2,file consumer support expression set folderfile to consume
1,2,sftp polling can not list directory error
0,1,component uri option method do not support lookup in registry
1,1,start component use main component variable countdown latch be hang
1,2,can only interact servicemixhttp if log be debug
1,1,jetty http class be not close component be stop
1,2,apache component example reportincident dependency remove configuration file
1,2,sql component do not handle wrong number parameter
1,2,component uri set on endpoint have strip all parameter be wrong be well
0,2,seda component configure executor
1,2,two more exception context classloader be null
0,2,xpath expression evaluation rest cache stream
0,2,add method to builder support
1,2,class respect class
0,2,header have value default do not have to set name attribute
1,2,class respect class
1,2,class be not threadsafe
0,2,component improve setting cron expression to be more cron like
1,2,file component well support absolute path
1,2,component add class to be use need to load class instead class to work in osgi environment
1,2,can not load class in osgi environment
1,2,class source file attachment
1,2,class cause to many type converter not possible
0,2,bean component improve method selection logic overloaded method
1,2,source file datum always send last occurence stream
1,2,unable to resolve scripting language in osgi environment
0,1,class only add to repository after process know processing be success
1,2,request route topic node incur number second wait refer to wrong mep
1,2,jmx instrumentation add class even if have define to use class
0,1,add spring configuration in component
1,2,jms send message method fail
1,2,allow parementer append jms binding no endpoint
1,2,class receive do not work
0,2,bean component propagate header
0,2,configuration file class wrap be easy to route jms
1,1,variable variable message header not concatenate send message to http endpoint
1,2,deploy component velocity endpoint servicemix version number get class
1,1,recursively scan multipart node email attachment not top level node
0,2,allow send multipartalternative mime message plaintext source file body allow send image inline
0,2,http component allow failed response to be return on exchange instead exception
0,2,upgrade component to use httpclient version number
0,2,apply method also to underye jms message delegate
1,2,class to be wrap every node incl child
1,2,convert streamreader to string change line break n
1,2,exception use component component in class flow
1,2,sftp method produce os normalize file name do not work sftp
1,2,component producer lose contenttype
0,2,clean component
1,2,warn disable class exchange be not capable on false positive in class
1,2,race condition in class
0,2,clean component
0,1,component source file system proxy setting
0,1,enrich dsl add fluent builder use default aggregation strategy
1,2,class be ignore in producer
1,2,java dsl multicast split aggregate do not use block explicit
0,2,class add support redelivery
1,2,simple language support to concat multiple expression fail if string constant be enclose in single quotation mark
0,2,remove cycle model util
1,2,bean component throw exception bean parameter bind can not convert to method signature type
0,2,well log startup if component use component not
1,1,component bug in sample type converter
1,2,component method do not filter component releate header
0,2,class not throw poll exception on stop
0,1,validator component to use class internally
1,2,component get endless loop call start method if route service call class source file method in be initial method
1,2,failover load balancer prepare exchange before failover
1,2,unable to read post param request
1,2,component build not use platform specific encoding
1,2,license onejar class not include in component source file artifact also apache legal file miss
0,2,upgrade maven build to use apache number pom related feature
0,1,component consumer start directory validate configure properly eg not configuration file dynamic expression etc
0,2,component allow header like class to override destination to send to
1,1,component parsing channel name parameter be incorrect
1,2,class hang sometimes
1,2,component wrong default cause message listener to use new thread receive message
0,2,class wait start all processor route have be start
0,1,ftp component add option to specify retry login attempt
0,2,file component method read lock do not use nio class
0,2,cleanup unnecessary source file relate method in exchange
1,2,jaxb method do not work
1,2,component recover lose connection issue
1,1,component can not process endpoint schema like endpointsmockresult
1,2,class not clean tmp file use file base caching
1,2,route jmx attribute not be update
0,1,provide flag to avoid map jms message to be actual type
1,2,component bundle do not specify class version
1,2,exception throw debug log on
1,2,class not use consistently class not return correct value
0,1,component add option to ignore unsupported charset fallback to platform default instead
0,1,component class replace variable to avoid conflict end user use
1,2,template method service proxy can not be set right component context if be more one component context in spring application context
1,1,bean component invoke method variable even though specific method name have be provide
0,1,component consumer only listen to message on channel ignore direct message
0,1,xmpp producer consumer do not share connection chat object
0,1,component consume method another file work transparent
1,2,xmpp consumer stop consume after time
1,2,unit test failure on window in version number release
1,2,http component throw exception in number release bridge jetty http
0,1,class add nonserializeable header value to outgoing xmpp message
1,2,unit test failure in window class temp file be not delete
0,1,revamp irc component event adapter log
1,2,class incorrect state after restart
0,1,add server name to log event adapter
0,2,component consumer endpoint allow property method method to be manage via jmx
0,1,exchange method method expect type parameter
0,1,component handle method callback
1,2,graceful shutdown problem
0,2,restart class pickup configuration change
0,2,well osgi metadata to allow deploy multiple component version in osgi framework
0,1,spring dsl method only be support on component context route
1,2,component export component lead to split package
1,2,exception bundle be component bundle be inactive
0,1,class add initial delay default number sec
1,1,class do not get convert to string
1,2,improper configuration mina connector acceptor instance well producer
1,2,component bean component not remember last call method name if bean method name be not explicitly specify
0,1,class pre check method be valid report failure on startup
1,2,redundant interception use method
1,2,dynamic recipient list comma be always delimiter even if custom specify
1,1,component extract mail header use multi value insert duplicate
0,1,component class mandate body instead create new empty instance
1,1,http poll consumer do not support timeout
1,2,velocity endpoint not remember last use template uri
0,1,component support method
1,2,support issue route class to jms queue
0,1,bean add method to annotation can configure method name
1,1,component send object message fail if payload can not be convert to serializable
1,2,converter class method do not throw exception value be null
1,2,method class create stream be never close
1,2,type converter respect future exception not fail to convert but error
1,2,rss component parameter filter not work
0,2,workaround exception
1,2,ftp component issue method method
1,1,class use number parameter in jpaql do not work least hibernate jpa provider
1,1,ftp upload can fail file operation fail connection close without indication code number
1,1,logger log info level message debug level
0,2,class wrap more eip aggregator splitter class on child route
0,2,remove dependency on spring core in class
0,1,class do not use local source file exchange in method
1,2,component empty body cause http error number even get use cxfbean
1,2,class node creation throw exception use exchange node name
0,1,improvment in example archtypes
0,2,class support native async requestresponse semantic
0,2,component class check parameter more strictly to ensure have number parameter require
1,1,class set delay method also set max value
0,2,endpoint be improperly set can be very hard to work whywhere
1,2,class be serializable
0,1,component allow property to be set on statement method method etc
1,2,component class enhance cglib skip cglib method
1,1,mock component method do not work expect
1,2,exception during mail connection require folder to be reset
0,2,file producer nio method number bug in jdk
1,2,improper ordering mina filter
0,2,ridiculously long release time due to javadoc plugin
1,2,routing slip do not stop exchange be fail
1,2,component throw error run
1,1,method without exception give report problem
0,1,seda component support no timeout task to complete use timeout number negative
1,2,exception after restart component context
0,1,exception let be able to log additional information custom message current exchange
1,2,class in aggregator be not work correctly
0,2,class url option
0,1,class must be do in finally to ensure even class be throw fore reliable shutdown
1,1,component dataformat class dsl can not work
1,1,component miss class in source file
1,1,jdbc component do not preserve header
1,1,np check remote service be wrong in component
0,1,in spring xml support use method to lookup reference endpoint
0,1,package log warn use method instead keep option remove warn
0,1,class log exception in method
0,1,class make easy to ignore unwanted event category
0,1,component add option to select jdbc number number column label name semantic
0,1,keep method timestamp write file
1,2,remove sample cache component cache component
0,1,bean expression non registry bean can not reference instance
0,2,let class be reusable builder be not route base
0,2,component cglib proxie class have trouble use annotate bean binding
0,2,remove dependency
0,1,class let load upfront
1,2,file component use method option well detect constant vs dynamic name
0,2,component start route service order
0,1,mock component expect header property output name fail
1,2,class differentiate void method return null value
1,2,cxfbean propagate variable component component to use
1,2,class dosnt filter class connection pragma trailer class upgrade via warn in method component
1,1,warn log class class do not have class annotation
1,1,class filter http date header component be call
0,1,seda endpoint let be easily to configure size option to use unbounded queue
1,1,component velocity change case all field property header
1,1,component freemarker change case all field property header
0,1,class add reset method
1,1,component throw exception in method route no destination
0,1,class support boolean on begin to support skip polling
1,2,karaf configuration file use servicemix commonspool bundle
0,1,class add check to limit method to number to prevent mistype
1,2,use servicemix jaxws version number spec bundle but not geronimo one
1,2,class do not support jms uri selector
0,2,batch resequencer issue class
1,2,async route not work mina
1,2,exception occur in variable
1,2,component component set class chunk header response message method be true
0,1,allow method to be use inside cbr use java dsl
1,2,cxfrs routing in version number do not behave like in version number
0,2,graceful shutdown add option to shutdown route in reverse order be start
0,2,support get operation cache
0,1,make use testing mock gae sdk
1,1,invocation method on component method return different result
1,1,aggregator completion batch consumer trigger completion batch group if multiple correlation key be use
1,2,exception bad file descriptor exception
1,1,inconsistency class class
0,1,aggregator add option to specify if method to have interval base completion
1,2,class can not read entry in eclipse rcp app because can not handle bundleresource protocol
0,1,class add type converter pesky class type to string class etc
0,2,smpp component schedule delivery time default to null
1,2,class not create class use class
0,2,component spring version number add dependson in namespace handler to make easy end user to use spring component without consider order bean
1,2,cxfbean component ignore method in pojo
0,2,class let be expression base
1,2,file name lose start character relative directory on endpoint
1,2,incomplete cleanup jmx mbeans after context stop
0,2,component be able to process fix length record
0,2,class route be start be able to warmup producer
1,2,class not send http header low case
1,1,class return null cause exception
1,2,component feature do not include all cxf need bundle
1,2,vm endpoint name do not communicate if arg do not match
1,2,class can not handle subject header variable code rightly
0,1,class let be execute last internal on completion can be execute beforehand
1,1,bindy no section cause null key being generate cause exception
1,2,escape character in number url do not work
0,1,class expose gettersetter jmx setting can set easily java
1,2,aggregation raise exception if last file in batch be not to be aggregate
0,2,graceful shutdown add option to shutdown manually addedstarte route
1,2,be impossible to put method sign in sql statement in component
1,2,component rely on specific date version castor
1,1,component sftp in method handle exception be throw code state no file
1,2,deadlock in component
0,2,support binary file in class
0,2,class delimiter also be configurable in class dsl
0,1,thread name syntax do not output endpoint parameter to be less verbose
1,2,no consumer available on directxyz endpoint
1,2,method handle null body
0,1,redelivery policys method option be rename method
0,2,uris view route language source file possible sub resource route status
0,2,remove ugly warning running test since upgrade to jetty number
0,2,update component component feature to use common codec version number
1,2,oracle aq do not support class property therefore throw number feature not support exception jms provider try to get
0,2,more eager validation route
0,2,use method surefire plugin to significantly speed test
0,1,inject property class spring
1,2,broken failure report via method method
1,2,class do not close stream in component
1,2,component package be import in component component generate error on osgi platform
1,2,exception in method component
0,1,upgrade to jcr version number
0,1,upgrade to hawtdb version number
0,1,poll consumer be shutdown do less verbose logging rollback strategy
0,2,class support non block routing engine
1,2,exception not work correctly use method
1,2,exception many open file apache component tcp version number
1,1,class if login fail disconnecttrue another connection be open
1,2,component do not use class in right way
0,1,class method be more flexible check content type on post
1,2,exception in component heavy load
0,1,add method to component
0,2,enable deletion route via rest in component
0,2,add route straight xml have component prepare class do like in component
0,1,velocity let be able to load resource classpath file system box
0,2,provide optional interface endpoint can provide to generate simple string can be use within class loader to make jmx rest apis simple to avoid have to encode large uris
1,2,flatpack component unable to set delimiter parameter in spring config file
1,2,method shut down all server in vm not associate component
0,1,archetype create component have well sample component
1,2,class work box spring number dependency injection
1,1,heap memory issue component process large file
0,2,simple language allow unlimited usage operator in expression
1,2,cache component need to check null value during get operation
1,2,netty timeout exception
1,2,class do not try to covert bean invocation argument rightly
1,2,class do not set job name properly
1,2,class do not work class
1,1,hawtdb work in osgi
1,1,splitter eip sub exchange not contain on completion original exchange
0,2,performancescalability issue converter lookup
1,1,polling feed in class be break
1,1,use in endpoint uri cause thread name parser to fail
0,2,support userdefined shutdown timeout component
1,2,cxfbean create another instance class instead directly use reference bean
0,1,use activemquuidgenerator default uuid generator fast jdk uuid generator
0,1,contextsensitive setting default class
1,1,route method configurable property
1,2,component return null
1,2,component method not honor producer work in ftp root path
0,1,aggregator eip add option to ignore timeout complete
0,1,add alternative start token simple language to avoid source file spring class
1,1,component set password username use class on uri do not work
1,2,confuse exception address attribute be not specify on cxf endpoint
1,2,concurrent consumer on seda endpoint can cause content routing to mismatch
1,2,requestreply jms use temporary queue if connection lose temporary queue be not recreate cause producer to not work anymore
1,2,class method method might throw exception
0,1,add exchange creation time to exchange property
1,1,thread allow use number in core pool size
0,1,route configuration file use box type lazy evaluate default in getter
1,1,method method create instance unused class
1,2,jmx class not register initiator
1,1,class set login to false create account result in no action
0,1,class be miss on method dsl
0,1,let class load converter component on startup
0,1,support order interceptor strategy configure in spring
0,1,class concurrency issue
1,1,multicast pipeline may cause wrong aggregated exchange
0,1,let custom processor be manage in jmx implement class
0,2,multiple endpoint port in restlet component
0,1,add variable to simple language
0,2,stepwise change directory unfit production ftpftpssftp
1,2,method component do not support method element
1,2,exception occur without entity annotation
0,1,quartz component have minor issue old version quartz
1,2,class produce exception no class be set in class
1,1,component component silently fail on nick collision
1,1,hard code locale in bindy class
0,2,add option on ftp component can set path separator char to use eg window vs unix
1,1,springintegration have well configuration validation
1,1,class issue version number contain non decimal
0,1,tidy strategy manage resource in jmx
0,2,use class guice bundle
1,1,class check if stop dsl have be use
0,1,class force scheduler in contructor
1,2,component be start twice use component
1,2,class have issue interception http endpoint have multiple parameter
0,2,class support component injection startstop callback service
1,1,bindy support clip field if exceed maximum length allow use fix length
0,2,component consumer do not pass xmpp header
0,1,class throw exception if have not be create match be invoke
0,1,class attribute require lob annotation
1,2,class break pipe delimit file
1,2,exception in component
0,2,additional class
1,2,scala xpath not work together choicewhen
0,2,classpath problem component provide dependency
1,2,aggregation fail to call method exchange if aggregation be after bean process
0,1,class add information to commit how many message be poll
1,1,number incorrectly implement timeout semantic number component
0,1,component improve logic wait replyto destination to be compute do requestreply
1,2,aggregator method option do not aggregate last incoming exchange
1,2,detect uncaught exception in uowprocessor to ensure uow be do even uncaught exception
0,2,class do trim on fix length record
0,1,component load property component remove space trim end line
0,2,update archetype to use new descriptor format
0,1,component mask password in endpoint class
0,2,in place use class instead class
1,2,concurrent write to file have race condition
0,1,jms spec jpa spec jar not be compile scope provide
1,2,ftp rename fail
0,2,class avoid startedstoppe service if already startedstopped
0,1,include test directory in archetype
1,2,component doesnot export component
1,2,inconsistent filename value move attribute be use file component
0,2,component unbind smsc before disconnect
0,2,force disable quartz class
1,2,mistake in component feature
0,1,upgrade mavenbundleplugin to version version number
0,1,component add gettersett endpoint
0,2,fix sonar blocker performance map set url can be performance hog
1,2,smsc initiate unbind spawn exponential amount reconnect thread
0,1,class do not store state to ensure thread safety
1,2,make class http header optional
0,2,make easy to derive component model
0,2,java dsl allow load balancer to be use inside cbr
1,1,endpoint may be shutdown twice be track in two list in component
0,2,tidy ast model to proper support output not
1,1,method method do not work together
1,2,exception order be define in class xml be preserve have multiple exception type
0,1,component method do not test connection producer
1,2,send to http endpoint may double encoding parameter
0,1,component property component add support use jvm systemenv in location
0,1,class use string type much easy to use property placeholder
1,2,jaxb source file break in version number
0,1,class log invalid endpoint debug level
0,1,add comment on component class to tell user to start component context manually test do not use class
0,1,let log log eip mock producer be async processor
1,2,sftp producer run in exception method do not contain path information
0,2,add example use cxf bean bind osgi http service variable pax web jetty
0,2,after switch to number can get rid method method method statement
1,2,mail component issue starttls option
1,2,class drop authentification parameter
0,2,option to force send original jms message
1,2,http producer seem to send empty body request on redelivery original request fail due to connection timeout
1,2,component be not threadsafe
0,2,try to source file file rename fail
0,2,source file aws component
1,2,web console exception browse route no description
1,1,maven eclipse goal failure
0,1,component component do not support custom class extension describe on variable
1,2,class not reset new bean look
0,1,allow cometd component to send message header message
1,2,component default cache level be variable transaction be enable
1,2,class send incorrect variable parameter
1,2,osgi no possibility to enable ehcache clustering configuration file be ignore be no possibility to set method describe component doc
0,1,component use component style constant key
1,1,component can not browse endpoint if message be consume jms queue
1,1,component stop clean session hotdeploy work
0,1,avoid to process bean value be null in component
0,1,component exception message component not specify in message header component
0,2,prevent class exception close email exchange
1,2,consumer uri parameter ignore after route restart
1,2,class may start fail to convert class to node
1,2,class count be not work mysql version number
1,1,class fail folder configuration file space
0,1,send message to log endpoint not convert payload to class
1,1,route can not be start within webconsole if method be set in component
0,1,script argument
0,2,component add support multiple parameter
1,2,dump route to xml create java dsl use expression may not output actual used expression
0,2,add send body operation to manage component can pass in header well
1,2,springws producer do not propagate header
0,2,update hazelcast to version version number
0,2,java dsl new mean to explicitly end trycatch block
1,2,component ftp component fail to process multiple file specified folder
0,2,method require class instead interface in method attribute
0,1,replace class class
1,1,exception component
1,2,issue use method xml dsl
