type,priority,summary
1,2,lang/synonym.sql fails with weme 6.1 with junit.framework.ComparisonFailure: Output at line 383 expected: but was:
1,2,testImportExportProcedureNegative(org.apache.derbyTesting.functionTests.tests.tools.ImportExportProcedureTest)junit.framework.ComparisonFailure: Unexpected SQL state. expected: but was:
0,2,Derby does not resolve functions bound to methods with varargs.
1,2,Trying to reconnect with derby client after bringing server down throws SQL Exception 58009 rather than 08XXX exception
0,2,Use java.util.concurrent in TransactionTable to improve scalability
1,2,Intermittent transaction failure caused by internal duplicate savepoint name for triggers
1,2,LOB locks are not released after free().
1,2,java.lang.NumberFormatException in test lang.TableFunctionTest on specific machines (Win2003  Vista)
1,1,On client  Clob.free() does not release locators.
1,1,totalSpace not properly initialized in AllocPage
0,2,Adjust master build script to require the Java 5 compiler to build Derby
0,2,Cut down on object creations in LIKE clause implementation of territory based characters.
1,1,ComparisonFailure in synonym(org.apache.derbyTesting.functionTests.tests.lang.LangScripts)
1,2,IllegalArgumentException: Malformed /uxxxx encoding while trying to find Xalan version running tests via ant
0,1,Reduce dependency on NetworkServerControl in TestConfiguration
1,2,AccessControlException when running junit tests under the ant harness in ant 1.7.0
1,1,SYSCS_GET_USER_ACCESS incorrectly treats the passed in user name as a SQL identifier and thus can reports the wrong user information
0,1,Updating Building.txt
1,1,NetworkServerControlApiTest fails with java.security.AccessControlException if not run as first test
1,2,NullPointerException on INSERT after ALTER TABLE ... DROP COLUMN
1,2,DataSourceTest uses ConnectionEventListener but never verifies that events are getting fired
0,2,New simple demo suitable for supported Java ME platforms
1,1,LOCALIZEDDISPLAY of CURRENT_TIMESTAMP returns only the TIME
1,2,Using setQueryTimeout will leak sections
1,2,'AccessControlException: access denied (java.io.FilePermission C:/..../file-2.log read)' in ErrorStreamTest.
1,1,Optimizer can see negative cost estimates when pulling Optimizables from the join order.
1,2,ErrorStreamTest failing on ibm j9 jvm
1,2,Group by query with many aggregate columns and case statements fails with: ERROR XSDA7: Restore of a serializable or SQLData object of class   attempted to read more data than was originally stored
1,2,'java.sql.SQLException: The conglomerate (-5) requested does not exist.' from Derby 10.3.1.4 embedded within Eclipse 3.3 and RAD 7.0
1,2,'CollationTest' fails with ' expected: but was:' in testPolishCollation(CollationTest.java:402)
1,2,testSysinfoLocale fails if derbyTools.jar is first in the classpath
1,2,Selecting data from a Table raises Error XN008: Query processing has been terminated due to an error on the server
1,2,NullPointerException in ....B2IRowLocking3.searchLeftAndLockPreviousKey
0,1,Minor cleanup in the Derby JUnit classes
1,2,NullPointer Exception (NPE) from query with IN predicate containing two values and joining a view with a large table.  ERROR 38000: The exception 'java.lang.NullPointerException' was thrown while evaluating an expression.
1,2,NullPointerException caused by race condition in GenericActivationHolder
1,2,Not possible for non-db-owner to create a temporary table. 'Get ERROR 42507: User 'USERB' can not perform the operation in schema 'SESSION'.'
1,1,Delayed (on-demand) creation of current user schema makes select from view belonging to other schema fail.
1,2,Derby 10.3.X ignores ORDER BY DESC when target column has an index and is used in an OR clause or an IN list.
1,1,Uniqueness violation error (23505) occurs after dropping a PK constraint if there exists a foreign key on the same columns.
1,2,Incorrect result from query with nested EXIST
1,2,NullPointerException during recovery of database with territory-based collation
1,2,ArrayIndexOutOfBoundsException at MergeSort.compare
1,2,Explicit commit inside a java procedure makes a dynamic result sets passed out unavailable
1,1,Embedded ResultSet.getStatement() returns incorrect reference for dynamic result sets
1,1,Client ResultSet.getHoldabilty will return incorrect value when the ResultSet is obtained from a procedure call
1,2,Leak in client if ResultSet not closed
1,2,Logical connections do not check if a transaction is active on close
1,2,Database creation and boot should fail if collation=TERRITORY_BASED and the selected locale is not supported
0,2,provide support for unique constraint over keys that include one or more nullable columns.
1,2,jdbcapi/derbyStress.java no longer runs with low memory heap so does not provide testing for leak scenarios
0,2,Nested WHERE EXISTS queries need improved testing
1,2,Invalid method java.lang.Integer >> void (short) because java.lang.NoSuchMethodException: java.lang.Integer.(short)
1,2,Replication failover implementation must be modified to fail at the master after slave has been stopped
1,1,Various formatting erros in L10N property files
0,1,Adjust demos build.xml to avoid re-compiling SimpleApp and SimpleMobileApp
1,1,Test case in GrantRevokeDDLTest looks to be accidentally commented out...
1,2,Replication: Slave must inform master if DBs are out of sync.
1,1,The -ca option should be removed from ij and from the ij command usage line
1,1,Inconsistency in JDBC autogen APIs between Connection.prepareStatement(...) and Statement.execute(...)
1,1,DatabaseMetaData.getConnection returns the wrong connection when using connection pooling
0,2,Register a network port for replication
1,1,Allow SQL query text to be null in StatementKey
1,2,Move replication methods from org.apache.derby.database.Database to org.apache.derby.iapi.db.Database
1,1,Simple column names specified as part of 'AS' clause in a table expression are ignored if the table expression is a view.
1,2,Changed/unexpected query plan when running test 'lang/predicatePushdown.sql'
1,2,Error message XRE04 does not include the right port number.
1,2,When the replication log buffer becomes full  the chunk of log that should be appended is to the buffer is discarded
0,1,Move the setup of NormalizeResultSetNode into the NormalizeResultSetNode
1,1,CallableStatement with output parameter leaves cursor open after execution
1,2,OOME at slave during replication
0,2,startNetworkServer and stopNetworkServer don't pass arguments
1,1,The replication log shipper is not notified when a new replication transmitter is instantiated in MC#handleException.
1,1,specialCollation() and noSpecialCollation() in TableFunctionTest fail with weme6.1.
1,1,NullPointerException during execution for query with LEFT OUTER JOIN whose inner table selects all constants.
1,2,If NetworkServer fails to shutdown when run as a separate process by NetworkServerTestSetup  test run will hang
1,2,Unable to start slave mode after authentication failure on a previous startSlave attempt
0,1,Change Collation test to run DatabaseMetaDataTest  BatchUpdateTest GroupByExpressionTest  and UpdateableResultSetTest for only one locale
1,2,regression test failure in testDerbyJarAttributeAlpha - Security Exception
1,1,Alter column set data type not allowed in soft upgrade with unique constraint
1,2,LOB locators are not released if the LOB columns are not accessed by the client
0,1,Remove unused method Connection.resetConnection(LogWriter  String  Properties)
1,2,Changing certain properties on client DataSource objects causes existing connections to reflect the new values
0,1,"Remove am.Connection.reset(LogWriter,ClientBaseDataSource,boolean) and called methods"
1,2,suites.All fails to run on Jvm 1.5 when built with JDK 1.5 (Failed to invoke suite(): .jdbc4._Suite)
1,2,TableFunctionTest.SpecialCollation and NoSpecialCollation fail with IBM iseries in checkGetXXXCalls
1,2,Creation of logical connections from a pooled connection causes resource leak on the server
1,2,'IN' clause ignores valid results  incorrect qualifier handling suspected
1,2,SELECT DISTINCT field FROM TABLE_NAME GROUP BY field   field2
1,1,TableFunctionTest fails under Ubuntu 7.10
1,2,testfailure in storetests/st_derby715 with ibm 1.5 on iseries machine; one deadlock message missing
1,2,Cannot use row_number() in ORDER BY clause
1,2,Derby does not follow the SQL Standard when trying to map SQL routines to Java methods.
1,2,errror in nightly regression test: LobStreamsTest:encryptedjunit.framework.AssertionFailedError: f:/jartest/JarResults.2008-04-29/ibm16_suites.All/system/singleUse/oneuse1e/tmp/lob6165.tmp
1,2,Comment in template security policy incorrectly says that JMX is not enabled by default
1,1,LOBStateTracker should not use SYSIBM.CLOBRELEASELOCATOR when the database is soft-upgraded from 10.2
1,1,'ALTER TABLE' is not allowed on the System table ''SYSCS_DIAG'.'TRANSACTION_TABLE'' in derbyall - store/TransactionTable.sql
1,1,SYSCS_BULK_INSERT doesn't quote identifiers or strings properly
1,1,NullPointerException when invoking statement event listeners if one of the listeners is null
1,1,If an IOException is encountered during establishment of the connection  Network Server should print the root exception to the console instead of a generic message
1,1,In Net Client mode  negative values for stream length are accepted without an exception for PreparedStatement.setAsciiStream()
1,1,setting tracedirectory from the command line does not work
1,2,NPE when firing a trigger
1,2,'...replication.buffer.LogBufferFullException' causes failover to fail w/ 'XRE07  SQLERRMC: Could not perform operation because the database is not in replication master mode.'
0,1,Don't call RAFContainer.padFile() from instances of RAFContainer4
0,1,Improve error information reported when encountering 'ERROR XSDB3: Container information cannot change once written: was 103  now 80'
1,1,Fix error handling in PrivilegedFileOpsForTests
1,1,Improve calculation of refSize in ClassSize.java
0,1,SQL Length function materializes BLOB  into memory
1,1,Incorrect position calculation in PositionedStoreStream with read(byte[] ...)
1,2,Revoking a column level privilege from a user  a prepared statement relying on that privilege can still be executed
0,1,Add more tests for legal/illegal commands in the different replication states
0,2,Revoking EXECUTE privilege on a function if used in a CHECK constraint: implementation problem
1,2,Derby can leak classloaders in an app server environment
0,1,Rename BaseJDBCTestCase.usingDerbyNet
0,1,Create a utility class for skipping data in an InputStream
1,2,ImportExportLobTest failed on Zos  Clobs differ at index 1 expected: but was:
1,2,jdbc4/ClobTest fails on Zos with AssertionFailedError: Streams differ at index 0 expected: but was:
1,1,SecureServerTest  SSLTest are failed on Zos with exit code 143 starting network server
1,1,PositionedStoreStream.reposition(pos) with pos greater than length leaves the stream object in an inconsistent state
1,1,Client Configuration.java imports engine class  org.apache.derby.iapi.services.info.JVMInfo
0,1,LOBStreamControl shouldn't throw SQLException
1,1,ImportExportTest doesn't detect lack of expected errors
1,2,NullPointerException when accessing a clob through a pooled connection
0,2,Add a SHOW FUNCTIONS command to ij
1,2,NullPointerException in stress.multi test
1,2,StoreStreamClob.getReader(charPos) performs poorly
0,1,Convert derbynet/sysinfo and derbynet/sysinfo_with_properties to JUnit
0,1,need to test getting appropriate error message when os files are read-only
1,2,The test code executes java processes by just executing java instead of using a full path. This may cause the wrong java to be picked up.
0,1,Behaviour of setTypeMap() differs between embedded and client
1,2,difference between Embedded vs DerbyNetClient in format of return from timestamp(cast(? as varchar(32)))
1,1,tools/ide is not included in the source tarball
1,2,NPE in testSemantics(.....lang.RolesTest) on JavaME / CVM
1,2,intermittent hang pinging  server on Linux
1,2,Concurrent Inserts of rows with XML data results in an exception
1,2,Replication: stopSlave does not close serversocket when master has crashed.
1,1,LOBStreamControl.replaceBytes() leaves temporary files open
1,2,Embedded Derby fails under JBoss because of JMX-related conflicts
1,2,LOBStreamControl.truncate() doesn't delete temporary files
1,2,SQLSessionContext not correctly initialized in some non-method call nested contexts
1,1,Blob.setBytes differs between embedded and client driver when the specified length is invalid
1,2,some messages are referenced but never used - MessageBundleTest output
0,1,Failed tests should save the database off to the fail directory
1,1,mismatch between error XCL30 and 22003.S.4 and parameters in usage
1,2,testMetaDataQueryRunInSYScompilationSchema(.....upgradeTests.Changes10_4) fails on CVM/phoneME
1,2,Incorrect ORDER BY caused by index
1,2,GeneratedColumnsTest fails with ''F_MINUS' is not recognized as a function or procedure.' on cvm/phoneME
0,2,Add tests of generated columns when sql authorization is turned on
0,2,Improve performance of reading modified Clobs
1,2,Generation clauses which mention user-coded functions may produce different resuls depending on who performs the triggering INSERT/UPDATE
1,2,Cannot insert 994 character long string into indexed column
1,2,Don't allow references to generated columns in the NEW transition variables of triggered actions of BEFORE triggers
1,1,PositionedStoreStream doesn't initialize itself properly
1,2,Clob.truncate(long) in the client driver doesn't update the cached Clob length
0,1,Add a facility to override the default set of old versions to be tested in the upgrade tests.
1,1,ResultSetStreamTest fails on case sensitive file systems  and isn't run as part of any suite
1,1,With IBM 1.6 T_RawStoreFactory fails with There should be 0 observers  but we still have 1 observers on Win 2K
1,2,ORDER BY causes column to be returned
1,2,ALTER COLUMN ... WITH DEFAULT NULL does not change the default
1,2,ArrayIndexOutOfBoundsException in TopService.inService under heavy multithreaded use of EmbeddedDriver
0,2,Remove dependency of junit targets on deprecated jdk16 variable
0,1,Improve length caching in TemporaryClob
0,2,Replace felix.jar file with the felix sources
1,2,An attempt was made to access an out of range slot on a page
1,1,On Z/OS store/access.sql fails with encryptionAES and encryptionDES
1,2,org.apache.derby.impl.load.Import needs to escape single quotes
0,1,Use helper methods from IdUtil to quote SQL identifiers in EmbedResultSet
1,2,Multithreaded clob update causes growth in table that does not get reclaimed
1,2,InputStream returned from Blob.getBinaryStream(long  long) terminates the stream by returning 0  should return -1
1,2,ClientConnectionPoolDataSource.getPooledConnection and ClientXADataSource.getXAConnection ignore connection attributes
1,1,shutdown with incorrect permission on log files shows java.lang.NullPointerException  at org.apache.derby.impl.store.raw.log.LogToFile.flush(LogToFile.java:3964).  Should give bettter message.
1,2,BTreeController.comparePreviousRecord() may fail to release latch on left-most leaf
1,1,BTreeScan.delete() throws AM_RECORD_NOT_FOUND if record is found
0,2,It should be possible to run unit tests right after 'ant all'
1,2,Trigger  fails with ERROR 38000: The exception 'java.sql.SQLException: ResultSet not open  during VTIResultSet.getNextRowCore()
1,1,'testMixedInsertDelete(org.apache.derbyTesting.functionTests.tests.lang.NullableUniqueConstraintTest)org.apache.derby.client.am.BatchUpdateException'
0,2,Provide a way to drop statistics information
1,2,SYSCS_UTIL.SYSCS_UPDATE_STATISTICS should update the store estimated row count for the table
1,2,derbyclient.jar is not a complete OSGi bundle
1,2,The in-memory storage back end doesn't work on Windows
1,1,'testTableFunctionInJar' fails w/ 'The class 'DummyVTI' does not exist or is inaccessible...' on jvm1.4
1,2,java.lang.VerifyError causing java.sql.SQLException: Cannot create an instance of generated class ... in lang.GeneratedColumnsTest and GeneratedColumnsPermsTest  on IBM iseries
1,1,NullPointerException in system.sttest run with 10.5.1.0
0,2,Create a test to verify that virgin metadata is identical to hard-upgraded metadata
0,1,improvements to the mailjdbc test
1,1,'No method was found that matched the method call ....' in testPayment and testSubmitter (org.apache.derbyTesting.system.oe.test.OperationsTester) on 10.5.1.1 (RC2)
1,2,Connections to on-disk db go to in-memory db if in-memory db with same name is booted
0,1,Javadoc for BTreeLockingPolicy should not mention 'scan lock' anymore
1,2,bootLock.java fails with missing exception on z/OS with  pmz3160sr2ifix-20081021_01(SR2+IZ32776+IZ33456)  and Windows Vista
0,1,Convert altertable.sql to JUnit
1,2,When using the FOR UPDATE OF clause with SUR (Scroll-insensive updatable result sets)  the updateRow() method crashes
1,1,SecureServerTest AssertionFailedError: Timed out waiting for network server to start
1,2,'Table/View 'MAX_SCAN' does not exist' in org.apache.derbyTesting.functionTests.tests.store.IndexSplitDeadlockTest
0,1,Remove unused pre-i18n constructors in BatchUpdateException
1,2,XAResource.setTransactionTimeout() makes XAResource.start() fail with the client driver
0,1,Improve transition from read-only to writable Clob representation
0,1,convert checkConstraint.sql to JUnit
1,1,PropertySetter isn't able to recognize JDK without version number in path
1,2,A lock could not be obtained within the time requested error in testBTreeForwardScan_fetchRows_resumeAfterWait_nonUnique_split
1,2,SYSCS_UPDATE_STATISTICS takes unnecessary table lock
1,1,Update demo's to remove references to com.ibm.db2.jcc.DB2Driver
1,1,10.6 Upgrade test fails: SYSCS_UTIL.SYSCS_SET_XPLAIN_SCHEMA is not recognized as a function
1,2,All Columns become Nullable when Using left join
1,2,creation of FileInputStream in org.apache.derby.impl.tools.ij.Main not wrapped in privilege  block which can cause problems running under SecurityManager
0,2,Mutable public static variables
1,1,'compilation time did not compute (0 0 0 0) expected: but was:' in testGroupBySortProps(....tests.lang.XplainStatisticsTest)
1,2,SQLException XJ215 on insert  with setCharacterStream() and autocommit off in mailjdbc test
0,1,With derby client setTransactionIsolation executes and commits even if isolation has not changed
1,2,Attempt to reuse streams in client on insert gives protocol exception and inserts wrong data
1,2,hang in suites.all with ibm 1.5 on AIX after ttestDefaultProperties
0,1,test nstest generates errors XBM06 re reencryption and 22003 re value outside range for decimal/numeric
1,2,hang on winvista with IBM 1.6 SR5 in NSSecurityMechanismTest
1,2,SQLSTATE 38000 (NullPointerException) at inner self join and value(x1  x2...)
1,1,ASSERT FAILED calling setTransactionIsolation checking isolation_ == level   on  pooled connection
1,2,Copy table content with 'INSERT INTO table SELECT FROM (...)' statement leads to corrupt data
0,2,Implement CROSS JOIN
0,2,TableFunctions provide no information to limit underlying query
1,2,NullPointerException when preparing LEFT OUTER JOIN between VALUES statements
0,1,Replace Utils.min and Utils.max in the client driver with standard methods in java.lang.Math
1,2,Wrong result for simple join when index is created
1,1,JavaDoc warnings in several classes in impl/sql/execute/rts
1,2,Infinite loop in PredicateList.joinClauseTransitiveClosure()
1,2,NullPointerException in RIGHT JOIN with NOT BETWEEN
1,2,NullPointerException when comparing indexed column with result from a set operation
0,1,Transformation to inner join not performed for certain three-way joins
1,2,NullPointerException when USING clause contains all columns in both join tables
1,2,Scalar subquery erroneously rejected for not returning exactly one row
0,1,Make getNegation() abstract in BinaryComparisonOperatorNode and UnaryComparisonOperatorNode
1,2,NullPointerException with JOIN...USING and invalid table name in select list
0,2,Add proper delete mechanism for in-memory databases
1,2,Memory leak when attempting to boot non-existing database with the in-memory back end
1,1,'Table/View 'T1' already exists in Schema 'APP'' in lang.DropTableTest on phoneME/cvm
1,2,Evaluation of default value and identity in an INSERT result set evaluated too early.
1,2,Wrap rollback in exception handlers in try-catch
1,2,Prepared statement failure with CLOB: Stream has already been read and end-of-file reached and cannot be re-used.
1,2,Forbid ordering operations on UDTs
0,1,Use helper methods from IdUtil instead of TupleDescriptor.quoteProtectName()
1,2,Selecting / projecting a column whose value is represented by a stream more than once fails
0,1,Use AtomicLong for XactFactory.tranId
0,2,Add import/export support for UDTs.
1,2,Nullpointer when performing INSERT INTO
1,2,Column list size mismatch with ORDER BY in INSERT statement
1,2,j2ME test failures relating to runtimeStatisticsParser
0,1,Document and clarify the use of DataValueDescriptor.setValue(InputStream int)
0,2,Refactor and extend data type cloning facilities
0,1,If the CREATE TRIGGER does not have the REFERENCING clause  then there is no need to keep before and after values for the triggering table
1,1,Make it possible to put the optional clauses of a CREATE SEQUENCE statement in the arbitrary order allowed by the SQL Standard
0,1,Avoid materialization where possible when cloning CollatorSQLClob
1,2,test_11_tableFunctionColumns fails with weme (J2ME) with 'java.lang.NoClassDefFoundError: java.sql.DriverManager'
0,2,would like an alternative location for ant.properties
1,2,NPE in JBitSet
0,2,Allow database user to execute stored procedures with same permissions as database owner and/or routine definer
0,1,Remove lang/scrollCursors1.sql
1,2,Complation of prepared statement results in Syntax Error
1,2,failures in ij2 test with cdc/foundation (ibm's weme 6.2)
1,2,Cannot use dblook on soft-upgraded database: Table/View 'SYS.SYSSEQUENCES' does not exist.
0,2,Corrupted database prevents startup and should be automatically repaired perhaps
1,2,10 failures and 11 errors with IBM weme6.2/j9/cdc-foundation after revision 922304 for DERBY-4483
1,2,test testBuiltinAuthenticationWithConfigurableHash fails from upgradeTests.Changes10_6 with ibm's j9
1,1,PropertySetter fails due to an empty jre/lib directory
1,2,Invalid conversion from Timestamp to String when calling setTimestamp() with Calendar
1,1,Broken logic for avoiding testing across midnight in TimestampArithTest
0,1,Expose names of top-level test suites for easier scripting
1,1,BaseTestCase.execJavaCmd() does not work with weme 6.2
1,1,Hidden assumptions in FromVTI.makeRestriction()
0,1,Reduce size of encoding buffer for short character values
0,2,Write a regression test to verify the behavior of ResultSet.getBoolean()
1,2,Unidiomatic error handling in TimestampArithTest
0,1,Dead/unreachable code in OpenConglomerate.lockPositionForWrite()
1,1,Too few arguments when generating AM_RECORD_NOT_FOUND error
1,2,Unions between BOOLEAN and non-BOOLEAN datatypes should be rejected
1,1,column rename looses 'identity' attribute.
0,1,Internal assignment of tablenumer  columnnumber looks wrong in query tree  although no ill effects are seen.
0,1,Add method to obtain a bogus port in TestConfiguration
1,1,Complex nested joins problems
0,2,Enable BOOLEAN typed columns
0,1,add more information to the XACT_PROTOCOL_VIOLATION returned from store.
1,2,StringIndexOutOfBoundsException on syntax error (invalid COMMIT)
1,1,CheapDateFormatter returns incorrect and invalid date strings
1,2,DERBY-4601 added a new message to derby.log during engine shutdown and it changed the database shutdown message. Need to update docs with that information
1,2,test failure in derbynet/testProtocol.java with ibm jvms
1,2,Files with missing ASF license headers
1,2,NPE while inserting into a table which has a generated column and an insert trigger
1,2,Missing escape for apostrophes in many messages
1,2,Sequences do not work in INSERT/SELECT
1,1,setTimestamp() methods don't agree on trailing zeros
1,2,ReplicationMessageTransmit run does not unwrap PrivilegedActionException which can lead to failure of replicationTests.ReplicationRun_Local_StateTest_part1_1
1,2,Override mechanism for modules.properties works backwards
1,1,Errors should be displayed if using wrong CLASSPATH to make documentation target for release
1,1,Re-compilation may cause duplicate entries in the XPLAIN table
1,1,Missing doPrivileged in DatabaseClasses.WriteClassFile()
0,1,Simplify SYSCS_BULK_INSERT with IdUtil.mkQualifiedName()
1,2,NullPointerException in testBoundaries with ibm jvm 1.6
0,1,Unchecked warnings in JMXManagementService and VTI demos
1,2,ClassCastException when calling boolean meta-data functions with 10.7 client against 10.6 server
1,1,Thread local TableDescriptor#referencedColumnMap is not removed from app threads when Derby is shut down
0,1,Refactor access to primary structures in AlterTableConstantAction
1,1,EmbeddedXADataSource with ;create=true attribute set in setDatabaseName fails with java.sql.SQLException: Database not available
1,2,Four replication tests fail on z/OS with junit.framework.AssertionFailedError: startMaster did not succeed.
1,2,restoreIntrFlagIfSeen may throw ShutdownException causing confusing console stack trace at server shutdown
1,2,Instability in Derby2017LayerBTest
1,2,test failure in OSReadOnlyTest in assertDirectoryDeleted
1,2,suites.All stuck in RAFContainer4.awaitRestoreChannel()
1,1,Embedded Derby does not start when derby.jar is dynamically uploaded / added to the classpath
1,2,Backward  confusing error message when you use the wrong ResultSet.getXXX() method in the client driver
1,2,AccessControlException when running AssertFailureTest from Ant
1,2,Race condition in FileContainer#allocCache when reopening RAFContainer after interrupt
1,2,Replication tests lose derby.log for slave
1,2,Retrying after interrupts in store pops a bug in derbyall/storeall/storeunit/T_RawStoreFactory in some cases
1,2,failure in jdbcapi.StatementJdbc20Test:testCompletionClosure_jdbc4_1 with j9 (j2ME/CDC)
1,2,ALTER TABLE DROP COLUMN may leave triggers invalid even if they are not using the column getting dropped.
1,2,BootLockTest can fail with ERROR XCY03: Required property 'derby.serviceProtocol' has not been set  with slow configurations
0,2,Release notes should specify which Java version is needed to run Derby
1,1,Intermittent bug in InterruptResilienceTest
1,1,[patch] fix npe in error condition
1,1,[patch] Client driver lexer to determine statement type: fix bad attempt at incrementing a variable
0,1,[patch] remove erroneous throws clauses on non derivable methods that don't throw
1,1,[patch] override equals correctly
1,1,Cannot find Ant libraries when building from NetBeans
1,2,UpdateStatisticsTest fails after we enabled the automatic calculation of index statistics.
1,1,[patch] derived InternalXact attempts (and fails) to override a method from base
0,1,[patch] System.arraycopy  being native  is more performant
1,1,[patch] bad field masking makes non functional rowsInput evaluation
1,2,ResultSet.updateBoolean() on new BOOLEAN type throws exception
1,2,Assert failures in UpdateStatisticsTest
1,1,Intermittent assert failure in AutomaticIndexStatisticsTest.testStatisticsCorrectness
1,1,[patch] Bad name collision causes non functional method
0,1,[patch] reduce superfluous boxing histrionics
1,2,Embedded driver allows updateBytes() on BOOLEAN column
0,1,[patch] remove unused fetching of data dictionary
0,1,[patch] use string buffers when building strings in loops
1,1,test failure(s) with IBM 1.4.2 in store.InterruptResilienceTest.testRAFWriteInterrupted: java.sql.SQLException: The exception 'junit.framework.AssertionFailedError: interrupt flag lost' was thrown while evaluating an expression.
0,1,[patch] move instanceof check up above where casts occur
0,1,[patch] remove non productive instanceof checks
1,1,Incorrect list of compatible JRE versions in client trace
1,2,DERBY-4984 caused a regression which will not allow users to drop a table if the table was involved in a trigger action rebind during ALTER TABLE DROP COLUMN
1,2,ShutdownException in ContextManager.checkInterrupt() during shutdown
1,2,After specifying deregister=false on the engine shutdown URL  Derby forgets that the default behavior is deregister=true
0,2,Disable istat logging by default
1,1,NPE in istat daemon when encountering critical exception during shutdown
0,1,[patch] avoid Boolean allocations for rowset data in client cursor
0,1,[patch] avoid Integer allocations fetching client meta data info
1,2,GetCurrentPropertiesTest depends on implicit ordering of test cases
1,2,ProcedureInTriggerTest depends on implicit ordering of test cases
1,2,Lacking cleanup in CheckConstraintTest.testJira4282()
1,2,Assert failure in SavepointJdbc30Test.testReleaseSqlSavepointAndRollback
1,2,ParameterMetaDataJdbc30Test fails with ''DUMMYINT' is not recognized as a function or procedure'
1,2,testQualifiers(org.apache.derbyTesting.functionTests.tests.store.AccessTest)java.sql.SQLException: Table/View 'FOO' already exists in Schema 'APP'.
1,2,nightly test failure in derbyall/storeall/storemore/SpaceTable
1,2,Incomplete quoting of SQL identifiers in AlterTableConstantAction
1,2,ParameterMetaDataJdbc30Test fails with ''PMDD' is not recognized as a function or procedure'
1,2,Cannot rollback after syntax error in internal statement
1,2,CLOB INOUT arg set to NULL by procedure does not preserve NULL value when re-invoked
1,1,[patch] fix up sql cleanup handling
0,2,PropertySetter should ignore GCJ installations
1,2,Setting up network server for management tests hangs intermittently
1,2,Interrupt of create table or index (i.e. a container) will throw XSDF1 under NIO - connection survives
1,2,Client driver silently truncates strings that exceed 32KB
0,2,Remove usages of DriverManager to obtain an Embedded Connection in Derby Server
1,1,assert failure in test testRAFReadWriteMultipleThreads: interrupted flag cleared
0,1,DatabaseMetaData.getColumns(null  null  tableName  null) does not return the columns meta for a SYNONYM
0,1,Simplify bytecode generation for concatenation operator
1,1,Warnings regarding XPath displayed when generating JavaDoc
1,2,A table created with 10.0.2.1 with constraints cannot be dropped with 10.5 due to NullPointerException with insane build or ASSERT FAILED Failed to find sharable conglomerate descriptor for index conglomerate  with sane build
1,1,Engine code references org.apache.derby.shared.common.sanity.SanityManager
1,2,Intermittent OutOfMemoryErrors in BasicSetup.testTriggersWithLOBcolumns()
1,2,Large batch of DDL in a database procedure dies on a transaction severity error.
0,1,Update tools/ide/netbeans directory
1,2,Unable to boot 10.5.1.1 database - fails during soft/hard upgrade process for a new version number while trying to drop jdbc metadata
1,2,test failure: NullPointerException with J2ME (weme 6.2) in testDerby4137_TransactionTimeoutSpecifiedNotExceeded(org.apache.derbyTesting.functionTests.tests.memory.XAMemTest)
1,2,SQLAuthorisation and views
0,1,Change derby.tests.trace to print the class as well as fixture name
0,1,Remove dead methods (June 2011)
1,2,Assert failure with CASE expression in GROUP BY clause
1,2,Incorrect use of CharsetEncoder in DDMWriter
1,2,Repeated database creation causes OutOfMemoryError
1,2,Starting 7/13/2011 weme 6.2 upgrade tests started failing with 213 failures 127 errors with java.lang.IllegalAccessException
1,2,URLCheck fails on phoneME
1,2,ij3Test fails on phoneME
0,2,Restricted Table Function support should pass NOT EQUAL restrictions to initScan
1,2,AssertionFailedError in testCaseCS4595B_NonUniqueIndex in AccessTest
1,1,NPE in BasicDatabase.stop in replication slave mode (dd.clearSequenceCaches)
1,2,By default  only the DBO should be allowed to run several of the diagnostic VTIs.
1,2,Intermittent failures in CompressTableTest and TruncateTableTest
1,2,MemoryLeakFixesTest.testRepeatedDatabaseCreationWithAutoStats() fails on phoneME: java.lang.InternalError: Number of class names exceeds vm limit.
1,2,SysDiagVTIMappingTest.test_5391() failed: java.text.ParseException: Unparseable date: 'Thu Sep 15 14:00:16 CEST 2011'
0,2,Make Derby run on Oracle Java ME Embedded Client
1,1,On z/OS testConnectWrongSubprotocolWithSystemProperty(org.apache.derbyTesting.functionTests.tests.tools.ConnectWrongSubprotocolTest)junit.framework.Asserti ailedError
1,2,Unauthorized shutdown should not generate thread dump and javacore. AuthenticationTest dumps over 20 javacores with IBM JVM for normal user errors
1,2,Empty MAPS table in toursdb
1,2,SpawnedProcess.complete may fail to destroy the process when a timeout is specified
1,2,ERROR 40001 deadlock in nstest on select max(serialkey)
1,2,Problems running SecureServerTest and replication tests on Open JDK 7 for Mac OS X
0,1,ant release should not modify drdamaint version
0,1,Speed up message splitting in build
0,1,Speed up creation of bin scripts
0,1,Don't run MessageVetter unless messages have changed
0,1,Reduce number of jar invocations in the buildjars target
1,2,Restrictive file permissions: permissions removed also for owner on NTFS if Acl does not contain explicit entry for owner
1,2,Same value returned by successive calls to a sequence generator.
1,2,ClosedByInterruptException in AuthenticationTest
0,2,Subquery is only allowed to return a single column - When using derby with hibernate (or JPA) queries are created per JPA spec. For tables with multi-column PK  subqueries are created with two columns in select clause.
1,2,SecureServerTest  Driver40UnbootedTest and replication tests not prepared for space in java.home
1,2,XATransactionTest: Table/View 'DERBY1016' already exists
1,2,SQLChar.getCollationKey NPE in index-stat-thread
0,2,Harden password hashing in the builtin authentication service
