type,priority,summary
0,2,DataFormat - Support for CamelContextAware injection and start/stop callbacks with Service
1,1,Bindy should support clipping fields if they exceed maximum length allowed when using fixed length
0,2,Camel-XMPP Consumer doesn't pass XMPP headers
0,1,NotifyBuilder - Should throw exception if it hasn't been created and matches is invoked
0,1,Some of JpaTraceEventMessage's attributes require @Lob annotation
1,2,BindyCsvDataFormat broken for pipe delimited files
1,2,ConcurrentModificationException in DefaultCamelContext.removeRouteDefinitions()
0,2,Additional TypeConverters
1,2,scala - xpath not working together with choice/when
0,2,classpath problem with camel:dot and provided dependencies
1,2,Aggregation fails to call onComplete for exchanges if the aggregation is after a bean or process.
0,1,PollingConsumerPollStrategy - Add information to commit how many messages was polled
1,1,Jt400DataQueueConsumer incorrectly implements timeout semantics (jt400 component)
0,1,camel-jms - Improve logic waiting for ReplyTo destination to be computed when doing request/reply
1,2,Aggregator - The completionFromBatchConsumer option dont aggregate the last incoming exchange
1,2,Detect uncaught exceptions in UoWProcessor to ensure UoW is done even for those uncaught exceptions
0,2,BindyFixedLengthDataFormat does a trim on Fixed Length record
0,1,When Camel loads properties Camel should remove spaces (trim) from the end of the line.
0,2,Update archetypes to use new descriptor format
0,1,camel-snmp - Should mask password in the endpoint class
0,2,In some places we use ObjectHelper.loadClass() instead of ClassResolver.resolveClass()
1,2,Concurrent writes to the same file has race condition
0,1,JMS spec and JPA spec JARs should not be compile scoped by provided
1,2,FTP rename fails
0,2,ServiceHelper - Avoid started/stopping service if already started/stopped
0,1,Include test directories in the archetypes
1,2,camel-josql doesnot export org.apache.camel.language.sql.*
1,2,Inconsistent filename value when move attribute is used with File component
0,2,camel-smpp should unbind from SMSC before disconnecting
0,2,Force disable Quartz UpdateChecker
1,2,Mistake in camel-eventAdmin feature
0,1,Upgrade maven-bundle-plugin to version 1.3.4
0,1,camel-core-xml - Add getter/sett for endpoints
0,2,Fix the Sonar Blocker: Performance - Maps and sets of URLs can be performance hogs
1,2,SMSC initiated unbind spawns exponential amounts of reconnect threads
0,1,BinaryPredicate - Dont store state to ensure thread safety
1,2,Make Content-Type HTTP Header Optional
0,2,Make it easier to derive from the Camel model
0,2,Java DSL - Allow load balancer to be used inside CBR
1,1,Endpoints may be shutdown twice as they are tracked in two lists in CamelContext
0,2,Tidy up AST model to proper support output or not
1,1,interceptFrom and from(Endpoint) don't work together
1,2,OnException - The order they are defined in the RouteBuilder / XML should be preserved when you have multiple of the same exception type
0,1,camel-jms: testConnectionOnStartup does not test connection for producers
1,2,Sending to http endpoint may double encoding parameters
0,1,Camel properties component - Add support for using jvm system/env in location
0,1,ThreadPoolProfile - Use string types so its much easier to use property placeholders
1,2,JAXB marshaling broken in 2.6.0
0,1,IgnoreInvalidEndpoint should log invalid endpoints at DEBUG level
0,1,Add comments on the CamelContextTestSupport class to tell user to start the camel context manually when the test doesn't use the RouteBuilder
0,1,Let log  log eip and mock producer be async processor
1,2,sftp producer runs in exception fileName does not contain any path information
0,2,Add an example which use CXF bean binding and the OSGI HTTP Service (e.g. PAX Web with jetty)
0,2,After switching to slf4j  we can get rid of the 'isTraceEnabled'  'isDebugEnabled' and 'isInfoEnabled' statements
1,2,Mail component issue with starttls option
1,2,HttpProducer drops authentification parameters.
0,2,option to force sending original JMS message
1,2,HTTP Producer seems to send an empty body request on redelivery when the original request fails due to a connection timeout
1,2,org.apache.camel.component.file.strategy.MarkerFileExclusiveReadLockStrategy is not thread-safe
0,2,Try to copy file when rename fails
0,2,Polish the aws component
1,2,Web Console: NPE when browsing routes with no description
1,1,maven eclipse goal failure
0,1,The camel-cometd component does not support a custom SecurityPolicy or Extension as described on http://cometd.org/documentation/howtos/authentication
1,2,BeanInfo not reset when new bean looked up
0,1,Allow cometd component to send message headers with the message
1,2,camel-jms default cache level should be CACHE_NONE when transaction is enabled
1,2,SmppProducer sends incorrect data_coding parameter
1,2,OSGi - No possibility to enable ehcache clustering as: ehcache.xml is ignored and there is no possibility to set cacheManagerFactory described camel-cache docs
0,1,camel-cache - Should use Camel style constant keys
1,1,camel-web - Cannot browse endpoints if messages was consumed from jms queue
1,1,camel-xmpp - Should stop and clean session  so hot-deploy works
0,1,Avoiding to process the bean which value is null in CamelBeanPostProcessor
0,1,camel-cache exception message: CamelCacheOperation not specified in the message header [CamelCacheKey]
0,2,Prevent 'FolderNotOpen' exception when closing out an email exchange
1,2,Consumer URI parameters ignored after Route Restart
1,2,CxfPayloadConverter may start failing to convert a CxfPayload to a Node
1,2,JdbcAggregationRepository count (*) is not working with MySQL 5.0
1,1,AnnotationTypeConverterLoader fails for folders containing spaces
0,1,Sending a message to log endpoint should not convert payload to StreamCache
1,1,Route cannot be started within web-console  if autoStartup='false' is set in camel.xml
0,1,Script arguments
0,2,camel-soap - Add support for multiple parameters
1,2,Dumping route to XML created by Java DSL using an expression may not output the actual used expression
0,2,Add send body operations to managed CamelContext so you can pass in headers as well
1,2,Spring-WS producer doesn't propagate headers
0,2,Updated Hazelcast to version 1.9.3
0,2,Java DSL - New means to explicitly end try/catch blocks
1,2,Camel FTP component fails to process multiple files at once from a specified folder
0,2,cxf:rsServer requires class instead of interface in the serviceClass attribute
0,1,Replace the NoCacheStorage Class
1,1,ConcurrentModificationException at DefaultCamelContext.getRouteDefinition()
1,2,Issue using errorBuilderRef with the xml dsl
0,1,Loop EIP - Add copy option to let it start next loop with a copy of the original exchange
1,2,ChoiceProcessor : unable to find the mBeans processor
1,2,javax.script dependency in camel-core
1,2,continued(true) doesn't work when is invoked for the second time in the Camel flow
1,2,Test failures in camel-hdfs on windows as Streams are not closed correctly
0,2,Create camel-quartz2 component to support Quartz 2.1.x
1,2,FileIdempotentRepository fileStore does not get loaded on bootrapping  therefore files are processed again
0,1,XML DSL having attributes that is a Class type should be a String type instead and use ClassResolver to lookup the class
0,1,In doTry .. doCatch .. doFinally the FAILURE_ENDPOINT details should be available as well in case an exception was thrown
1,2,Error using multiple error handlers and onException (java.lang.IllegalStateException: SendProcessor has not been started)
0,2,Refactorings in camel-cxf
0,2,SpringWebserviceConsumer should check if there is an Exception connected to the exchange and throw that one if it exists so that the default Errorhandling in spring-ws can take place
0,2,camel-sql - JDBC aggregation repository - Should use ClassResolver from Camel to load classes
0,1,JMX API to create/delete endpoint
0,1,Improve pom.xml for camel-jibx - use maven-jibx-plugin
1,1,ThrottlingInflightRoutePolicy can deadlock
0,1,MockEndpoint.expectedHeaderReceived checks only one header
1,2,LoanBroker example have some issues when it is deployed into osgi container like ServiceMix
1,1,Label of marshal and unmarshal processors do not appear in trace output
0,1,Add getRouteId() to TraceEventMessage
1,1,Groovy language - classNotFoundException in OSGi environment
1,2,Nullpointer in camel-mail when body is null
1,1,Using adviceWith 2 times or more in Java DSL with a context scoped onException causing the 1st advised route to not work as expected
0,1,A name should be specified in the karaf features-file
0,2,Add Lazy Connection to XMPP
0,2,Added wrap method for template  consumer and context in org.apache.camel.test.junit4.CamelContextSupport
0,2,avoid runtime package scanning to discover TypeConverters
0,1,When performing lookup in registry and having expected type as parameter  then report better failure if ClassCastException
1,2,Archetypes fail to build in offline mode
1,1,TraceInterceptor does not work correctly for AsyncProcessing
1,1,camel-ftp - Using tempFileName option should use the separator option to allow control of path separators in the generated file name
1,2,Missing setter or constructor-argument for elementNameStrategyRef in SoapJaxbDataFormat
0,1,Expose setDeliveryMode property in org.apache.camel.component.jms.JmsComponent
1,2,Properties component - Cached locations may add duplicates
1,2,The routeContext stack of DefaultUnitOfWork should be thread safe
0,1,Camel-AWS: Add support for adding CacheControl and ContentDisposition metadata support when uploading file
1,2,Connection to sftp server occasionally don't want to come back
0,2,camel-jdbc should provide a option not set the autoCommit flag
1,1,MDCUnitOfWork behaviour incorrect with nested routes
0,1,Camel archetypes and examples should enable JMX for ActiveMQ
1,1,dump as xml fails if message body is already xml
1,2,camel-aws won't build offline
1,2,@Bean method name is ignored
1,2,Camel CXF Endpoint creates incomplete WSDL
0,2,Add errorHandler option for DMLC to camel-jms
1,1,xslt component - Cannot load xslt file from file system
1,1,Camel Bindy Parser One to Many KvP Unmarshall Issue
1,1,Example feature: wrong spring version
1,2,Wrong exception uri when an HTTP error code is returned
0,1,Validator component - Should be able to validate from a File payload
0,1,Add String->TimeZone converter so that time zone can be specified for camel-quartz
0,2,Impossible to use placeholders in endpointName and serviceName attributes of cxf:cxfEndpoint
1,1,Ftp consumer using done file should cater for if stepwise has been enabled  and thus the done file path is to be calculated differently
0,1,Using transacted in Java DSL without Spring XML setting up TX manager should report better error when not able to find a TX manager in the registry
0,1,faster way of testing for file existence
0,2,Move org.apache.camel.Main to org.apache.camel.main.Main
0,2,Refactoring of management code to remove cycles and clearly separate between API and impl
0,1,Camel test - Debugger should be explicit enabled if end user want to leverage it
1,2,Bug in parsing of JPA uri
1,1,Freemarker - Loading template from file system fails
1,1,Camel-netty option 'encoder' and 'decoder' does not work
1,2,It's hardly possible to use all expression of the Simple language to create file names in the file component
0,2,The debugger doesn't work in the CamelSpringTestSupport with route defined in XML
0,2,add support to set the cipher used for SFTP
1,2,Exeptions cannot be propagated to the parent route when using LogEIP
0,2,Fix OSGi-exports of camel-soap
0,1,The URI of the ServletEndpoint exposed to the JMX is not accurate
0,2,CamelLogger should not be a Processor and a log class at the same time and it should not have ServiceSupport
0,2,camel-hazelcast should allow the user to provide an existing instance to the component
1,1,Error in camel-restlet feature definition
0,1,camel-csv - Make it consistent what unmarshal returns as object  so its the same for 1 or more rows
1,2,Wrong slash in FTP component for doneFile
1,1,camel-bindy - Marshaling using CSV will insert wrong char separator if using an escaped separator char such as a pipe
1,2,NullPointerException when unmarshalling using serialization data format
0,2,Resolve cycle between language.simple and language.simple.ast
1,2,Unable to use cxf:binding configuration for the endpoint
1,2,file: consumer does not create directory
1,2,Because local PrintService objects on Windows have a name which is not their UNC path  the PrinterProducer can never find them.
1,2,Exceptions are not propagated to the parent route when endpoint cannot be resolved in the RoutingSlip EIP
0,2,Be able to check classtype through simple language
0,2,Add a Tracer that uses JMX Notifications and provides full details of Camel Messages
1,2,Recipient List cannot vary destination by changing property in an expression
0,1,The SFTP component: the keyboard-interactive auth method support
0,1,Spring-WS should populate Camel Header with the SOAP Header
1,2,Unable to convert jms textmessage to bytemessage
1,2,Can't find splitter bean in registry using multiple camel contexts with 'vm' endpoint
0,2,NotifyBuilder wereSentTo condition fires too eagerly
0,2,Support nested directories with multiple segment files in the HDFS endpoint consumer
1,1,NettyProducer creating new connection on every message
1,2,Need to specify the sl4j-api version in the camel maven archetypes
1,2,camel-file component does not close a file when it's used with camel-xslt
1,2,SLF4JLog does not work with JdbcDriver for Quickfix/J
1,2,Add option on XSLT to allow StAX
1,1,XQuery component does not work with StAXSource out of the box
1,2,XPath will lock File input in case of an exception during xpath evaluation
0,2,Add default for transactionName in camel-jms
0,2,Improve URISupport.sanitizeUri and apply it in additional places
0,2,Add support for PGP data format in Java and XML DSLs
1,1,Stop or shutdown a route with a custom timeout value  will still log using the default timeout in the logs
0,1,Do not print javax.jms.Message in toString in camel-jms
1,2,Simple expression does not find method toString()
1,2,NPE from DefaultCxfBinding when  is null
1,2,NPE when using SEDA route and attaching an extra consumer
1,2,Bindy does not support quoted value with separator char in CSV datasource
1,1,Bindy - CSV format - Should be able to marshal with quotes
0,2,Add option to override XSLT stylesheet used via header
0,1,Text improvements to camel-example-cxf-proxy.
1,1,When a route is removed from camel  LifecycleStrategy is called twice
1,1,Scala DSL does not support defining route-scoped error handlers
0,2,file endpoint to raise a warning msgs if unable to auto-create the starting directory
0,2,Change cometd SslSocketConnetor to use SslSelectChannelConnector
1,1,Tokenize pair - evaluated as predicate should close input stream
0,1,Unable to set logName on DefaultErrorHandler as well as executorService on LoggingErrorHandler
0,1,Avoid explicit cast while using the CamelContext.getEndpoint() or ApplicationContext.getBean() API and better rely on the overloaded counterpart of them taking a class type as the second argument (implicit cast)
1,1,Extra request parameters sent by the camel-http4 component
1,1,camel-quartz - Using underscore in group name does not work
0,1,Make Ant path matching in file / FTP component easier to use
1,2,camel-aws can allow SNAPSHOT transitive dependencies
0,2,Improve Camel aws-sdb component
1,2,After restarting route a camel-quartz component fires right away (and it shouldn't)
0,2,camel-jms - Include details about correlation id in exchange timeout exception if a reply message did not come back
0,2,Add replyTo option to camel mail component
0,2,interceptSendToEndpoint with predicate and skip
1,2,camel-eventadmin do not work
0,1,Log EIP - Check if it should log first before evaluating exchange
0,1,Tech edits of JavaDoc and other code comments -- lets -> (let's  allow  {})
0,2,Ability to specify the cache level on JMS reply to queue
1,2,Remove ProducerCache from CamelContext service list when shutting down a route
0,2,camel-mina - Make it easier to use a custom thread pool for the consumer
1,2,BAM - database constraint violation when restaring application
1,2,xpath expression with $header with saxon may throw exception if header did not exist
0,1,add feature for camel-context component
1,2,Timed out Exchanges should be removed from seda queues
1,1,CamelContext autoStartup=false and starting context programmatically doesnt work
1,2,Parameter binding not working with BeanExpression
0,1,SedaConsumer - Should not poll if CamelContext is starting
1,2,camel-blueprint - Using namespaces with xpath does not work as the namesapces is not parsed and injected into the camel model
0,1,Testing headers in multiple messages
1,2,ManagedBrowsableEndpoint are broken
1,2,exchange.getIn().getBody(.class) throws an exception for Jaxb model objects
1,2,Camel 2.9.0 incapable of working with % in endpoint URIs
0,1,antInclude support for case insensitive patterns
1,2,Cannot use xquery predicate in filter after an xpath splitter.
1,2,Problem Removing Endpoints
1,2,Spring security example does not work
1,1,ManagedPerformanceCounterMBean should extend ManagedCounterMBean
1,2,BindyDataFormat should not use the default encoding
0,1,Add session information from cometd to camel message headers
0,1,UnsupportedOperationException thrown if @Consume method is not public
1,2,DigitalSignatureEndpoint not clearing headers after verify
1,2,Error handler not called when recipient list has non existing endpoint
1,2,Camel simple language wrong working with real number
1,1,simple without embedded text results in an NPE
0,2,Support unmarshall of CSV files that does not contain all fields described in the annotated POJO.
1,2,Streaming splitter ignores exception handling
1,2,CxfProducer should release the CXF when the Producer is stopped.
1,2,Camel route with bean element sends on startup invalid message to target route that is represented by a proxy who exposes route
1,1,Memory leak in SedaComponent if adding and removing a lot of seda endpoints with different queue names
1,1,Memory leak in TimerListener if JMX enabled
0,2,DefaultUnitOfWork should copy headers from the original message if it's a JmsMessage
0,2,Offer a way to not set a transaction manager in camel-jms
1,2,Bug: Unique Endpoints Leaking in DefaultInflightRepository
1,1,npe in camel 2.9.1 validator
1,1,camel-jt400 - Parameter length when doing Program Call issue
0,2,org.apache.camel.component.mybatis.MyBatisBatchConsumerTest.testBatchConsumer() fails unpredictable
1,1,Incorrect feature definition for camel-fop
0,1,Timer component - Should use thread name pattern so the thread name is aligned with the Camel threads
0,1,Add option autogenColumns to csv data format in XML DSL
1,1,Timer endpoint getState does not work in JMX
0,1,Add the options configRef and strategyRef to csv data format in XML DSL
0,1,Set Restlet Server Options and Return HTTP Headers Set in Exchange
1,2,CxfBeanDestination should copy the in message header to the out message
1,2,RMI endpoint doesn't handle nested exception and raise CamelRuntimeException instead of RemoteException
1,1,bean component - @Handler should take precedence in a bean that implements Predicate
1,1,OnException - Handler or Continued predicate is invoked twice per exception
0,2,onException policy within global context lost when error handler redefined within route context.
0,2,Avoid parsing URI each time when getting uri from endpoint
0,2,'IOException: No space left on device' exception swallowed by camel
1,1,Backmerge CAMEL-5018 to the Bindy component for non-required fields
1,1,JMX issues on WebSphere
0,2,Bean component - Should preserver properties from exchange to allow to transfer state
1,2,spring.schema is not up to date
1,2,Strange warning appears: WARN  org.apache.camel.processor.DeadLetterChannel - Cannot determine current route from Exchange with id
1,2,SftpChangedExclusiveReadLockStrategy does not check the correct field to determine if a file is changing
0,2,Implement connection pooling in jt400 component
1,2,initialDelay and idempotentRepository Endpoint URI parameters fail to be read from Camel context when Turkish language is set in host operating system.
1,1,Potential dead-lock when shutting down Camel with NotifyBuilder doing notication
1,2,Loop causes NullPointerException on error
1,2,HazelcastComponent.doStop bombing out
1,2,camel-netty can't distinguish between Sharable and Unsharable codecs
1,2,Camel 2.9.2 jetty component no longer works with Jetty 7
0,2,jt400: program call should support binary format
1,2,LDAP Component lose headers
0,1,Relax simple language checking for function start/end tokens  to only validate start tokens has appropriate end token
1,2,Incorrect Content-Length returned for converted result objects with Unicode characters
0,1,Make it possible to change the remote file name without changing the local file name
0,2,Add community and peer address of SNMP TRAP PDUs to camel-snmp header
1,2,Jetty client can corrupt streams if used in a bridge mode (proxy)
0,1,Dependencies with inconsitant paths in repository
1,2,camel-stream overwrites files instead of appending
1,2,camel-stream should not close stream after each write
1,2,EventNotifiers don't work under Blueprint
0,1,Main is bound to DefaultCamelContext
0,2,camel-ftp - Add option to check files without downloading
0,2,camel-bindy - Do not use locale if not explicit configured
0,2,Add a Camel Component to support MQTT
1,1,camel-sql - Should support % sign in query
1,2,Camel features file doesn't validate
1,2,camel-jms - Exception thrown from destination resolver should trigger Camel exception handling
0,1,SOAPMessage to InputStream conversion needed for some CXF SOAPMessage Provider scenarios
1,1,Shutting down one of the contexts breaks async redeliveries in others: RedeliveryErrorHandler has static reference to a thread pool
1,1,Mail component does not work as expected (Email Deletion is partially broken et Disconnect does not work well)
0,2,Improve performance of DefaultJmsKeyFormatStrategy
1,2,CXF Transport loses HTTP Matrix parameters
1,1,Threads EIP hangs Junit4 tests using adviceWith
0,1,Better error message when trying to write a null body as file
1,2,MQTT Endpoint does not correctly return the MQTT-Payload
1,2,ObjectAlreadyExistsException when 'redeploying' routes that uses CronScheduledRoutePolicy
1,2,Simple does not handle empty values in predicates properly
0,1,camel-jms - Log at INFO level if shared replyTo queues are in use  as they are not as fast as temporary or exclusive queues
1,1,Folder closed too early when working asynchronously
1,2,IOConverter.toInputStream opens a BufferReader which will never be closed
1,2,camel-jms consumer doesn't send back a reply in all cases
0,2,Support to build the camel-soap offline
1,1,camel-mybatis should do a proper transaction demarcation while reading/writing from/to database.
0,2,Add option to restrict HTTP method in camel-jetty and camel-servlet
1,1,file endpoints on windows without volume name in the path url not working in some cases
1,1,camel-testng - The spring base test class should use @AfterMethod on teardown as its parent does
0,1,Add option to changed readLock to denote whether a zero file size is accepted or not
1,1,'ThreadID is already used' exception under heavy load
1,1,Maven archetype - Generates wrong plugin for surefire plugin
0,1,Improve how the AWS-SQS component create a new queue with additional attributes
1,2,Multiple restlet routes of the same restlet URI but different VERBs does not work in Apache Camel 2.10.0   both routes work in Apache Camel 2.9.1.
1,1,Possible issue in camel-apns - Reported on user forum
1,2,Mina2 Consumer doesn't reliably work with SSL
1,1,File consumer - NPE if configured to consume from root directory
0,2,Support key password for private key access in XMLSecurity
1,2,In ScheduledRoutePolicy a suspended route cannot be started
1,1,camel-beanio using beanio 2.0 should be using the 2012/03 beanio namespace
0,2,Make Spring Optional Bundle Import for CXF Transport
1,2,camel-sftp's stepwise behavior to walk up and down relatively to avoid potential traversal issues
1,1,Logger Level is always at default level('ERROR') when error handler is LoggingErrorHandler
0,1,camel-jackson - Make it easier to support List as output out of the box
1,2,camel-hl7 bundle should specify the mina version
0,1,An exception when constructing JT400 endpoints should not leak the password
1,1,JmsToJmsTransactedSecurityTest in camel-jms fails every now and then
1,1,EventHelper.notifyRouteStarted skips all remaining notifiers if one if the notifiers ignores route events
1,2,ObjectHelper.resolveUriPath is broken  can not handle:  '../../' correctly
1,2,Enricher with async routing not handling exceptions thrown from AggregationStrategy
1,2,EIPs using custom aggregation strategy should fail if not possible to find in registry
1,2,Camel Endpoint ignores camelContextId property in Spring configuration
1,1,Recipient list EIP - Should shutdown thread pool if parallel mode enabled
1,1,camel-mqtt - Nullpointer Exception when disconnected from broker
1,2,Using recipient list in a doTry ... doCatch situation dont work properly
0,2,Netty - Should use ordered thread pool
1,1,camel-jms - Should also allow multiple consumers from multiple routes from the same queue
0,1,camel-netty - The ordered thread pool should be shared
1,1,NotifyBuilder should be thread safe
1,2,Rest route returns response with http Status code 500 Internal Server Error when response has Last-Modified or Header-expires in header as string.
1,2,BlueprintCamelContext should not get started in the init() method but later when the blueprint container is fully initialized
1,2,Classloader mixup when consumers across bundles share the same camel-jetty port
0,2,Spring-WS consumer and producer do not propagate some custome headers and attachements to a response message
1,2,HTTP 1.1 Host header not set correctly with camel-http4
1,2,Update SqsConsumer to extend Visibility Timeout correctly
1,2,Configuring jetty component with a different name dont work with jetty consumer
0,2,Camel Splitter eat up exceptions recorded by the underlying Scanner
1,2,Camel JMS producer can block a thread under specific circumstances
0,1,RoutePolicySupport should provide some easy to use utility methods to suspend/resume routes as we have it already to start/stop routes
1,1,ActiveMQ target endpoint with transferExchange=true does not work together with source File endpoint with preMove option set
0,2,limitaions on s3 component. no means to specify acl on created object. objects do not inherit acl from the bucket they belong to.
1,1,regression : invalid SetQueueAttributesRequest created  works on 2.10.1
0,1,option to add bundle directives in the generated test bundles by camel-test-blueprint
0,2,Adding blueprint based camel-cxf tests using camel-test-blueprint
0,2,camel-mongodb - Add converters for files or inputstreams
1,2,Regression in validator component in 2.10.3
1,2,Pre-XSLT and Validator Type Conversions from byte[] may easily fail
1,1,camel-quickfix: QuickfixjEndpoint should adhere the InOut exchange pattern if you would ask for this MEP
0,1,FTP endpoints should support charset property like File endpoint does
1,1,File consumer - When using done file name then delete the file when batch is complete
1,1,When call removeRouteDefinition the route doesn't removed from collection of route Definitions.
0,2,Scala DSL: no tokenize('...') method
1,2,NPE when jaxb fallback converter is used with RequestEntityConverter
1,2,camel-netty - Producer should avoid blocking while waiting for connection
1,1,camel-jms - JmsPollingConsumer use the constant fields from JmsTemplate for receiveNoWait etc
0,2,SpringIntegrationConsumer should honor the 'inOut' instance variable by setting the MEP and sending back message headers
1,1,SJMS component's pom.xml missing taskmanager package in camel.osgi.private.pkg
1,2,Cache producer is not thread safe
0,1,Dead Letter Channel - Store failed route id on Exchange
1,2,ClassNotFoundException: weblogic.jndi.WLInitialContextFactory when starting the route via Karaf start-route(camel:route-start) command.
0,2,OsgiServiceRegistry to lookup services with filter on name=blah
1,1,Using annotations DSL in beans may cause async callback to be called twice
1,2,CamelJob implementation rely on some inconsistent endpoints LRU cache - Camel endpoints may not be called on quartz fire after some days of uptime
1,2,RestletComponent component is not removing added route from routers list although route is removed from Context.
0,1,Add PGP signature and signature verification support to PGPDataFormat
1,1,NoRedeliveryOnShutdown doesn't work for DeadLetterChannel
0,2,camel-bindy fixed length record improvements
0,2,Improve the BeanInfo performance
1,2,Camel Email Component Missing Attachments
0,1,Camel Spring registry does not look into parent contexts
1,1,camel-rss and camel-atom - Not installable in Karaf
0,1,Check if body is a MimeMessage and send it directly without create a MimeMessage from body and headers
1,2,CamelBlueprintContext may be wrongly started and this may lead to a deadlock
1,2,SOAP over JMS does not work with camel-cxf endpoint
1,2,CXFEndpoint blueprint config having binding element may lead to NPE
0,1,Improvement to SqlProducer class
1,2,Race condition in AggregatorProcessor recovery sometimes causes duplicates
1,2,step in a  block runs when the  tag is closed in the wrong place
1,2,camel-jms: InOut exchange can time out even if response was received
1,2,Simple language - bean function - issue when parameter value has comma
1,2,NPE when using the imap mail component with quartz or the timer and pollEnrich
1,2,Camel stream producer never close the stream of file
1,1,SQL component will not look for parameters in header when no body in message
1,1,Aggregate EIP - Completion from batch consumer should trigger first
1,2,camel-http - When bridging endpoints then there may be double parameter values if client sends uri parameters
0,2,Camel 2.10.1 incapable of working with + in endpoint URIs
0,1,Camel-AWS should support any implementation of AmazonXXX (not only AmazonXXXClient)
1,1,http4 component should default to charset based on content type
1,2,TransferExchage InOut ActiveMQ Exception
0,2,json data format - Add support for configuring gson options
1,2,camel-bindy - Multiple models in the same package lead to unpredictable results
0,1,Http4 component does not support PATCH
1,2,camel:run in blueprint is broken
1,1,camel-aws - Possible concurrent modification exception
0,1,Sql component - Add noop option to execute the query but dont change the message body afterwards
1,2,Scheduled thread pools is not removed from JMX when shutting down
1,1,Simple ognl expression - Possible NPE when using String replaceFirst and replacing with an empty string
1,1,org.apache.camel.support.ServiceSupport: InputStream not being explicitly closed
1,2,camel-cxfrs blueprint configure could not be installed if there are some subelement settings
0,1,camel-stream - Shutdown thread pool on consumer should happen faster
1,1,StringQuoteHelper - Should ignore whitespace between quoted parameters
0,1,Bean - Improve choose method logic for no parameter methods
1,2,camel-example-reportincident failed
1,2,camel-example-cxf-tomcat failed
1,2,Restarting routes using sql aggregation repository may lead to Class loading issues
0,1,Make SqsConsumer support async processors
0,1,Camel archetype component - Use bundle packaging so component is ready to install in OSGi
1,2,AdviceWith doesn't work with doTry
1,2,Mina UDP default codec should keep the data as byte[]
1,2,debugBefore() and debugAfter() not called if unit test extends CamelBlueprintTestSupport
1,1,Property placeholder optimization broke placeholders in Spring camelContext configuration
1,2,Camel-validator not able to resolve schema when using useSharedSchema=false
0,1,Moving logic out of getTypeConverter
0,1,Control Bus - Add suspend and resume actions
0,1,camel-netty - Loading key store and trust stores should support classpath as well
1,1,DefaultShutdownStrategy shutdown timeout of 0 will never timeout and go in negative time
0,2,link to camel registry in camel-stax is missing
0,1,Validations exception should include line/column
0,2,camel-sjms - Consumers should always use dedicated Sessions
1,2,vm component - Stopping a route when using multipleConsumers should not stop MP if there is other routes using it
1,2,Headers are not set correctly in some situation
1,2,New restlet endpoints don't work if route is created after restlet server is started.
1,2,Route with suspended SedaConsumer can't be stopped correctly
0,1,cxf endpoint's should log the parsing exception when failing to extract the root element name
1,1,File consumer - Race condition for markerFile read lock strategy
1,2,baseResource of Jetty ServletContextHandler does not work when project deployed as a bundle
1,2,endChoice() has no effect in nested choice definition
1,2,camel-quartz - Stateful job - Redeploying bundle/war and having changed endpoint uri issue
1,2,connectionTimeout property is ignored by JavaMail
1,2,NULL values are not supported in named parameters
0,1,Can't access to length of Array (java) from simple language
1,1,org.apache.camel.main.Main#doStop() throws java.lang.IndexOutOfBoundsException
1,1,SFTP: NPE if no private key file is supplied
1,1,Routing slip EIP - Does not send ExchangeSentEvent notifications
0,1,FtpConsumer fills up log file with 'Cannot connect/login' WARN level messages
1,1,camel-netty - unable to consume on UDP multicast addresses
1,1,Wrong InputStream reference is used in method storeFile of class ScpOperations
1,2,camel-cxf should shutdown the bus when the endpoint is stopped.
1,1,JMX - browsable endpoints such as seda has some attributes listed as unavaiable
0,2,SFTP endpoint fails if the server disconnected the socket
1,1,Predicates from java dsl are not dumped to xml correctly
1,1,camel-cmis component: test packages have the wrong name
1,2,camel-cxf ClassCastException when use cxf FailoverFeature
0,1,Add ability to connect to SQS queue of different owner
0,1,Support attaching to SQS queues where the user doesn't have permission to list the queues (manually build URL)
0,2,Add requestBufferSize and requestHeaderSize options for jetty
0,1,SimpleLanguage.simple should detect if its a predicate and use that instead
1,1,SJMS component throws class cast error when used with IBM Webshpere MQ
0,2,FTP consumer - Add option to not use LIST command
0,2,Add allowNull option to @Converter to allow type converters to return null as valid response for special use-cases
0,2,Throttler does not honor time slots after period expires
0,2,Simple language - Have singleton language for better performance
1,2,camel-dozer - Does not work well in OSGi Blueprint
1,2,Using simple language OGNL expressions doesn't work for Bean Binding when a field is null
1,2,Memory leak SoapOutInterceptor.writeSoapEnvelopeStart with security headers
1,2,seda - queue size compare should use equals
1,1,mbeansRegistered in DefaultManagementAgent isn't ThreadSafe
0,2,camel-test-blueprint - Allow to register custom services in OSGi registry before Camel starts
1,2,camel-blueprint - Using  and referrring to SSLContextParameters with property placeholders can lead to CircularDependencyException
0,1,DefaultStreamCachingStrategy - Check for enabled in shouldSpoolCache method
1,2,camel-yammer - Endpoint yammer:current throwns JsonMappingException exception
1,2,Installation of camel-stomp feature fails
0,1,binding component - Should start/stop its child services
0,2,Add cache option to beanRef and  in the DSL
1,1,Camel-Redis: Serializer passed through URI is used only on consumer
1,2,XML Signature Component: Stream not closed in XmlSignerHelper.getXslTransform(String path)
0,1,camel-jt400 - no longer able to configure a pollStrategy on Jt400DataQueueEndpoint
