type,priority,summary
1,2,Incorrect casts to AuthenticatedWebSession in AuthenticatedWebApplication class
0,1,org.apache.wicket.request.mapper.parameter.PageParameters Comment
0,1,Add wicket version to initial page in wicket-examples
1,2,RememberMe doesn't remember me
1,2,1.5 equivalant of protected void WebRequestCycle.onRequestTargetSet(IRequestTarget requestTarget) is mising from AbstractRequestCycleListener
0,1,org.apache.wicket.util.collection.MultiMap addValue
1,1,javascript with a less than character ('<') fails to execute when added through a header contribution in ajax response
1,1,org.apache.wicket.markup.html.form.AbstractChoice renderer cast in method appendOptionHtml
1,1,org.apache.wicket.util.collections.MostRecentlyUsedMap getRemovedValue method returns Object not V
1,1,ChangeHandler fires in IE on POS1 and END
1,2,Value exchange in a wicket:message throws an exception
0,1,Add methods to IBehavior to listen for configuration events
0,1,PackagedTextTemplate -> PackageTextTemplate
0,1,Update jetty to 7.3 and spring to 2.5.6.SEC02
0,1,Greek (el) Application.properties
1,2,BaseWicketTester#isInvisible(String path)
1,2,Can't write session to disk with tomcat : Servlet is destroyed before serialization
0,2,Allow for dynamic prefix and suffixes in CheckBoxMultipleChoice
1,2,NullPointerException in PersistentPageManager's page cache
1,1,Link tries to construct the URL when the link is disabled
0,1,Modify o.a.w.Component.send method signature to exactly match the one defined in superinterface
1,2,ResourceMapper doesn't work: mapHandler() always returns null
1,1,HttpsMapper triggers rendering of incorrect absolute callback url for Link
1,2,SHOW_NO_EXCEPTION_PAGE responding with HTTP status 500 is overwritten by redirect
0,2,Proposal: merge upload progress monitoring functionality into wicket-core
0,2,Make AjaxLink's URL more configurable
0,2,Add possibility to test Resources/ResourceReferences with WicketTester
0,1,Make Select component generic
1,2,Using web.xml  to render error pages via Wicket yields undesired behavior in Wicket 1.5
0,1,Allow AttributeAppender to also prepend values
0,2,Reset the busy flag in Wicket.Channel if the execution of the callback fails for some reason
0,1,Constructor of org.apache.wicket.PageReference should be public
1,2,RequestLogger doesn't dump its collected data at the end of the request
0,1,Expose active requests via JMX
1,2,Autolink (AutolinkBookmarkablePageLink) already rendered problem
1,2,onInitialize() is not called before StatelessForm.onSubmit()
1,1,Popup close link not working in wicket examples linkomatic page
0,1,Add a link to the main page of Wicket Examples in the 'stateless' example page
1,1,CryptoMapper ignores the IProvider argument
0,1,Let AbstractResourceStreamWriter implement empty getContentType()
1,2,AppendingStringBuffer.append(StringBuilder  int  int) interprets length as stopIndex
1,2,NumberTextField and RangeTextField should always render/parse its value with English locale
1,2,DatePicker issues with locale medium date format
1,1,Ajax header-contribution omits IE conditional comments
1,1,ContainerFeedbackMessageFilter should use Objects.equal for equality checking
1,2,Using render strategy ONE_PASS_RENDER fails for Ajax requests
1,1,Application_pt.properties
1,2,Wicket do not test the 'buffer response' property in IRequestCycleSettings when creating the WebResponse in WebApplication
1,2,Tree 1.4 to 1.5 migration issue warning
0,2,Unable to override final method isLinkEnable of class AbstractLink
1,1,BookmarkablePageLink :: setParameter int versions missing
0,1,MarkupResourceStream should use debug instead of info to log non-standard namespace
1,2,UrlRenderer should not always add '.' to url
1,1,parentFolderPlaceholder default value in Settings implementation is inconsistent with the javadoc
0,1,Add converter for Calendar class
0,1,IHeaderResponse.renderJavaScriptReference does not support the 'defer' attribute
1,2,element in Ajax requests is executed twice in Opera 11
1,2,Usage of JavaScriptCompressor by resources other than PackageTextTemplates is lost!
0,1,Improve WebClientInfo logic to extract the exact browser version
0,2,Make Objects.convertValue() generic
0,2,Split IHeaderContributor into IHeaderContributor and IComponentAwareHeaderContributor to make implementation cleaner
1,2,WebPage cannot find the head container if TransparentWebMarkupContainer is associated with
1,2,Session is invalidated more than once because Session.sessionInvalidated is not reset
1,2,WicketTester.startComponent(Class  Markup) doesn't deliver the contributed response to the headers
0,1,Component.getAjaxRegionMarkupId loops over all behaviors even if markupId is found
0,2,Please improve ErrorMessage for WicketTester#assertRenderedPage
1,2,wickettag contents aren't skipped when trying to find markup in 1.5
1,2,MultiFileUploadField internationalisation does not work
0,2,Allow filtering and grouping of resources in the
1,2,extremely slow performance in development mode
1,2,npe in StoredResponsesMap
1,2,wicket-datetime datepicker fails to display calendar with js error in calendar.js:3225 in IE8
1,2,Scalability issue with PageAccessSynchronizer
0,2,Add RestartResponseException constructors to specify a RedirectPolicy
1,2,throw new RestartResponseAtInterceptPageException is not serializable
0,2,Touch the page only when it is just read from the page store
1,2,unexpected order of head contributions
1,1,html file are not encoding to utf-8
1,1,Warning text outdated in InheritedMarkupMarkupLoader
0,2,Differentiate Google Chrome from Safari in wicket-xyz.js
0,2,CheckGroup's model update should be aligned with ListMultipleChoice
0,2,wicket FileChannelPool has scalability issues
1,2,ModalWindow shows 'Page Expired'
0,2,Simplify BrowserInfoPage by using InterceptData
0,2,Remove duplicated resource resolution logic
0,2,Prevent ResourceNameIterator from iterate the same name twice
1,2,Localizer.get() should be static
0,1,LinkType inner class is duplicated
1,2,some jmx values are not working since they require wickets filter environment (application  session  etc.)
1,2,RequestLogger doesn't log incoming event and outgoing page
1,2,WicketTester does not follow absolute redirects
1,2,In wicket 1.5 urlFor returns incorrect string for package mounted pages
1,2,The wicket:enclosure attribute doesn't work properly
1,2,in environments without reliable timestamps (e.g. some clusters) resource caching is useless
1,2,Modal window won't show in internet explorer document mode 8
0,1,make PropertiesFactory easier to use outside of wicket scope
1,1,StoredResponsesMapTest Random.nextInt takes only positive integer arguments  not 0
1,1,AbstractTransformerBehavior sets wrong namespace
1,2,URIs should be used instead of URLs as Set or Map keys.
0,2,Allow validators to detach by mixing in IDetachable
1,2,Reference to a non-existing images causes IllegalStateException 'ResourceResponse#setWriteCallback() must be set.'
1,2,setResponsePage in AjaxLink goes always to localhost:8080 instead to the right host and port
1,1,Problems concerning IE9 with 'ActiveX Filtering' enabled
1,2,in development mode Wicket stops picking up markup changes
1,2,Modal window does not show the right page
1,2,renderCSSReference doesn't work with mountPage('/')
1,2,PageParameters#set not follow INamedParameters#set behavior
1,2,Encoding problem with POSTing a form with Ajax
1,2,Encoding problem with JavaScriptRefrences
1,2,SCRIPT tags in Ajax-Response are not evaluated in Chrome
0,1,FilterForm#enableFocusTracking(FormComponent) method uses ComponentTag#put(String CharSequence) with key='id' which gives a warning in Wicket 1.5
1,2,NPE with RequestLogger enabled and Https
1,2,NPE when requesting http://example.com/app/wicket/resource/org.apache.wicket.extensions.ajax.markup.html.modal.ModalWindow/res/
1,2,CryptoMapper does not correctly decrypt URLs for the home page
0,1,Improve AJAX FunctionsExecutor robustness with try/catch
0,2,IResourceCachingStrategy is too much bound to PackageResource  make it more general
1,2,the wrong option in select components is rendered (Combination of reusing panels and defaultFormProcessing==false)
1,2,A (stateless) page immediately disappears after the first render
1,2,TextTemplateResourceReference should be registered into the ResourceReferenceRegistry because otherwise the next request is served by PackageResourceReference
1,2,Modal Window is not shown in IE8
1,1,Potential StackOverflowError in SerializableChecker
0,2,Make AbstractMapper.getPlaceholder and similar methods as public methods
1,2,SignInPanel prevents the page being Stateless when signing in with the 'rember me' facility.
1,2,Page Lock on Browser Back Button after Page Expiry
1,2,SignInPanel may lead to infinite redirects if there is rememberMe cookie with outdated data
1,2,Wicket 1.5 Form Post Action and Link Get discard Page Class Information
1,2,MarkupContainer.toString(true) fails with MarkupNotFoundException if the call is made in the component constructor
0,2,Please Allow AjaxLink to use getChannelName
1,2,ComponentStringResourceLoader must not include the index of repeater items in resource lookup but still resolve properties to them
1,1,Fix Javadoc in SimpleAttributeModifier.
1,2,AbstractTree#updateTree(AjaxRequestTarget target) is invoked even when request is non-ajax
1,2,Memory leakage in browser with AbstractAjaxTimerBehavior
1,1,LocaleFirstMapper does not strip Locale from url in getCompatibilityScore()
0,2,Register devutils only if IDebugSettings#isDevelopmentUtilitiesEnabled() is true
0,2,Assume that form.onsubmit() without explicit return value means that submit should proceed
1,1,AjaxIndicatorAppender removes itself immediately when added via ajax
1,2,Wicket quickstart advertise HTTPS but it doesn't work when started with jetty:run
1,2,INamedParameters.getAllNamed() returns a list of NamedPairs defined as inner class of PageParameters
1,1,Error detaching RequestCycle listener after serialization failure
0,1,Provide new HybridPageParametersEncoder class for backwards compatibility with pre 1.5.x Hybrid URL encoding
0,1,Make Application#init() run after IInitializers to allow the application to override any settings configured by initializers
1,1,SmartLinkLabel doesn't recognize already tagged links
1,2,addDomReadyEvent broken for IE
1,2,Automatic Image Linking broken for images in base packages
1,2,Localizer.getCacheKey() generating redundant keys for same values causing memory leak.
1,2,Automatic Linking in base page broken
1,2,NPE in CachingResourceStreamLocator due to the search in parent's markup in Autolink code
0,1,Add localization resources for DataTable components
1,2,AbstractResourceAggregatingHeaderResponse does not order javascript properly
1,2,Error page resource relative urls are wrong
0,2,Add additional constructor to DownloadLink that accepts the filename in a Model
1,1,Enclosure can't find a child with deeper path in TransparentWebMarkupContainer
1,2,NullPointerException in JsonRequestLogger when logging resource requests
1,2,AppendingStringBuffer.insert  infinite loop
1,2,ListenerInterfaceRequestHandler should not assume existence of a page
0,2,RequestHandlerStack: Unnecessary Stacktrace in log on PageExpiredException
0,2,Do not add anti cache parameter to the images used for the Tree's junction links
0,1,update/improve javadocs of SpringComponentInjector and GuiceComponentInjector.
0,1,Allow passing custom AjaxChannel in AjaxLazyLoadPanel
0,1,Add CachingResourceVersion#invalidate(IStaticCacheableResource) to manually purge cache entries
1,2,dropping ajax request causes componentnotfoundexception
0,1,add wicket-jar_es.properties for spanish localization
1,1,AbstractResourceAggregatingHeaderResponse forgets some information about references
0,1,Upgrade pom reference for joda-time from 1.6.2 to 2.0
1,1,DebugBar displays stacktrace with FeedbackPanels
1,2,UrlRenderer renders invalid relative URLs if first segment contains colon
1,2,Wicket autocomplete keeps working on the replaced element when somehow the element is replaced by another ajax request when it is shown.
1,2,Thread Test Uses Sun Proprietary API
0,2,Quality of ThumbnailImageResource
0,2,Remove superfluous call to ResourceReference#getResource() in ResourceMapper when trying to map the resource URL
0,2,Rendering of resources in the header with dependency resolving and support for bundles
1,2,Select component loses it's value
1,2,Performance regression in Component.configure() in 1.5
1,2,CheckGroupSelector 'Select all' behavior broken when the CheckGroup contains a single check box.
0,2,PageSavingThread.stop() blocks forever
1,2,ListView causes page ID increment
1,2,MockHttpServletResponse.addCookie(Cookie) adds duplicate cookies
1,2,FormTester doesn't handle nested forms correctly
1,2,StringValueConversionException for correct situation
1,1,Logic or Exception Message is incorrect in ModalWindow.setCookieName
0,2,Wicket autocomplete doesn't take the scrollbar into account when calculating the width
0,2,Make AjaxRequestTarget an interface and move the impl to AjaxRequestHandler
1,2,Rerendering a page with WicketTester after you loose permission does not give access-denied
0,2,Implement onValidateModelObjects() and beforeUpdateFormComponentModels() for nested forms
0,2,Extract the code that creates the XML for Ajax responses out of AjaxRequestHandler
1,2,BufferedWebResponse fails to add/clear cookie in redirect
1,2,Markup Inheritance & getVariation(): markup loading (and merging) order depends on whether the super constructor adds components or not.
1,2,Duplicate html ID for generated divs in modal.js
1,2,Form components' name/value are encoded in stateless form's action url
0,1,Useless concatenation with empty string in DefaultAuthenticationStrategy.save
0,1,Two WicketSerializableException classes
1,2,datatime extension's calendar-min.js appears to be corrupted / out of sync
1,1,org.apache.wicket.validation.ValidatorAdapter class causes problem with validator properties to be loaded
0,1,Add maxlength to  wicket-datetime hours  minutes input fields
1,2,StringIndexOutOfBoundsException when forwarding requests
0,1,ChoiceFilteredPropertyColumn with setNullValid to true
1,2,CheckGroup model in AjaxFormChoiceComponentUpdatingBehavior onUpdate contains only last checked item
1,1,Unversioned pages don't get touched when created and cannot be found by ID later
1,2,Wicket 1.5 rewrites template content where it should not
1,1,executeAllTimerBehaviors does not find all timer behaviours
0,1,Replace all String.split(char) with Wicket's Strings.split(String  char) for better performance
1,2,PageProvider should create a new Page instance if PageParameters are changed  even if a stored page exists.
1,2,processScript in Wicket.Head.Contributor doesn't remove CDATA - eval fails in IE
0,2,Change IValidationError API to work with java.io.Serializable as other methods (info  error  success  ...) in Component and Session
1,2,Repaint the initial state of the page if the page is expired  a new one is freshly created and the requested component is not available
0,2,setTextEncoding on JavascriptResourceReferences/CssResourceReferences
1,2,Autocomplete IE javascript error: 'target' is null or not an object
0,2,Use an external host for the static javascript files (specially JQuery)
0,1,Stateful components which are invisible force page to be stateful
0,1,Generic registry of javascript/css resource references
1,2,Inline Enclosure needs to check isVisibleInHierarchy  not only isVisible
0,2,ModificationWatcher easier for extending
0,2,Add setHeader() to MockHttpServletRequest to be able to override default headers
1,2,Component#setDefaultModel() should call #modelChanging()
1,2,wicket:link component ids get too long
1,2,TagUtils uses wrong separator in its #copyAttributes()
0,1,Give StringValue toEnum methods
1,2,TextTemplate in RenderHead() on component doesn't Re-Render for every page
1,2,HtmlHandler wrongly handles tags not requiring closed tags if the markup does not have 'top' level tag
1,2,NumberTextField renders its value in unsupported number format
1,2,Make it easier to produce a page with links with absolute urls
1,2,AjaxLazyLoadPanel not replaced within AjaxTabbedPanel
1,2,AbstractTextComponent not escaping html data by default therefore user text is not redisplayed correctly
1,2,Fix missing in 1.4.19  was fixed in 1.3.3:  Discrepancy between Button implementation of getForm and the code in Form.findSubmittingButton()
1,2,wicktTester.getLastResponseAsString() returns wrong result after starting a Component
1,2,Spaces in path cause ModifcationWatcher to fail
1,2,UrlRenderer produces wrong full urls when the passed parameter is not absolute (as Url understands 'absolute')
1,2,Wicket example 'forminput' is broken due to bad url for IOnChangeListener
0,1,OpenCloseTagExpander should include i tag
0,2,Recorder#getSelectedChoices() can be very slow under certain circumstances
1,2,AjaxEditableLabel not selecting text or moving cursor on Firefox 11.0 or Safari 5.0.5
1,2,Final methods on ResourceNameIterator prevent full customization of IResourceStreamLocator
0,2,Add Generics to TabbedPanel:
1,2,AbstractDefaultAjaxBehavior.getCallbackFunctionBody uses jQuery.extend
1,2,Unencoded ampersands in CSS-/Javascript-Reference
1,2,Component#getMarkupId() generates id that gets hidden by AdBlock
1,2,Wicket 1.5.6 duplicates segments in absolute URLs
1,2,Resource filtering breaks the calculation of rendered resources
1,1,Shared Behavior's renderHead method called only for one component  not for all of them
1,2,ThreadContext does not properly remove the ThreadLocal from the current thread
1,2,NumberTextField does not have default minimum and maximum
1,2,URLRenderer renderFullUrl
1,1,Closing  tag is incorrectly setup as autocomponent
1,2,WicketAjaxDebug.logError used in Wicket.Head.addJavascript - JS error when wicket-ajax-debug.js not loaded
1,1,DataTable toolbars do not handle dynamically changing columns in the table
0,1,Vars in ValidationErrors should be properly converted
1,2,ResourceStreamLocator vs ResourceFinder
0,2,Optimize PageExpiredException to not load its stacktrace
1,2,WicketFilter unify the filterPath
0,1,Change Url#parse() methods to accept CharSequence instead of String
0,1,AbstractLink does not call getBody to get its body
1,2,ResourceStreamResource should use #getResourceStream() instead of directly using the 'stream' field
1,1,MultiFileUploadField after selecting a file does not hide properly input field
0,1,Using setResponsePage() before page rendering should skip the rendering of the page
0,2,Make it possible to use JsonFunction as a AjaxCallListener's handler
1,1,AjaxFallbackLink and log a warning when there are several ajax event behaviors on the same event
1,1,Atmosphere Modul not working on first page after Jetty restart
1,2,encodeURL broken on Tomcat 7.0.28
0,2,Upgrade Atmosphere to 1.0-beta
0,2,Add an additional Ajax call listener point - before the call
1,2,LazyInitProxyFactory uses wrong ClassLoader in OSGi environment
0,1,ResourceModel once assigned should not re-assign
1,2,XmlPullParser doesn't parse correctly attributes with complex namespace
1,2,AutoLinkResolver looks in the wrong scope
1,2,tag broken in certain situations when  reference added in page header section
1,1,Unescaped html in autocomplete
0,1,Allow using custom CSS classes for the selected and last TabbedPanel tabs
1,1,StringValidator.exactLength has wrong variable in ErrorMessage
1,2,tracking id retrieved in AtmosphereBehavior#onRequest() is always 0
1,2,ThreadContext should be detached before each subscribed page gets notified
0,2,Filter component does not clear filter fields
0,1,TimeField not able to work with a java.sql.Time
1,2,CssPackageResource doesn't work if the extension isn't css
1,2,KittenCaptchaPanel is broken
1,2,SerializingObjectSizeOfStrategy do not use framework serializer
1,2,Resource bundles are not resolved on PriorityHeaderItems
1,2,''NEW VALUE' is not a valid Serializable' error during ajax form submission
1,2,FormComponents remain invalid forever if there is no feedback panel
1,2,DOM ids change of the input fields of FilterToolbar
1,2,JavaScriptStripper fails with single line comments
1,2,Clicking on Label of Radio doesn't update component with Ajax update
1,2,Wicket 6: modal windows in Safari are always in drag or resize mode
1,2,ComponentFeedbackPanel broken under Wicket 6.0.0 when RenderStrategy.REDIRECT_TO_RENDER
1,2,PageParameters#mergeWith may loose values of the 'other' PP
1,2,Using both MountedMapper and CryptoMapper causes warning
1,2,DOM ids change of the input fields of FilterToolbar
1,2,URL rendering regression
1,1,RfcCompliantEmailAddressValidator error message not defined
0,1,Wicket unit tests rely on hashmap iteration order
1,1,DatePickerTest fails because of java inconsistensy on localizing March german shortname Mrz vs Mr
1,1,UrlDecoder should log a message when invalid input is provided
0,2,Add #setStatus(int) in AbstractResource.ResourceResponse
1,2,AjaxEditableChoiceLabel won't close select onblur
1,1,CLONE - BaseWicketTester.clickLink() does not work with a ResourceLink with ResourceReference
0,2,Make SerializationChecker easier for extending so custom checks can be added to it
1,2,Modal panel mouse pointer in resize style for MSIE8 and MSIE9
1,2,Return error code 400 when an Ajax request has no base url set in header/request parameters.
1,2,AbstractResourceReferenceMapper doesn't escape separators in style/variation names
1,2,Integer overflow in AbstractToolbar
0,1,Making MultiFileUploadField use HTML5 multiple attr & remove confusing fakepath
1,1,Page parameters not working with CryptoMapper
1,2,Wicket-Atmosphere track message length
0,1,CheckBoxMultipleChoice should implement getAdditionalAttributes as RadioChoice
1,2,Rendering of feedback messages fails with DebugBar in page
1,1,ValidationError messages for NumberTextFields with minimum/maximum are always English
0,2,Use a Set to keep the supported wicket elements in WicketTagIdentifier
1,1,UrlRenderer.renderRelativeUrl misbehavior if the filterPath is composed.
0,1,AjaxPagingNaviagtionLink should provide updateAjaxAttributes like AjaxLink
0,2,ConcatBundleResource should use the respective ITextResourceCompressor
0,1,Use a behavior that modifies AbstractLink's markup when disabled
0,1,PagingNavigation: possible to call setStartIndex() earlier than onBeforeRender?
1,1,Form#visitFormComponents can cause ClassCastException
1,1,Wrong charset or screwed up characters in Norwegian properties-file
0,1,ModalWindow overwrites window.onbeforeunload
1,1,org.apache.wicket.util.resource.Patht#find fails on Windows
1,2,Rendered Url on root context with cookies disabled might result in double slash //
1,2,CryptoMapper ignores original queryString parameters
0,2,Websocket broadcast support does not work with OSGi
1,2,Header can not be set from IRequestCycleListener#onEndRequest()
1,2,Mounted page is not throwing ExpireException with setting setRecreateMountedPagesAfterExpiry(false)
0,1,Palette does not handle disabled choices correctly
0,1,DownloadLink uses wrong encoding for spaces/non-ASCII characters
1,2,Rendered URL is resulting with double slash when using AuthenticatedWebApplication
0,2,Wicket-atmosphere filters should be functions on AtmosphereResource
0,2,Allow passing parameters to atmosphere JS
1,1,compareTo methods of Actions in BufferedWebResponse violate Comparable contract
1,1,AjaxFormChoiceComponentUpdatingBehavior cannot be triggered with BaseWicketTester#executeAjaxEvent()
1,1,Rename Component#renderHead(HtmlHeaderContainer)
0,2,Move the logic for creating the proper PackageResource from PackageResourceReference to ResourceReferenceRegistry
1,1,client side memory leak on  date picker
0,1,extra recursion on Wicket.DOM.get
1,2,wicket-ajax-jquery.js fails with 'member not found' on IE for delayed ajax requests
1,2,AbstractNumberConverter issue when used with NumberFormat#getCurrencyInstance
1,2,WicketTester should send copies of its cookies
1,2,Wicket Enclosure fails with more than one component
0,2,BaseWicketTester#clickLink() doesn not serialize form to request for SubmitLink but does for AjaxSubmitLink
1,2,InlineEnclosureHandler always uses 'wicket' namespace
0,1,Set the component as a context to the ajax listeners
0,1,Add equals() and hashcode() implementation to INamedParameters.NamedPair
1,2,Session.exists() returns false when ThreadContext#session is not set to current session
0,1,AutoComplete should not request suggestions if input is no longer active element
1,2,Possible bug in org.apache.wicket.util.lang.Packages when building path with repeating names
1,1,AutoComplete still triggers redundant events to registered change listener
0,2,Improve UrlRenderer to be able to render urls without scheme and/or host
0,2,Allow PackageResource to decide itself whether it could be accepted or not
1,2,UrlRenderer#removeCommonPrefixes() fails when contextPath+filterPrefix has more segments than the argument
1,2,form#onSubmit() is called on just replaced nested forms
0,1,Allow WebApplication-specific Spring configuration
1,2,InlineEnclosure are piling up on each render
1,2,FormTester throws an exception when a Palette component is added to a Form associated with a compound property model
0,1,The Bootstrap class does not provide a handle for the CSSResourceReferences.
0,1,Extract the short names of the ajax attributes as a constants
1,2,AjaxSelfUpdatingTimerBehavior in hidden component in ModalWindow causes Ajax Response Error
0,2,Set a different TimeZone for the RequestLogger
1,2,Wicket ignores allowDefault:false attribute in multipart ajax requests
1,2,Component.continueToOriginalDestination() can redirect to ./.
0,2,Improve ResourceReference#getDependencies() API
1,2,SecurePackageResourceGuard is blocking access to web fonts
1,2,Evaluation of returned data (which includes alot of javascript) very slow after ajax call in IE10.
1,2,wicket-atmosphere EventBus constructor throws NullPointerException under invalid state
1,2,InterceptData never gets cleared from session after continueToOriginalDestination is called and another page is requested afterwards
1,2,Exception while rendering absolute URL with UrlResourceReference
0,1,Create an interface for the roles replacing the current Roles class
1,2,PageRequestHandlerTracker doesn't track resolves of handlers caused by Exception
0,1,Log additional info when FormComponent fails in updateCollectionModel
1,2,URL query parameter values containing equals sign get cut off
0,1,The url gets longer when using StatelessForm with GET method
1,2,PageStoreManager.SessionEntry keeps outdated sessionId when container changes sessionId
0,1,Make ThrottlingSettings mutable
0,1,Move Form hidden field rendering to dedicated method
1,1,Incorrect signature of types which extend Comparable
0,1,Change AjaxRequestAttributes#eventPropagation to BUBBLE
1,2,Page redirects can fail when using url encoding
1,2,Base url is incorrect for error dispatched pages
0,1,Provide default messages for upload exceptions
0,2,Use documented jQuery APIs for triggering the special event 'inputchange'
1,2,AjaxEditableLabel not working well in form
1,2,Direct iframe removal not supported by Firefox: tab title stays as 'Connecting'
1,2,AjaxEditableLabel doesn't provide a way to configure Ajax attributes for its Ajax behaviors
1,2,ModalWindow is not visible in Safari when opened from a link at the bottom of a large page
1,2,CDI integration fails in Glassfish 4.0 with WELD-000070
1,2,use jquery 'focusin'/'focusout' for ajax focus tracking
1,1,Wicket generates invalid HTML by expanding col tags
1,2,JS: High stack size in Function Executor causes 'too much recursion'
1,1,Broken Link in Tomcat because of Page Mount
1,1,Allow configuring the resource used by ResourceStreamRequestHandler
1,2,Url can't parse urls with username and password
1,2,FilenameWithVersionResourceCachingStrategy breaks silently when the versionPrefix is contained in the original filename
1,1,ComponentRenderer.renderComponent fails to render two components with different component IDs
1,1,XmlAjaxResponse restores wrong response
0,1,Do not set the location.hash when clicking on a link
1,2,Wicket Tree rendering broken in 7.x
1,1,Tabindex overwritten in modal window for IE - Works in FF  Chrome
1,2,o.a.w.a.AtmosphereBehavior onBroadcast should log DEBUG  not INFO
1,2,Too deep recursion in AbstractHierarchyIterator
0,2,o.a.w.extensions.markup.html.form.DateTextField should be applicable to HTML5 date input types
1,1,MarkupCache ignores enforceReload flag
0,1,OnEventHeaderItem should remove 'on' prefix for the event name
0,1,Create a module for Native WebSocket based on JSR 356
0,2,Static id counter AbstractToolbar prevents stable component paths for testing
0,1,AbstractResource should check for error code first before for modifications
0,1,Export resources' version cache attribute as request cycle metadata
1,2,AuthenticatedWebSession#authenticate should be protected  not public
1,2,No page id appended to some stateful pages using repeaters
1,2,if wicket is an external lib  BundleStringResourceLoader doesn't work
1,2,PriorityHeaderItem+OnDomReadyHeaderItem has no priority in Ajax response
1,2,Wicket doesn't encrypt links and Ajax URLs for mounted pages when CryptoMapper is used
0,1,wicket-bean-validation french translation
0,1,Make Palette a FormComponentPanel
1,1,org.apache.wicket.util.string.StringValue#equals broken
1,2,ResourceAggregator looses information about priority/filtering/... when using a bundle
1,1,SourcesPage fails on resources with non-ASCII characters
0,1,Log the exception if the application cannot start properly
0,1,Allow form components to trim the input themselves
1,1,wicket-bean-validation PropertyValidator_fr.properties.xml : org.xml.sax.SAXParseException
0,1,Allow DebugBar contributors to be removed
0,1,Allow continued processing with WicketTester after exception is thrown
1,1,Behaviors#internalAdd(Behavior) erroneously gets id for stateless behaviors
0,1,Improve 'mvn jetty:run' to behave as Start.java
0,2,Do not initialize pages which were not rendered
1,2,BOM in UTF markup file breaks encoding detection
1,2,this.replaceWith is broken when called from onInitialize
1,2,PropertyValidator ignoring groups with the @NotNull annotation only
1,2,ComponentRenderer.renderComponent() adds a page to DataStore
1,2,Page.isPageStateless() returning true in regular run but false in WicketTester
1,2,WicketTester doesn't preserve the request cookies when #executeListener() is used
0,1,Implement BigIntegerConverter
0,1,Allow restarting AbstractAjaxTimerBehavior without updating its hosting component
0,2,Make CaptchaImageResource easier to extend and reuse
0,1,Use method chaining where it makes sense
0,1,Remove 'final' from org.apache.wicket.markup.html.form.EnumChoiceRenderer#getDisplayValue
1,2,PackageResource#internalGetResourceStream() should return ProcessingResourceStream only when the resource is existing
1,1,WebPageRenderer should honor RedirectPolicy.ALWAYS_REDIRECT more consistently
1,2,AuthenticatedWebApplication#onUnauthorizedPage() should work with Component  not Page
1,2,WebApplication ignores a SecurityException when reading the configuration type
0,1,Disable jar indexing
1,2,Page is not touched during initialization
1,1,DefaultPropertyResolver should resolve the Property according to the getter first
0,2,Memory model improvements for Session fields
0,2,Allow using child selector for JS event bindings
1,1,IE11 returns false for Wicket.Browser.isIE()
1,2,Failing HTTPS redirect to RequireHttps annotated pages with ONE_PASS_RENDER strategy
1,2,Ajax indicator not working when display is set to none in css
1,2,Inefficient DefaultPageStore.SerializedPagesCache
0,1,Allow models of subtypes of Select type parameter in SelectOption constructor
0,2,Add WebSocketBehavior/Resource#onPush() callback method
1,2,NPE calling PackageResource.getResourceStream() if there is no RequestCycle defined
0,2,Intern strings generated by Wicket that have bigger chance to be duplicated
0,1,continueToOriginalDestination() fails after redirectToInterceptPage() on AjaxRequest
1,2,AbstractAutoCompleteBehavior.WrappedHeaderItem should depend on wicket-ajax.js
1,1,Don't cache the result of AuthenticatedWebApplication#getWebSessionClass()
1,2,Autolinking does not always work in inheritted markup
1,1,Upgrade wicket-atmosphere to the latest version of atmosphere
0,1,AjaxButton #onSubmit() #onError() intricacies
1,2,Atmosphere: updates infinitly with long polling transport
0,1,SelectOptions with #setRecreateChoices(true) loses selection on form errors
0,1,Add AjaxChannel.DEFAULT constant = '0' and type 'Queue'
1,2,CLONE - ModalWindow is not visible in Safari when opened from a link at the bottom of a large page
0,2,Remove second  for CDI related stuff in wicket-examples' web.xml
1,2,Do not throw when WebSocket is not supported
1,2,ConcatBundleResource#reportError() doesn't print the resource attributes
1,2,Allow submitting with POST method for PhantomJS
1,2,Fix the encoding of the Chinese translations for Wizard component
0,1,CheckingOutputObjectStream should filter duplicates by identity  not by equality
1,2,WebPageRenderer should bind a Session if redirect is required and the session is temporary.
0,1,Allow subclasses of ComponentStringResourceLoader to stop at specific components
1,2,missing generic cast causes compile error on OS X / jdk 8
1,1,Problem with setting of IComponentInheritedModel and FLAG_INHERITABLE_MODEL
1,2,PropertyResolver does not scan for NotNull in annotation tree
1,2,wicket-autocomplete may fail after preceeding Ajax request
0,1,Add a setting to MultiFileUploadField to not close the file uploads' streams
0,1,Rename log4j.properties in the quickstart when creating a project for WildFly
0,1,Form#findSubmittingComponent() should not throw exceptions if the submitter is disabled/invisible
1,2,RenderStrategy REDIRECT_TO_RENDER lets fail test with BaseWicketTester#startComponentInPage
1,1,Nested Redirects and REDIRECT_TO_BUFFER
0,2,Add WicketTester assertion methods for component's markup style  variation and locale
0,1,Use Log4j 2.x for the archetype
1,2,ResourceUtils.getLocaleFromFilename cannot handle filenames with classifiers
0,1,StringValidator should set 'minlength' attribute to input and textarea
1,2,OnChangeAjaxBehavior should listen for both 'inputchange' and 'change' events for TextField and TextArea
